item_number,location
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
j1312522,"004XX Bourbon St, New Orleans, Louisiana"
i1571022,"005XX Bourbon St, New Orleans, Louisiana"
i1571022,"005XX Bourbon St, New Orleans, Louisiana"
i1571022,"005XX Bourbon St, New Orleans, Louisiana"
i1156922,"057XX Saint Anthony Av, New Orleans, Louisiana"
k1307222,"027XX Orleans Av, New Orleans, Louisiana"
k1311022,"009XX N Carrollton Av, New Orleans, Louisiana"
k1311022,"009XX N Carrollton Av, New Orleans, Louisiana"
k1311022,"009XX N Carrollton Av, New Orleans, Louisiana"
g1105022,"Dante St & Stroelitz St, New Orleans, Louisiana"
g1105022,"Dante St & Stroelitz St, New Orleans, Louisiana"
g1105022,"Dante St & Stroelitz St, New Orleans, Louisiana"
k1351722,"039XX Clematis St, New Orleans, Louisiana"
k1351722,"039XX Clematis St, New Orleans, Louisiana"
d0057222,"031XX Magellan St, New Orleans, Louisiana"
d0107722,"Downman Rd & Hayne Bd, New Orleans, Louisiana"
d1838122,"001XX Bourbon St, New Orleans, Louisiana"
d1911422,"018XX Orleans Av, New Orleans, Louisiana"
d1770422,"057XX Crowder Bd, New Orleans, Louisiana"
d1834422,"003XX Bourbon St, New Orleans, Louisiana"
d1834422,"003XX Bourbon St, New Orleans, Louisiana"
d1924422,"071XX Florida, New Orleans, Louisiana"
d1924422,"071XX Florida, New Orleans, Louisiana"
d1947222,"014XX Leonidas St, New Orleans, Louisiana"
d1947222,"014XX Leonidas St, New Orleans, Louisiana"
d1947222,"014XX Leonidas St, New Orleans, Louisiana"
d1947222,"014XX Leonidas St, New Orleans, Louisiana"
d1961222,"021XX Foucher St, New Orleans, Louisiana"
d1961222,"021XX Foucher St, New Orleans, Louisiana"
d1961222,"021XX Foucher St, New Orleans, Louisiana"
d1961222,"021XX Foucher St, New Orleans, Louisiana"
e3321622,"006XX Frenchmen St, New Orleans, Louisiana"
e3321622,"006XX Frenchmen St, New Orleans, Louisiana"
e3321622,"006XX Frenchmen St, New Orleans, Louisiana"
e3321622,"006XX Frenchmen St, New Orleans, Louisiana"
f1433322,"089XX Jeannette St, New Orleans, Louisiana"
f1433322,"089XX Jeannette St, New Orleans, Louisiana"
f2558922,"005XX Bourbon St, New Orleans, Louisiana"
f2558922,"005XX Bourbon St, New Orleans, Louisiana"
e2422222,"010XX Barracks St, New Orleans, Louisiana"
e2422222,"010XX Barracks St, New Orleans, Louisiana"
e2422222,"010XX Barracks St, New Orleans, Louisiana"
f0422922,"026XX S Derbigny St, New Orleans, Louisiana"
g0137822,"075XX Briarwood Dr, New Orleans, Louisiana"
h2373222,"033XX S Broad St, New Orleans, Louisiana"
e2471122,"006XX Iberville St, New Orleans, Louisiana"
h2081522,"009XX Poeyfarre St, New Orleans, Louisiana"
f1292022,"037XX Conti St, New Orleans, Louisiana"
f1292022,"037XX Conti St, New Orleans, Louisiana"
j1868422,"Franklin Av & N Prieur St, New Orleans, Louisiana"
b2772722,"013XX Perdido St, New Orleans, Louisiana"
c3514722,"018XX Touro St, New Orleans, Louisiana"
c3514722,"018XX Touro St, New Orleans, Louisiana"
d2653422,"Chef Menteur Hw & Ray Av, New Orleans, Louisiana"
h1924622,"004XX Bourbon St, New Orleans, Louisiana"
e1677922,"052XX Norgate Dr, New Orleans, Louisiana"
f2380122,"047XX Canal St, New Orleans, Louisiana"
j2620822,"008XX N Rampart St, New Orleans, Louisiana"
j2620822,"008XX N Rampart St, New Orleans, Louisiana"
j2651822,"Venice Bd & Hayne Bd, New Orleans, Louisiana"
j2651822,"Venice Bd & Hayne Bd, New Orleans, Louisiana"
j2651822,"Venice Bd & Hayne Bd, New Orleans, Louisiana"
j2573422,"047XX Francisco Verrett Dr, New Orleans, Louisiana"
j2573422,"047XX Francisco Verrett Dr, New Orleans, Louisiana"
j2573422,"047XX Francisco Verrett Dr, New Orleans, Louisiana"
j2595922,"078XX Weaver Av, New Orleans, Louisiana"
j2959122,"004XX Saint Joseph St, New Orleans, Louisiana"
j2959122,"004XX Saint Joseph St, New Orleans, Louisiana"
j2959122,"004XX Saint Joseph St, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2967122,"038XX St Bernard Av, New Orleans, Louisiana"
j2924122,"Bourbon St & Iberville St, New Orleans, Louisiana"
j2924122,"Bourbon St & Iberville St, New Orleans, Louisiana"
k0152422,"042XX Chef Menteur Hw, New Orleans, Louisiana"
k0158722,"056XX Read Bd, New Orleans, Louisiana"
k0158722,"056XX Read Bd, New Orleans, Louisiana"
k0158722,"056XX Read Bd, New Orleans, Louisiana"
k0158722,"056XX Read Bd, New Orleans, Louisiana"
c2155222,"034XX S Carrollton Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h0770322,"041XX S Claiborne Av, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
h3109722,"045XX S Galvez, New Orleans, Louisiana"
k0475422,"015XX Gravier St, New Orleans, Louisiana"
k0475422,"015XX Gravier St, New Orleans, Louisiana"
k0475422,"015XX Gravier St, New Orleans, Louisiana"
k0520522,"General Taylor St & S Claiborne Av, New Orleans, Louisiana"
h3098422,"006XX Pere Antoine, New Orleans, Louisiana"
g0840522,"Laharpe St & N Claiborne Av, New Orleans, Louisiana"
g0840522,"Laharpe St & N Claiborne Av, New Orleans, Louisiana"
f2203622,"Bourbon St & Saint Louis St, New Orleans, Louisiana"
f2203622,"Bourbon St & Saint Louis St, New Orleans, Louisiana"
j2879722,"047XX Canal St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
j2261022,"020XX N Rampart St, New Orleans, Louisiana"
g2824722,"028XX Bacchus St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0839122,"029XX Piety St, New Orleans, Louisiana"
k0863722,"010XX Behrman Av, New Orleans, Louisiana"
k0863722,"010XX Behrman Av, New Orleans, Louisiana"
i2070622,"150XX Hayne Bd, New Orleans, Louisiana"
i2297422,"007XX Toulouse St, New Orleans, Louisiana"
j0210622,"086XX Willow St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1414522,"Iberville St & Burgundy St, New Orleans, Louisiana"
j1468622,"016XX Franklin, New Orleans, Louisiana"
j1468622,"016XX Franklin, New Orleans, Louisiana"
j1468622,"016XX Franklin, New Orleans, Louisiana"
j1468622,"016XX Franklin, New Orleans, Louisiana"
c2729422,"Iberville St & Bourbon St, New Orleans, Louisiana"
c2729422,"Iberville St & Bourbon St, New Orleans, Louisiana"
c0973322,"Berkley Dr & Preston Pl, New Orleans, Louisiana"
c0973322,"Berkley Dr & Preston Pl, New Orleans, Louisiana"
e3119422,"S I-10 Service Rd & Crowder Bd, New Orleans, Louisiana"
e3119422,"S I-10 Service Rd & Crowder Bd, New Orleans, Louisiana"
e3119422,"S I-10 Service Rd & Crowder Bd, New Orleans, Louisiana"
e3119422,"S I-10 Service Rd & Crowder Bd, New Orleans, Louisiana"
e3129822,"014XX Saint Philip St, New Orleans, Louisiana"
e3129822,"014XX Saint Philip St, New Orleans, Louisiana"
e3129822,"014XX Saint Philip St, New Orleans, Louisiana"
e3129822,"014XX Saint Philip St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e2370822,"005XX Royal St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3074322,"Elysian Fields Av & Agriculture St, New Orleans, Louisiana"
e3157222,"France Road & Old Gentilly Rd, New Orleans, Louisiana"
e1824122,"007XX Canal St, New Orleans, Louisiana"
d1610522,"037XX Mansfield, New Orleans, Louisiana"
f1431522,"Saint Ann St & Decatur St, New Orleans, Louisiana"
f1609222,"I-10 W & Franklin Av, New Orleans, Louisiana"
f1609222,"I-10 W & Franklin Av, New Orleans, Louisiana"
f1609222,"I-10 W & Franklin Av, New Orleans, Louisiana"
f1609222,"I-10 W & Franklin Av, New Orleans, Louisiana"
h1253122,"3rd St & S Roman St, New Orleans, Louisiana"
h1260522,"S Rampart St & Canal St, New Orleans, Louisiana"
h1260522,"S Rampart St & Canal St, New Orleans, Louisiana"
h1240622,"078XX S Coronet Ct, New Orleans, Louisiana"
h1280122,"016XX Pauger St, New Orleans, Louisiana"
h1280122,"016XX Pauger St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1286622,"Bourbon St & Conti St, New Orleans, Louisiana"
h1279222,"Chef Menteur Hw & Lake Breeze Dr, New Orleans, Louisiana"
h1279222,"Chef Menteur Hw & Lake Breeze Dr, New Orleans, Louisiana"
h1279222,"Chef Menteur Hw & Lake Breeze Dr, New Orleans, Louisiana"
h1273822,"011XX S Claiborne Av, New Orleans, Louisiana"
h1235322,"035XX Paris Av, New Orleans, Louisiana"
j1783322,"004XX Bourbon St, New Orleans, Louisiana"
j1783322,"004XX Bourbon St, New Orleans, Louisiana"
j1789122,"004XX N Cortez St, New Orleans, Louisiana"
j1789122,"004XX N Cortez St, New Orleans, Louisiana"
j1789122,"004XX N Cortez St, New Orleans, Louisiana"
j1789122,"004XX N Cortez St, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
h1986422,"064XX Paris Av, New Orleans, Louisiana"
b2271022,"025XX N Tonti St, New Orleans, Louisiana"
e3041622,"Conti St & Bourbon St, New Orleans, Louisiana"
e3041622,"Conti St & Bourbon St, New Orleans, Louisiana"
e3041622,"Conti St & Bourbon St, New Orleans, Louisiana"
f1493222,"Bourbon St & Saint Louis St, New Orleans, Louisiana"
f1493122,"016XX S Liberty St, New Orleans, Louisiana"
e2569622,"Wisner Bd & Mirabeau Av, New Orleans, Louisiana"
d0605422,"134XX Dwyer Bd, New Orleans, Louisiana"
f1540222,"024XX Dumaine St, New Orleans, Louisiana"
f1474022,"061XX N Rampart St, New Orleans, Louisiana"
h1087722,"004XX Bourbon St, New Orleans, Louisiana"
h1087722,"004XX Bourbon St, New Orleans, Louisiana"
h1087722,"004XX Bourbon St, New Orleans, Louisiana"
h1188022,"008XX Saint Louis St, New Orleans, Louisiana"
h1188022,"008XX Saint Louis St, New Orleans, Louisiana"
h1193322,"007XX Bourbon St, New Orleans, Louisiana"
h1193322,"007XX Bourbon St, New Orleans, Louisiana"
h1193322,"007XX Bourbon St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
j0111722,"Camp St & Common St, New Orleans, Louisiana"
c2731922,"013XX Lizardi St, New Orleans, Louisiana"
c2731922,"013XX Lizardi St, New Orleans, Louisiana"
c2312122,"N Rampart St & Touro St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
c2783222,"Barracks St & Burgundy St, New Orleans, Louisiana"
e3369022,"N Carrollton Av & Bienville St, New Orleans, Louisiana"
e3369022,"N Carrollton Av & Bienville St, New Orleans, Louisiana"
e3369022,"N Carrollton Av & Bienville St, New Orleans, Louisiana"
d1130722,"020XX Lafitte St, New Orleans, Louisiana"
d2158022,"031XX Preston Pl, New Orleans, Louisiana"
d1164422,"059XX Saint Claude Av, New Orleans, Louisiana"
e3369522,"035XX S Carrollton Av #A, New Orleans, Louisiana"
e3389422,"018XX Saint Bernard St, New Orleans, Louisiana"
e3389422,"018XX Saint Bernard St, New Orleans, Louisiana"
e2816022,"008XX Canal St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
e3410222,"Oleander St & Hamilton St, New Orleans, Louisiana"
h0350022,"056XX Bullard Av, New Orleans, Louisiana"
h0350022,"056XX Bullard Av, New Orleans, Louisiana"
h0350022,"056XX Bullard Av, New Orleans, Louisiana"
h0350022,"056XX Bullard Av, New Orleans, Louisiana"
h0189522,"Loyola Av & Gravier St, New Orleans, Louisiana"
h0189522,"Loyola Av & Gravier St, New Orleans, Louisiana"
h0189522,"Loyola Av & Gravier St, New Orleans, Louisiana"
g0815322,"008XX Union St, New Orleans, Louisiana"
g0815322,"008XX Union St, New Orleans, Louisiana"
g0815322,"008XX Union St, New Orleans, Louisiana"
g0815322,"008XX Union St, New Orleans, Louisiana"
g2879222,"010XX Common St, New Orleans, Louisiana"
f2705322,"007XX Louisiana Av, New Orleans, Louisiana"
f2705322,"007XX Louisiana Av, New Orleans, Louisiana"
h0023422,"039XX General Taylor St, New Orleans, Louisiana"
h1898022,"024XX Saint Andrews St, New Orleans, Louisiana"
j0083222,"039XX Tulane Av, New Orleans, Louisiana"
j0290822,"Crowder Bd & Lake Forest Bd, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
j0296222,"001XX Bourbon St, New Orleans, Louisiana"
h0044922,"009XX Nunez St, New Orleans, Louisiana"
h0044922,"009XX Nunez St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0296622,"026XX Gravier St, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
j0258922,"014XX N Claiborne Av, New Orleans, Louisiana"
a2234122,"Read Bd & N I-10 Service Rd, New Orleans, Louisiana"
e2301122,"017XX Mandeville St, New Orleans, Louisiana"
e2301122,"017XX Mandeville St, New Orleans, Louisiana"
e2301122,"017XX Mandeville St, New Orleans, Louisiana"
j1381322,"033XX Conti St, New Orleans, Louisiana"
b0710722,"018XX Lauradale St, New Orleans, Louisiana"
b0710722,"018XX Lauradale St, New Orleans, Louisiana"
a0238022,"032XX Gentilly Bd, New Orleans, Louisiana"
a0238022,"032XX Gentilly Bd, New Orleans, Louisiana"
a0291822,"063XX Louisville St, New Orleans, Louisiana"
a0291822,"063XX Louisville St, New Orleans, Louisiana"
a0320322,"Franklin Av & Filmore Av, New Orleans, Louisiana"
a0320322,"Franklin Av & Filmore Av, New Orleans, Louisiana"
c2271322,"014XX Moss St, New Orleans, Louisiana"
c2271322,"014XX Moss St, New Orleans, Louisiana"
c2271322,"014XX Moss St, New Orleans, Louisiana"
d0460522,"057XX Crowder Bd, New Orleans, Louisiana"
d0460522,"057XX Crowder Bd, New Orleans, Louisiana"
d0460522,"057XX Crowder Bd, New Orleans, Louisiana"
b2955422,"028XX Canal St, New Orleans, Louisiana"
b2955422,"028XX Canal St, New Orleans, Louisiana"
c2411722,"011XX N Rampart St, New Orleans, Louisiana"
d0396422,"041XX S Carrollton Av, New Orleans, Louisiana"
d0396422,"041XX S Carrollton Av, New Orleans, Louisiana"
d2285822,"018XX Orleans Av, New Orleans, Louisiana"
d2285822,"018XX Orleans Av, New Orleans, Louisiana"
d2285822,"018XX Orleans Av, New Orleans, Louisiana"
d2285822,"018XX Orleans Av, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
h1040622,"Sandra & Murl, New Orleans, Louisiana"
g1219622,"062XX S Claiborne Av, New Orleans, Louisiana"
g1219622,"062XX S Claiborne Av, New Orleans, Louisiana"
g1796922,"060XX Chef Menteur Hw, New Orleans, Louisiana"
g1796922,"060XX Chef Menteur Hw, New Orleans, Louisiana"
c0591922,"018XX Almonaster Av, New Orleans, Louisiana"
c0591922,"018XX Almonaster Av, New Orleans, Louisiana"
c0591922,"018XX Almonaster Av, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0510122,"005XX Bourbon St, New Orleans, Louisiana"
k0611122,"001XX Bourbon St, New Orleans, Louisiana"
k1222122,"004XX Woodlawn St, New Orleans, Louisiana"
k1222122,"004XX Woodlawn St, New Orleans, Louisiana"
k1222022,"021XX Dauphine, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1137622,"004XX Dauphine St, New Orleans, Louisiana"
k1231422,"013XX Saint Bernard Av, New Orleans, Louisiana"
k1231422,"013XX Saint Bernard Av, New Orleans, Louisiana"
k1281322,"028XX Orchid St, New Orleans, Louisiana"
k1281322,"028XX Orchid St, New Orleans, Louisiana"
k1295922,"007XX S Pierce St, New Orleans, Louisiana"
k1295922,"007XX S Pierce St, New Orleans, Louisiana"
i1001522,"Saint Louis St & Bourbon St, New Orleans, Louisiana"
i1001522,"Saint Louis St & Bourbon St, New Orleans, Louisiana"
i1009722,"Bourbon St & Saint Louis St, New Orleans, Louisiana"
i2916622,"001XX Carondelet St, New Orleans, Louisiana"
i2916622,"001XX Carondelet St, New Orleans, Louisiana"
i2916622,"001XX Carondelet St, New Orleans, Louisiana"
i2916622,"001XX Carondelet St, New Orleans, Louisiana"
k1775022,"002XX Bourbon St, New Orleans, Louisiana"
k1775022,"002XX Bourbon St, New Orleans, Louisiana"
k1922422,"Louisa St & Abundance St, New Orleans, Louisiana"
j1672322,"031XX Frenchmen St, New Orleans, Louisiana"
j1672322,"031XX Frenchmen St, New Orleans, Louisiana"
j1672322,"031XX Frenchmen St, New Orleans, Louisiana"
j1672322,"031XX Frenchmen St, New Orleans, Louisiana"
d0146422,"101XX Lake Forest Bd, New Orleans, Louisiana"
d0146422,"101XX Lake Forest Bd, New Orleans, Louisiana"
d0146422,"101XX Lake Forest Bd, New Orleans, Louisiana"
d0146422,"101XX Lake Forest Bd, New Orleans, Louisiana"
d0146822,"I-10 Service Rd & Cove Dr, New Orleans, Louisiana"
d0146822,"I-10 Service Rd & Cove Dr, New Orleans, Louisiana"
g0776022,"049XX Chef Menteur Hw #106, New Orleans, Louisiana"
a2741022,"Gentilly Bd & Frenchmen St, New Orleans, Louisiana"
h0712522,"010XX Common St, New Orleans, Louisiana"
a3335822,"Frontage Rd & Chef Menteur Hw, New Orleans, Louisiana"
a3335822,"Frontage Rd & Chef Menteur Hw, New Orleans, Louisiana"
a3335822,"Frontage Rd & Chef Menteur Hw, New Orleans, Louisiana"
a3335822,"Frontage Rd & Chef Menteur Hw, New Orleans, Louisiana"
a0206122,"Washington Av & S Broad St, New Orleans, Louisiana"
h2285922,"Conti St & Bourbon St, New Orleans, Louisiana"
b2402222,"024XX Washington Av, New Orleans, Louisiana"
e2772222,"Gentilly Bd & Venus St, New Orleans, Louisiana"
e2772222,"Gentilly Bd & Venus St, New Orleans, Louisiana"
d0950522,"037XX Herschel St, New Orleans, Louisiana"
c1787522,"085XX N I-10 Service Rd, New Orleans, Louisiana"
c1787522,"085XX N I-10 Service Rd, New Orleans, Louisiana"
