latitude,longitude
29.96845759,-90.05986382
29.93884564,-90.05286291
29.92003737,-90.02222273
29.95351449,-90.06511835
29.94612983,-90.08097102
29.92578856,-90.02171598
29.97681162,-90.09776962
30.01675785,-90.00199607
30.01367144,-89.99095317
29.91755888,-89.98406169
29.952527,-90.06763618
29.96600805,-90.07469416
30.02851015,-89.9921898
30.01367144,-89.99095317
29.96852343,-90.11936731
30.023802,-90.05785415
29.96815569,-90.09866703
29.91913636,-89.9830232
29.95376973,-90.07258808
29.94683635,-90.11397155
30.01714147,-90.11026
29.94893954,-90.06815839
29.9350046,-90.07509382
29.97936493,-90.10701633
29.92311265,-90.07254332
29.95075555,-90.07045847
29.9186637,-90.02259125
29.94459027,-90.12129645
29.98293602,-90.07144973
29.94124802,-90.10483316
29.94136369,-90.11477441
29.94893954,-90.06815839
29.96652192,-90.09899955
29.93078526,-90.0904359
29.98224133,-90.07239475
29.9498623,-90.06907206
29.91140877,-90.02001393
29.96963773,-90.10167886
29.96932107,-90.1176054
29.93821553,-90.05172864
29.96148733,-90.01873843
29.94972492,-90.03189701
29.94515873,-90.04092821
29.96126688,-90.05859059
29.93987699,-90.02778026
29.93497182,-90.07914256
30.04153432,-89.98010353
29.94903808,-90.06716409
30.02749184,-89.96808617
29.94814124,-90.07603484
29.93047466,-90.02006831
29.94807497,-90.06737925
29.95456904,-90.07459786
30.00461444,-90.10822638
29.96497387,-90.0873219
29.95935566,-90.06991538
29.95443699,-90.0756323
29.95511411,-90.06411492
29.98142567,-90.07131943
29.98042156,-90.03755544
29.96129246,-90.0567879
29.94403907,-90.09003693
29.92152639,-90.01369888
29.97125697,-90.03085341
30.02138286,-89.98585578
29.93884564,-90.05286291
30.0270488,-90.09342858
29.93672742,-90.08552178
29.97341975,-90.08777436
30.01432519,-90.04540263
29.95032257,-90.06629572
29.95494421,-90.07108841
30.00972827,-90.0208964
30.06893665,-89.94110696
29.94171409,-90.12902423
29.91848045,-90.02048609
29.96583534,-90.09433662
29.92966596,-90.01978841
29.9253806,-90.07445459
29.95437505,-90.08007699
29.94492283,-90.0664012
29.9304062,-90.07751772
29.97953834,-90.09881606
29.97181459,-90.07358146
30.03743867,-89.91248607
29.91806131,-89.98304424
30.03424729,-90.00490084
29.95817831,-90.0722288
29.96680785,-90.08976166
29.96793931,-90.12032958
29.9523368,-90.06935998
30.01357483,-90.10170749
29.98901697,-90.10770707
30.02247097,-90.01273276
30.0055528,-90.0381415
29.95205261,-90.09078943
29.95631071,-90.13108203
29.94070465,-90.10299417
29.98228682,-90.11040442
29.92250259,-90.07954576
29.99857828,-90.05397954
29.92441242,-90.10822019
30.01675785,-90.00199607
29.9575103,-90.06646557
29.89744266,-89.9973545
29.95396169,-90.07327854
29.96186471,-90.06001694
29.96759698,-90.0982121
29.95075555,-90.07045847
29.95704093,-90.06706964
29.93116261,-90.0732139
29.92716334,-90.07069206
29.93819505,-90.02660794
29.96791756,-90.106702
29.97463302,-90.08154222
29.91725278,-90.09985188
29.97786667,-90.0462783
29.99484935,-90.07443064
29.96590899,-90.06372288
29.9738255,-90.10979654
29.95104444,-90.08112589
29.93900669,-90.07583908
29.9163153,-90.1173786
29.96756237,-90.09824259
29.96822297,-90.10406879
29.92215273,-90.12152985
29.95743852,-90.06672195
29.99190621,-90.04934838
29.9586858,-90.11789996
29.96262467,-90.05651851
29.96012841,-90.09517715
29.98144245,-90.06260465
29.96449696,-90.10970154
29.99867521,-90.0429593
29.95430772,-90.06653375
29.9670084,-90.10007045
29.94163796,-90.07256007
29.98095326,-90.09905663
29.94236104,-90.11140325
29.96827791,-90.11108487
30.035249,-89.99079463
29.94397519,-90.07704695
29.93971061,-90.05061471
29.96385742,-90.09527563
29.92671809,-90.08693606
29.92342591,-90.00839477
29.95817831,-90.0722288
29.94649814,-90.07417408
29.96107515,-90.10938521
29.95243581,-90.09502344
30.02095146,-90.07509375
29.93446908,-90.03960428
29.94600976,-90.06531457
29.97846367,-90.10148517
29.97155572,-90.0847869
29.95387931,-90.06989927
29.96853382,-90.1196979
29.99414031,-90.10946298
30.02749184,-89.96808617
29.99009775,-90.08418789
29.92361327,-90.07298814
29.99512014,-90.10032871
29.97506937,-90.09958987
29.93206129,-90.09180693
29.97640968,-90.10751378
30.00494897,-90.11890728
29.93618683,-90.08890184
30.02317006,-89.96002935
29.91838544,-90.0224425
29.94149592,-90.08429621
29.92933446,-90.03251706
29.95462637,-90.07142799
30.035702,-89.93117658
30.02749184,-89.96808617
30.00946123,-90.01049768
30.06519698,-89.81204787
29.94782339,-90.12476727
29.97362732,-90.09968282
29.96400798,-90.08574324
29.94057109,-90.07062699
29.95092657,-90.11613127
30.02507845,-90.01377394
29.9505129,-90.07321384
29.94277021,-90.04899047
29.96270033,-90.057212
29.96084325,-90.05925177
30.02305647,-89.98353852
29.95217043,-90.08524457
30.01680662,-90.11801211
29.93359183,-90.07864427
29.95577614,-90.08163564
29.968836,-90.05945747
29.96560878,-90.09743049
29.9505129,-90.07321384
29.96921851,-90.05083574
29.95935566,-90.06991538
29.95005519,-90.07365386
30.15184189,-89.85760172
29.93972515,-90.08052101
29.93485771,-90.11012594
29.93448703,-90.10050115
29.95468454,-90.07569281
29.9784706,-90.10862723
29.97684501,-90.0959315
29.97145575,-90.06750195
29.89862917,-89.99665087
29.93189397,-90.00302303
29.92424,-90.02103
29.92603014,-90.10997074
29.96680785,-90.08976166
29.97529674,-90.06501426
30.00540813,-90.07471359
30.0194866,-90.1064762
29.9099536,-90.0186099
29.95272071,-90.07071296
29.96738758,-90.05707294
29.92930951,-90.13316624
29.97491064,-90.09486129
29.95097119,-90.10063127
29.98209492,-90.11061801
29.93330665,-90.0952463
29.94461149,-90.13357046
29.95588434,-90.06810205
29.96039503,-90.05939831
29.95787553,-90.07917736
29.96791756,-90.106702
30.03109572,-89.98585396
30.02609255,-89.97788467
29.93403778,-90.02819144
29.94698665,-90.03949678
30.01326243,-89.99632092
30.02999472,-89.99380396
29.97127027,-90.04123997
29.99009775,-90.08418789
29.96879899,-90.05086639
30.0024334,-90.07412202
29.96086394,-90.09280234
29.96813151,-90.0554923
30.04513361,-89.94464843
29.9245829,-90.08433962
29.94215067,-90.08638042
30.01113078,-90.01499665
30.00979195,-90.01917607
29.95538535,-90.06691051
30.04572729,-89.94519765
30.04531616,-89.94476875
29.96276063,-90.06062876
29.99959911,-90.06083244
30.00447582,-90.03552799
29.97207778,-90.08442254
30.02749184,-89.96808617
30.03569903,-90.00240626
29.94507645,-90.07923346
30.02115001,-89.96695379
29.97010916,-90.05366387
29.96565809,-90.06226428
29.92310676,-89.98235808
29.97463302,-90.08154222
29.98888202,-90.06013693
30.0354793,-89.98932711
30.02317006,-89.96002935
30.02697765,-89.96883566
29.96681221,-90.06132952
29.98906253,-90.07384804
29.93822457,-90.070216
29.94938682,-90.08597202
29.99999018,-90.04477928
30.01047553,-90.04729608
29.93665856,-90.02598767
29.97579383,-90.07888704
30.04497126,-89.95832996
29.93569478,-90.02391381
29.94057109,-90.07062699
29.94329872,-90.08861157
30.01809802,-90.01456183
29.95377998,-90.10958891
29.95758231,-90.07578978
29.97004706,-90.10200128
29.95413338,-90.07466651
29.99851639,-90.06116148
29.92607472,-90.10770897
29.95890082,-90.06052432
29.92450935,-90.02140358
30.01416757,-89.98745887
30.14710472,-89.86149477
29.95506241,-90.07237493
29.91856879,-89.98283105
29.95746819,-90.07511131
29.92154273,-90.12577717
29.92578856,-90.02171598
29.92152639,-90.01369888
29.94830566,-90.08349436
29.96213042,-90.06677485
29.95538535,-90.06691051
29.95803273,-90.07202376
29.98607789,-90.05566244
30.00979195,-90.01917607
29.99054823,-90.05786793
30.06459862,-89.92615548
30.00535623,-90.02418795
29.94132428,-90.08009571
29.98281356,-90.09740868
29.99088794,-90.05872699
29.97592153,-90.07585569
29.98206999,-90.05727651
29.94682957,-90.06714998
29.94663796,-90.12272588
29.94398846,-90.07367416
29.92807383,-90.07952316
29.95821734,-90.07058526
29.96679474,-90.08820452
30.06059651,-89.94695446
29.98111432,-90.11387604
29.9866187,-90.11602874
29.97666372,-90.08316395
29.94517691,-90.08926896
29.97781241,-90.11234042
30.04140252,-89.90841952
29.95195505,-90.07146296
30.0684254,-89.94633931
29.98108455,-90.11399718
30.00398135,-90.10656624
29.927059,-90.09475553
30.03025036,-90.02799773
29.92663675,-90.11026101
29.92749269,-90.06949488
29.95830957,-90.0789368
29.95805478,-90.07847876
29.96125951,-90.12652062
30.01080488,-90.01076126
29.97858835,-90.1226973
29.95988939,-90.10084517
29.93545299,-90.10060274
30.04046215,-89.98822116
29.95441555,-90.08894493
29.965075,-90.07610167
29.96300716,-90.06277686
29.99256788,-90.03448811
30.00908204,-90.05857579
29.9461778,-90.07632921
29.93538401,-90.0710615
29.96383975,-90.05789428
29.93025255,-90.08110866
29.97516629,-90.1056772
30.04243116,-89.9338353
29.94572965,-90.07440265
29.95641822,-90.08168737
29.95538535,-90.06691051
29.97089146,-90.10860044
29.96835888,-90.03013194
30.00540813,-90.07471359
29.9233877,-90.01909306
29.95138474,-90.07856751
29.95695123,-90.07433617
30.00400195,-90.09889742
29.97013291,-90.0595213
29.95695123,-90.07433617
30.01385805,-90.01971294
30.01336213,-90.05102293
29.97992534,-90.06987694
29.98153961,-90.06719395
29.95225081,-90.08050008
29.95430772,-90.06653375
29.92547034,-90.06975701
30.03542873,-90.00108935
29.94045145,-90.07492183
29.92549427,-90.09262434
29.92000282,-90.0223077
29.92547034,-90.06975701
29.93096953,-90.09241375
29.95301295,-90.06831107
30.02279623,-90.06062998
29.93531954,-90.02657605
29.95794421,-90.0931155
29.95261056,-90.07086294
30.03291501,-89.90968577
29.98139767,-90.10160314
30.03845444,-89.98828339
29.97738397,-90.10419489
29.94888951,-90.0734529
29.92751921,-90.01111397
29.94257102,-90.07256287
29.97089146,-90.10860044
30.01213737,-90.06074652
30.02209483,-90.06132298
29.97603445,-90.09868808
29.95740708,-90.06924655
30.03437875,-89.92007621
30.01714147,-90.11026
29.9562862,-90.08944754
29.91750131,-89.98323637
29.9490346,-90.07312219
29.95660609,-90.12038612
30.03820564,-89.90725148
29.98951163,-90.04123688
29.9546476,-90.07822665
29.99174442,-90.06211068
29.99054823,-90.05786793
29.93114753,-90.07427682
29.93031478,-90.08341544
29.97624714,-90.10364079
30.02266771,-90.01348967
29.95971209,-90.12421207
30.0732017,-89.92551258
29.95740708,-90.06924655
30.0732017,-89.92551258
29.95996774,-90.10840522
29.95538535,-90.06691051
30.04355749,-89.96173256
29.95389705,-90.06963809
29.95129627,-90.06607035
29.99548989,-90.07196738
29.9461649,-90.07843594
29.95844219,-90.0145006
29.999593,-90.06113466
29.9559768,-90.08757699
30.04973218,-89.95670651
29.95438411,-90.08446591
30.04094329,-89.98369023
29.94712854,-90.08639851
29.9564718,-90.07616518
30.01375489,-89.99324189
30.01083387,-90.01321444
29.95739574,-90.10546214
29.98215913,-90.11079012
29.94490103,-90.0789326
29.9178722,-90.09222491
29.92042227,-90.09555331
29.98033846,-90.10697987
29.96105729,-90.11195225
29.96347754,-90.06344024
29.94163796,-90.07256007
29.94972492,-90.03189701
29.96827791,-90.11108487
29.99184828,-90.05881676
30.05084875,-89.95557538
29.92000282,-90.0223077
29.95935566,-90.06991538
29.97361176,-90.04835502
29.98393784,-90.1021714
29.9329403,-90.02192
29.95561867,-90.06820318
30.02764174,-89.99150365
29.95195505,-90.07146296
29.97361176,-90.04835502
29.9375706,-90.08241352
29.95089509,-90.10087379
29.98250731,-90.06369066
30.02749184,-89.96808617
29.92334733,-90.01378671
29.92492194,-90.02260314
29.962115,-90.021245
29.92396541,-90.10214824
29.94479316,-90.07820411
29.94676694,-90.07534739
29.93738191,-90.03258942
29.96791418,-90.10765732
30.06787343,-89.94684937
30.01439087,-90.1131502
30.00910738,-89.98998404
29.96599779,-90.03633901
29.97291146,-90.05767217
29.92578856,-90.02171598
29.91743615,-90.09761933
29.97515595,-90.0484912
29.95670587,-90.08780472
29.9546178,-90.07510293
29.9228316,-90.07812442
29.96848511,-90.05606857
29.97175196,-90.03356811
29.94163796,-90.07256007
29.99652823,-90.06104989
30.0079208,-90.01452944
29.92332746,-89.9859367
29.95366811,-90.07264122
29.96560878,-90.09743049
29.95103148,-90.06885877
29.96166793,-90.12711895
29.9689452,-90.04571488
29.97280116,-90.03788408
30.0034267,-90.0108745
29.9450115,-90.03781669
29.98075074,-90.0963288
30.000088,-90.11340214
30.01554344,-90.07329813
29.99221474,-90.05578835
29.95383333,-90.065985
29.93980807,-90.10385517
29.96863289,-90.07007865
29.95447089,-90.07469698
30.00976967,-89.96569186
29.98370168,-90.09829296
29.95636031,-90.07439102
29.96171869,-90.06725034
30.01071692,-90.01287314
30.00167927,-90.07432386
29.94619458,-90.07857132
30.03949673,-89.97751713
29.97562953,-90.05922212
29.92578856,-90.02171598
29.95240189,-90.07176382
29.94135628,-90.07076297
30.0089941,-90.11102502
29.95356808,-90.06767259
30.00625783,-90.07565092
30.0263033,-89.92433747
29.96789002,-90.09910158
29.97610328,-90.08660663
29.92037163,-89.99056963
29.97306671,-90.05641743
29.94676694,-90.07534739
29.95895047,-90.06993714
29.94193615,-90.06722244
29.95794421,-90.0931155
29.97789532,-90.08745256
29.95369143,-90.07006492
29.91783912,-90.09455026
29.98951163,-90.04123688
29.99759729,-90.11025295
30.02347135,-90.06165178
29.93531954,-90.02657605
30.0131331,-90.04377307
29.94212345,-90.07004214
29.92928388,-90.09133826
29.94877744,-90.12828853
29.92565985,-90.02225223
29.95089509,-90.10087379
29.93295404,-90.04170948
29.92337742,-90.01000434
29.96760243,-90.10269664
29.97037781,-90.02926567
29.97127557,-90.08460171
29.95799279,-90.06833705
29.9596413,-90.06490038
29.9362148,-90.09454504
30.01934207,-90.02145317
30.01251468,-90.10956348
30.02031723,-90.05586411
29.92000282,-90.0223077
29.92481845,-90.02156063
30.00034422,-90.10362695
30.02933984,-89.90098246
29.95092657,-90.11613127
29.92310676,-89.98235808
29.91716136,-90.09830466
30.04497126,-89.95832996
29.95089509,-90.10087379
30.01679188,-90.06089671
29.95290333,-90.07967667
29.94064997,-90.12660998
29.97526726,-90.07455308
29.9289292,-90.03184851
29.97737294,-90.07717573
30.02764174,-89.99150365
29.93515709,-90.13248809
30.00528305,-90.07294272
30.01579451,-90.04168514
29.95628022,-90.06775199
30.01266977,-90.11299328
29.9586892,-90.1131546
30.03719174,-89.9760807
29.98064293,-90.03210813
29.95951622,-90.06685462
29.94972492,-90.03189701
30.03428392,-89.98826971
29.96667606,-90.10911252
29.92197006,-90.12740192
29.98024572,-90.0894566
29.97526263,-90.07316139
30.00472382,-90.11122467
29.92590732,-90.08910592
30.0383103,-89.97689536
30.02870324,-90.02434603
29.96079068,-90.07017072
29.98024061,-90.05204421
29.93147121,-90.04180202
29.96184,-90.11453667
29.96255351,-90.10671432
29.94484282,-90.09104062
29.9767199,-90.1101862
29.9981232,-90.10258448
29.96095967,-90.03771648
29.98568819,-90.06160403
30.01621397,-89.97658025
29.96095967,-90.03771648
29.9577304,-90.1232171
29.90992289,-89.99158541
29.97291146,-90.05767217
30.00293975,-90.10950672
29.95822602,-90.06296302
30.01433511,-90.05482722
29.97830642,-90.04611638
29.96300379,-90.11617421
29.95538535,-90.06691051
29.9710378,-90.07766387
29.91808883,-90.00156232
29.97282348,-90.0626145
29.97916813,-90.09197179
29.94268179,-90.13077308
30.01564947,-90.10447808
30.0136629,-90.10268027
29.97473735,-90.0916475
29.961406,-90.05783046
29.98517773,-90.06910781
29.93142479,-90.02208375
29.9751498,-90.09542291
29.96463854,-90.07466002
29.98350372,-90.04719273
29.96660928,-90.07931485
30.01008826,-90.08055043
29.92878669,-90.13105285
29.92620984,-90.02576779
29.95174961,-90.09823038
30.01837889,-90.0553631
29.94412629,-90.01756361
30.0288268,-89.95588515
29.96521612,-90.03669056
29.97207731,-90.11401649
30.01253183,-90.04367891
30.00028358,-90.05882849
29.97396304,-90.11694585
30.04377022,-89.92417432
29.90826259,-89.9928495
29.93669689,-90.08663479
29.96437421,-90.05187925
29.95846847,-90.07622495
29.96875445,-90.05110751
29.96828791,-90.05085623
29.93307323,-89.99977063
30.01047329,-90.01529488
29.96875445,-90.05110751
29.96875445,-90.05110751
29.98271988,-90.06284384
30.02889965,-89.93239904
29.96152386,-90.03622587
29.95976082,-90.07113388
29.9419748,-90.09091501
29.99857183,-90.07336093
30.01626698,-89.97632458
29.96461422,-90.00911015
30.00412718,-90.1028203
30.00412718,-90.1028203
29.96328938,-90.07379387
29.94977535,-90.07186205
29.92941191,-90.0672815
29.9342547,-90.09521188
29.94410541,-90.10410395
29.94939206,-90.06497551
29.91836149,-90.02258529
29.97473735,-90.0916475
29.96782222,-90.10766575
29.98430502,-90.08831508
30.00986006,-90.10086706
29.91900344,-90.01813363
29.96789036,-90.05218303
29.94072711,-90.08948729
29.92556341,-90.03719992
29.95207865,-90.06725237
29.96264739,-90.09232422
29.95322612,-90.07250658
29.96114197,-90.11423736
30.00838374,-90.12129823
29.96244119,-90.04085067
29.93370335,-90.04166032
29.96827791,-90.11108487
29.99461708,-90.10694819
30.03450589,-90.0207094
30.00489127,-90.11139207
30.01375424,-90.10368556
29.95673692,-90.06662162
29.9614113,-90.07361428
29.93981682,-90.1049535
29.96733149,-90.09827678
30.02989622,-89.9829101
29.94523265,-90.0858451
30.00642931,-90.1157439
29.96471509,-90.07852515
29.97396822,-90.05672259
29.95428708,-90.07129465
29.99951363,-90.11202371
29.93619424,-90.1254614
29.92185289,-90.12758854
29.99910742,-90.10743946
30.01546758,-90.10246833
30.02156128,-89.99406664
29.94496815,-90.0368243
29.97865204,-90.09119359
30.00098088,-90.12191194
30.00142586,-90.11492688
29.96514325,-90.09811168
29.91808198,-90.12178505
29.97396822,-90.05672259
29.95675833,-90.06766833
29.92456299,-90.1077254
30.01119069,-90.01167155
30.00001411,-90.11329261
30.01604061,-90.06838885
29.95586167,-90.06568167
29.93295404,-90.04170948
29.95458523,-90.07774886
29.95654214,-90.06423698
29.97286525,-90.06580829
29.96328938,-90.07379387
29.96686598,-90.02181882
29.97233179,-90.08501538
29.96065,-90.06818333
29.92119909,-90.11707616
29.96055214,-90.06817307
30.01465287,-89.98079131
29.96853293,-90.0382996
30.00591922,-90.12150364
29.97229592,-90.02026723
29.96387501,-90.09121307
29.9607251,-90.08135199
29.99610748,-90.11374275
30.01167141,-90.10065541
29.96473087,-90.04308589
29.91835613,-90.11110876
29.9826309,-90.03866854
29.97311502,-90.09444468
29.95273013,-90.06820637
29.99531777,-90.07366905
29.96012841,-90.09517715
29.99414031,-90.10946298
29.93404747,-90.0777107
29.95524667,-90.11445167
29.95585656,-90.12069334
29.97218986,-90.04980476
30.0470871,-89.96269699
29.92402146,-90.01822851
29.95416393,-90.07208735
30.04673756,-89.98050777
30.01935134,-90.11574032
29.99782717,-90.11356357
29.95815616,-90.10802615
29.96009037,-90.06578061
29.91862409,-89.98283018
29.96454186,-90.04326607
29.96425695,-90.04429144
30.04809477,-89.96168257
29.97196663,-90.08907187
29.96130623,-90.0106931
29.96281623,-90.0896446
29.99942147,-90.11097229
29.95636728,-90.062922
29.98959265,-90.10685813
29.93299666,-90.06596618
29.92966596,-90.01978841
29.96869749,-90.0382631
29.93404747,-90.0777107
30.03596,-89.98639503
30.00996705,-90.10213651
29.96551275,-90.04297366
29.92984174,-90.02331221
29.92862513,-90.01858099
29.94536457,-90.03709829
29.94433158,-90.06468236
29.96114197,-90.11423736
29.97280946,-90.119265
29.94523265,-90.0858451
29.96565453,-90.05102561
29.9629399,-90.05758571
29.94972492,-90.03189701
29.93295404,-90.04170948
29.96449897,-90.04311741
30.00345376,-90.12170679
29.97202878,-90.04945115
29.96328938,-90.07379387
29.93496636,-90.1083847
30.00605965,-90.03621945
29.95729379,-90.12247046
29.94144523,-90.0677386
30.04153432,-89.98010353
29.9256842,-90.02184001
29.95693734,-90.09761145
30.01212992,-90.10590817
29.92003737,-90.02222273
30.01843553,-89.96811166
29.9462197,-90.11341401
29.92107811,-90.09798269
29.94419671,-90.03151159
29.98217714,-90.09647686
30.01718249,-90.10128725
30.00576839,-90.11884765
29.95815616,-90.10802615
29.90659849,-89.98861728
29.94841192,-90.0407422
29.94433158,-90.06468236
29.95935566,-90.06991538
29.9461626,-90.06556795
29.92456299,-90.1077254
29.96362164,-90.09278395
29.99923474,-90.10885421
29.92658447,-90.09969689
29.92000282,-90.0223077
29.98549631,-90.06291661
29.98549631,-90.06291661
29.9575236,-90.1205989
29.9151688,-89.99295899
30.00623749,-90.10130394
29.95045257,-90.05354071
29.93155724,-90.02159127
29.95912909,-90.09675725
30.01350333,-89.993185
29.94272543,-90.09022408
30.02749184,-89.96808617
29.92112868,-90.01158307
29.92310676,-89.98235808
29.94291361,-90.12193825
29.97756906,-90.06778255
29.93364567,-90.04049658
29.92237861,-90.10901182
29.9768763,-90.07585068
30.01062167,-90.11836833
29.99320747,-90.06421748
30.00492824,-90.03583128
29.95455782,-90.11373501
29.95655269,-90.09865012
30.01517973,-90.09912056
29.92152639,-90.01369888
29.92941191,-90.0672815
29.9497568,-90.04989663
29.96460916,-90.04637574
29.96384432,-90.0330346
29.94839908,-90.13125197
30.01693731,-90.06767189
29.91581216,-90.0025886
29.93564268,-90.06919778
29.92171134,-90.02243278
29.96253203,-90.07113441
29.98033846,-90.10697987
30.01445744,-90.00096951
29.93330316,-90.11229919
29.96827791,-90.11108487
30.01978249,-90.12034923
29.99761783,-90.11117755
29.97686958,-90.09148211
29.93904315,-90.02576586
30.00414447,-90.10550529
29.96015326,-90.05997685
29.96180421,-90.0425763
29.96600805,-90.07469416
29.96966474,-90.04891702
29.9303156,-90.11581778
29.96836474,-90.04822067
29.98336053,-90.07134643
30.01014219,-90.10410042
29.91901191,-90.01202943
29.94960028,-90.06970821
30.00625783,-90.07565092
30.00028358,-90.05882849
29.952527,-90.06763618
30.00262754,-90.1060111
29.96993708,-90.05009572
29.92003737,-90.02222273
29.92403747,-90.01822937
30.02764174,-89.99150365
30.01828814,-90.10416974
29.96675511,-90.09133805
29.96929772,-90.05113948
29.97062974,-90.03445086
30.01796008,-90.02617943
29.99455278,-90.10388216
29.98985013,-90.1161113
30.01176025,-90.10177661
29.96150341,-90.09398868
29.97168738,-90.05338102
29.97870083,-90.10694927
29.97630369,-90.0709941
30.00291718,-90.10924059
29.9588001,-90.07493836
29.91836149,-90.02258529
29.94722788,-90.07298387
29.92578856,-90.02171598
30.00293975,-90.10950672
29.95336406,-90.07444243
29.92986047,-90.03167551
29.94132428,-90.08009571
29.9747457,-90.09974163
29.97637802,-90.04728084
30.04692903,-89.97100687
30.02430306,-89.97844916
29.94305074,-90.09456157
29.96338682,-90.04346987
29.97970096,-90.0870317
29.98097957,-90.11395823
29.9332519,-90.07695633
29.96104194,-90.06363237
29.96852215,-90.11953664
29.96472957,-90.04418524
29.95631071,-90.13108203
30.02134957,-89.98631395
29.96302552,-90.11240704
29.93069823,-90.06988075
29.99072748,-90.06715024
29.96664593,-90.08874911
29.93897304,-90.06977323
29.95815616,-90.10802615
29.95630908,-90.07347089
29.93900937,-90.01915163
29.94436953,-90.0753093
29.93811162,-90.04141132
29.92658447,-90.09969689
29.97092678,-90.09507359
29.98951713,-90.05882029
29.96352053,-90.08956026
29.97977225,-90.0675417
29.92388771,-89.98512229
29.97094167,-90.06510847
29.96511833,-90.05621715
29.91862409,-89.98283018
29.93364567,-90.04049658
29.96609209,-90.09430709
29.90805952,-89.98707279
29.96039914,-90.09432001
29.94210568,-90.08890392
29.96012841,-90.09517715
29.96012841,-90.09517715
29.98430502,-90.08831508
29.98243933,-90.07189807
29.94685439,-90.08953841
29.93972645,-90.08018494
30.05767664,-89.96810874
29.94026604,-90.02001415
29.94179978,-90.06932501
29.99282258,-90.0569757
30.02317006,-89.96002935
29.96352539,-90.02641452
29.95031902,-90.07428949
29.96824023,-90.05449718
29.97168738,-90.05338102
29.91811915,-90.0228246
29.94267109,-90.06749441
30.03838346,-89.98194615
30.00972827,-90.0208964
29.96140406,-90.11022476
30.01693731,-90.06767189
30.00082936,-90.10621576
30.02224934,-90.05406373
29.96734457,-90.09613136
29.94132499,-90.0821536
29.9747457,-90.09974163
29.98602184,-90.0876633
29.97999291,-90.11344797
29.96790367,-90.05092908
29.98208541,-90.10223907
30.0264518,-90.00959234
29.9164588,-90.1083085
30.02836742,-89.99163835
29.96119617,-90.05692778
29.93580785,-90.11238584
29.9985945,-90.06312639
29.96866543,-90.05244717
29.95367778,-90.06847273
29.95369143,-90.07006492
29.94420126,-90.08647578
29.99885928,-90.05348531
29.96986118,-90.07997475
29.96853382,-90.1196979
29.91836149,-90.02258529
29.96442503,-90.04566872
29.97613029,-90.09904186
29.94576013,-90.11408516
29.9407642,-90.03812922
29.96859189,-90.05612219
29.93216819,-90.06644774
30.02749184,-89.96808617
29.92769447,-90.0733333
29.98094491,-90.09461755
29.96560438,-90.09913092
29.96932619,-90.06839956
29.96783779,-90.10402393
29.96852215,-90.11953664
29.91770096,-89.98588776
29.9186637,-90.02259125
29.99320747,-90.06421748
29.93799359,-90.09002877
29.97618088,-90.05141199
29.97977194,-90.08523239
29.9967242,-90.07680196
29.96528312,-90.0721781
29.97062974,-90.03445086
29.95917297,-90.06051055
29.95723895,-90.12259063
29.96732406,-90.09218111
29.94612983,-90.08097102
29.91861103,-89.9857741
29.95509475,-90.11973738
30.01271774,-89.99571835
29.98890559,-90.06552776
29.93058908,-90.02194008
30.01125621,-90.07657519
29.95092008,-90.0651976
29.96442314,-90.04451619
29.91393139,-89.98964882
29.93718394,-90.10328956
29.9414082,-90.06862139
30.0037169,-90.10305953
29.94030144,-90.08957166
30.03307653,-89.99488656
29.92274008,-90.0905011
29.94972492,-90.03189701
29.93744658,-90.1017867
29.97305244,-90.09449885
29.96374553,-90.08522848
29.9243165,-90.01376151
29.94132428,-90.08009571
29.95178442,-90.11647345
30.02801087,-89.9527254
29.97443393,-90.08180433
29.98065343,-90.09798714
29.99832356,-90.06106595
30.03335487,-89.9887471
29.96983114,-90.10001385
30.04692903,-89.97100687
30.04355749,-89.96173256
29.96475093,-90.09447419
29.92129885,-90.02268099
29.96012841,-90.09517715
30.00559371,-90.1157963
29.93258506,-90.02659795
29.96195282,-90.05819757
30.01803796,-90.06235591
29.96527513,-90.09759424
29.95085975,-90.06509569
29.9705569,-90.08659746
30.0085128,-90.10633757
29.97312127,-90.05965488
29.95376973,-90.07258808
29.95104444,-90.08112589
29.94496815,-90.0368243
29.92506224,-90.13487203
29.97167669,-90.12226702
30.00295209,-90.03921724
29.96149154,-90.0587496
29.97512263,-90.08997265
29.9379936,-90.09737899
29.92313243,-90.02184348
30.01044135,-90.0500586
29.97062974,-90.03445086
30.03997933,-89.91608263
29.96715493,-90.07914713
30.02483599,-90.11153083
29.9725914,-90.06545877
29.96180767,-90.05729459
29.9347502,-90.10857561
29.96763122,-90.05545261
29.92153205,-90.1088063
29.97078409,-90.08295997
29.96751767,-90.11909845
29.98206999,-90.05727651
30.05663103,-89.96015124
29.93116261,-90.0732139
29.92031767,-90.01247992
29.94279668,-90.13469136
30.02317006,-89.96002935
29.95538535,-90.06691051
29.96149154,-90.0587496
29.98844772,-90.03765668
29.95282347,-90.06636912
29.94086559,-90.10023255
29.95538535,-90.06691051
30.03473572,-89.97470848
29.96457962,-90.06490503
29.99712605,-90.0711926
29.98004848,-90.0745461
29.96690944,-90.09975542
29.97836105,-90.03281746
29.91933776,-90.02239328
29.95836453,-90.06450724
29.91479659,-89.98624445
30.01403992,-90.07525455
29.94132428,-90.08009571
30.03843324,-89.99302829
29.9636089,-90.08249292
29.94284772,-90.09363614
29.94911126,-90.1283141
29.94278126,-90.0880663
