latitude,longitude,set
30.00431887,-90.10164541,calls_for_service
30.00411603,-90.10268056,calls_for_service
29.92388771,-89.98512229,calls_for_service
29.92409103,-90.08627079,calls_for_service
29.95938475,-90.07604007,calls_for_service
29.96012841,-90.09517715,calls_for_service
29.99425576,-90.08390057,calls_for_service
29.99425576,-90.08390057,calls_for_service
29.98104454,-90.06721351,calls_for_service
29.93376947,-90.00728985,calls_for_service
29.99942147,-90.11097229,calls_for_service
29.93370014,-90.00712249,calls_for_service
30.05164629,-89.95477628,calls_for_service
30.00533305,-90.07471154,calls_for_service
29.95129627,-90.06607035,calls_for_service
29.99961078,-90.05943049,calls_for_service
29.94972492,-90.03189701,calls_for_service
29.97692477,-90.09818318,calls_for_service
29.99397223,-90.0592149,calls_for_service
30.02615185,-89.99794816,calls_for_service
29.96334765,-90.09302815,calls_for_service
29.96086394,-90.09280234,calls_for_service
29.94796256,-90.09274817,calls_for_service
29.96506464,-90.09038482,calls_for_service
29.95314478,-90.08464829,calls_for_service
29.96385742,-90.09527563,calls_for_service
29.95386586,-90.06863803,calls_for_service
29.97302413,-90.05019711,calls_for_service
29.99778756,-90.11138798,calls_for_service
29.95907108,-90.07754633,calls_for_service
29.96864508,-90.10406003,calls_for_service
29.95195399,-90.09086239,calls_for_service
29.96864508,-90.10406003,calls_for_service
30.00831029,-90.11877262,calls_for_service
30.02546388,-89.99931154,calls_for_service
29.93547352,-90.03954178,calls_for_service
29.92349699,-90.08071806,calls_for_service
30.03919924,-89.97319599,calls_for_service
29.92155775,-90.00909261,calls_for_service
29.94644509,-90.07556829,calls_for_service
29.98422278,-90.06527666,calls_for_service
30.00478258,-90.02601123,calls_for_service
30.02761262,-90.07696907,calls_for_service
29.98394326,-90.06531933,calls_for_service
30.0063725,-90.03213161,calls_for_service
29.96014873,-90.11910943,calls_for_service
29.94446846,-90.08740697,calls_for_service
29.99795962,-90.11259348,calls_for_service
29.9747457,-90.09974163,calls_for_service
29.99863601,-90.1021971,calls_for_service
30.02749184,-89.96808617,calls_for_service
30.05087691,-89.95479899,calls_for_service
29.99958628,-90.11213406,calls_for_service
30.00555645,-90.1172218,calls_for_service
30.02523287,-90.06151013,calls_for_service
29.90935439,-89.99642704,calls_for_service
29.98592258,-90.07277228,calls_for_service
29.96852343,-90.11936731,calls_for_service
29.90935439,-89.99642704,calls_for_service
29.94710268,-90.07628458,calls_for_service
29.98209492,-90.11061801,calls_for_service
30.00748567,-89.99694793,calls_for_service
29.9672962,-90.07776802,calls_for_service
29.94972492,-90.03189701,calls_for_service
29.96551853,-90.06993562,calls_for_service
30.00589955,-90.11795543,calls_for_service
29.99721038,-90.10664599,calls_for_service
29.95428708,-90.07129465,calls_for_service
29.94972492,-90.03189701,calls_for_service
30.02192171,-89.99674198,calls_for_service
29.97081212,-90.09009834,calls_for_service
29.96914746,-90.11456555,calls_for_service
29.92243077,-90.00953809,calls_for_service
29.94430105,-90.1268379,calls_for_service
29.9731531,-90.10766919,calls_for_service
29.93147121,-90.04180202,calls_for_service
29.95712261,-90.06243324,calls_for_service
29.91750131,-89.98323637,calls_for_service
29.97241264,-90.08815924,calls_for_service
29.99357509,-90.07358202,calls_for_service
29.98124025,-90.09506959,calls_for_service
29.96872221,-90.09836323,calls_for_service
29.94641313,-90.08930596,calls_for_service
29.98896001,-90.07301058,calls_for_service
29.9193153,-90.02227721,calls_for_service
29.97724745,-90.10101116,calls_for_service
30.0511593,-89.96825983,calls_for_service
29.9987673,-90.11362928,calls_for_service
29.98164697,-90.10198744,calls_for_service
29.93376947,-90.00728985,calls_for_service
29.95462637,-90.07142799,calls_for_service
29.94791181,-90.0758687,calls_for_service
29.92164206,-90.02201738,calls_for_service
29.99970063,-90.05911274,calls_for_service
30.04809477,-89.96168257,calls_for_service
29.9573758,-90.09387088,calls_for_service
30.03734725,-89.91245696,calls_for_service
29.94763732,-90.07250358,calls_for_service
29.95416393,-90.07208735,calls_for_service
29.95050486,-90.0678996,calls_for_service
29.96348787,-90.07415809,calls_for_service
30.02015966,-90.05973844,calls_for_service
29.95868052,-90.07147827,calls_for_service
30.00014577,-90.11410831,calls_for_service
29.95935566,-90.06991538,calls_for_service
29.96527513,-90.09759424,calls_for_service
29.94786069,-90.0726744,calls_for_service
30.03291501,-89.90968577,calls_for_service
29.95996774,-90.10840522,calls_for_service
29.95084509,-90.11609342,calls_for_service
30.03198951,-90.00636151,calls_for_service
30.00389678,-90.10367174,calls_for_service
29.93215795,-90.04059579,calls_for_service
29.94187695,-90.0831957,calls_for_service
30.04659677,-89.96162225,calls_for_service
30.02749184,-89.96808617,calls_for_service
30.01303015,-90.10580599,calls_for_service
29.94258052,-90.06909519,calls_for_service
30.03062491,-89.99484998,calls_for_service
29.93292985,-90.08417816,calls_for_service
29.97782476,-90.10111269,calls_for_service
29.97452402,-90.05705788,calls_for_service
29.96643783,-90.09694581,calls_for_service
29.95538535,-90.06691051,calls_for_service
29.95095547,-90.09996023,calls_for_service
30.00472382,-90.11122467,calls_for_service
29.99693774,-90.04479618,calls_for_service
30.0481948,-89.95945037,calls_for_service
29.97162993,-90.08698859,calls_for_service
29.9811939,-90.06668494,calls_for_service
30.02008665,-89.97936811,calls_for_service
29.95630799,-90.06759171,calls_for_service
29.97512263,-90.08997265,calls_for_service
29.98006053,-90.05812565,calls_for_service
30.00576839,-90.11884765,calls_for_service
29.96281623,-90.0896446,calls_for_service
29.92966596,-90.01978841,calls_for_service
29.96017535,-90.07861772,calls_for_service
29.93454186,-90.09181179,calls_for_service
30.04923622,-89.97881979,calls_for_service
29.9855294,-90.06023996,calls_for_service
29.96492448,-90.06534761,calls_for_service
30.07079552,-89.94452966,calls_for_service
29.9899493,-90.04682541,calls_for_service
29.97502658,-90.09537529,calls_for_service
30.06802027,-89.95010739,calls_for_service
29.95832097,-90.0773024,calls_for_service
30.06059651,-89.94695446,calls_for_service
29.9974327,-90.10907916,calls_for_service
29.97656204,-90.0503363,calls_for_service
30.0390376,-89.97602561,calls_for_service
29.97608966,-90.06345222,calls_for_service
30.03905277,-89.97722191,calls_for_service
29.99347115,-90.03050431,calls_for_service
29.95312776,-90.05094975,calls_for_service
29.95254793,-90.06870464,calls_for_service
29.92389204,-90.13128547,calls_for_service
30.06350769,-89.93457124,calls_for_service
29.92152639,-90.01369888,calls_for_service
29.92523167,-90.02256167,calls_for_service
30.00970942,-90.04811183,calls_for_service
29.95229627,-90.04915009,calls_for_service
29.93207003,-90.0190982,calls_for_service
29.95803273,-90.07202376,calls_for_service
29.96656288,-90.0568255,calls_for_service
29.99536994,-90.06044865,calls_for_service
29.93377331,-90.01365364,calls_for_service
30.03875916,-89.98221357,calls_for_service
29.93874942,-90.04024423,calls_for_service
29.93964831,-90.08766651,calls_for_service
29.92903194,-90.07037575,calls_for_service
29.99710287,-90.07589978,calls_for_service
29.92549427,-90.09262434,calls_for_service
30.03785437,-89.9268509,calls_for_service
29.96473251,-90.03159138,calls_for_service
29.99894823,-90.07204066,calls_for_service
29.97117348,-90.06482302,calls_for_service
29.9401335,-90.07582419,calls_for_service
29.9465546,-90.09757105,calls_for_service
29.96932619,-90.06839956,calls_for_service
29.94690346,-90.09867194,calls_for_service
30.05103213,-89.980424,calls_for_service
29.91930132,-89.97619356,calls_for_service
29.94282025,-90.07420311,calls_for_service
29.95538535,-90.06691051,calls_for_service
30.02248277,-89.97802644,calls_for_service
30.02775769,-89.99314088,calls_for_service
30.03002348,-90.00793267,calls_for_service
30.02250149,-90.05176972,calls_for_service
29.97744958,-90.03750238,calls_for_service
29.96873009,-90.09288356,calls_for_service
29.96735665,-90.05800479,calls_for_service
30.04819447,-89.98585681,calls_for_service
29.92840115,-90.13268203,calls_for_service
29.95278306,-90.06658084,calls_for_service
29.9486155,-90.07221565,calls_for_service
29.99062208,-90.05398146,calls_for_service
29.99013619,-90.03362615,calls_for_service
29.93255534,-90.07614436,calls_for_service
29.96659796,-90.06733076,calls_for_service
30.00765194,-89.99674144,calls_for_service
29.99508041,-90.05155669,calls_for_service
29.96738758,-90.05707294,calls_for_service
29.96388051,-90.02765532,calls_for_service
29.99487563,-90.05382181,calls_for_service
30.02612752,-89.98176027,calls_for_service
29.99118693,-90.05277887,calls_for_service
29.94496815,-90.0368243,calls_for_service
29.97352965,-90.05855199,calls_for_service
29.94093418,-90.07447769,calls_for_service
29.96769506,-90.10265924,calls_for_service
29.97033945,-90.09421083,calls_for_service
30.00576839,-90.11884765,calls_for_service
29.98338261,-90.09479708,calls_for_service
29.98185812,-90.06048726,calls_for_service
29.94170545,-90.06943849,calls_for_service
29.97502113,-90.09206731,calls_for_service
29.96342168,-90.03646094,calls_for_service
29.9835338,-90.07705874,calls_for_service
29.93790709,-90.07597767,calls_for_service
29.96426253,-90.00871472,calls_for_service
29.99494152,-90.06090917,calls_for_service
29.93422787,-90.07288899,calls_for_service
29.97432099,-90.10644387,calls_for_service
29.94406929,-90.07402141,calls_for_service
29.96849198,-90.05584859,calls_for_service
29.96231536,-90.058022,calls_for_service
29.92922018,-90.07124841,calls_for_service
29.93457167,-90.04051205,calls_for_service
30.01256086,-90.04891079,calls_for_service
29.94972492,-90.03189701,calls_for_service
30.01838385,-90.1051636,calls_for_service
29.96262467,-90.05651851,calls_for_service
29.97565546,-90.09024297,calls_for_service
29.95895047,-90.06993714,calls_for_service
29.92991394,-90.07667307,calls_for_service
29.97622506,-90.04241234,calls_for_service
29.98978132,-90.03063679,calls_for_service
29.97432099,-90.10644387,calls_for_service
29.97258128,-90.04701834,calls_for_service
30.02646994,-90.11338949,calls_for_service
30.00670521,-90.10653968,calls_for_service
29.98573665,-90.07121107,calls_for_service
30.01169555,-90.11656838,calls_for_service
29.90992289,-89.99158541,calls_for_service
29.93975436,-90.06823152,calls_for_service
29.94463958,-90.08558701,calls_for_service
29.97865204,-90.09119359,calls_for_service
29.9001929,-89.99647104,calls_for_service
30.04990093,-89.9688511,calls_for_service
30.02834388,-89.9943001,calls_for_service
29.93047466,-90.02006831,calls_for_service
29.95996774,-90.10840522,calls_for_service
29.97058071,-90.0568056,calls_for_service
30.01694038,-90.12058584,calls_for_service
29.95334223,-90.06575361,calls_for_service
29.97455318,-90.10042563,calls_for_service
30.03414987,-89.9292392,calls_for_service
29.93376947,-90.00728985,calls_for_service
30.00540813,-90.07471359,calls_for_service
29.95996774,-90.10840522,calls_for_service
29.9328708,-90.10743296,calls_for_service
29.95996774,-90.10840522,calls_for_service
29.91862409,-89.98283018,calls_for_service
30.04355749,-89.96173256,calls_for_service
30.00411603,-90.10268056,calls_for_service
29.95350534,-90.0675651,calls_for_service
30.04017355,-89.99414785,calls_for_service
29.97419146,-90.09413895,calls_for_service
29.95845206,-90.12552447,calls_for_service
29.94817261,-90.06622489,calls_for_service
29.9037533,-89.99315939,calls_for_service
29.94515873,-90.04092821,calls_for_service
30.00430703,-90.1047952,calls_for_service
30.04355749,-89.96173256,calls_for_service
30.00286987,-90.05015087,calls_for_service
30.02264063,-90.05198185,calls_for_service
30.04355749,-89.96173256,calls_for_service
30.00867106,-90.11746943,calls_for_service
29.9679207,-90.05046185,calls_for_service
29.95996774,-90.10840522,calls_for_service
29.91753641,-90.00843186,calls_for_service
29.94972492,-90.03189701,calls_for_service
29.94939206,-90.06497551,calls_for_service
29.94433158,-90.06468236,calls_for_service
30.00002309,-90.11926872,calls_for_service
30.00286987,-90.05015087,calls_for_service
30.02698005,-90.11000953,calls_for_service
29.92079552,-90.02238552,calls_for_service
29.95172478,-90.13431338,calls_for_service
30.01279273,-90.11304165,calls_for_service
29.96426474,-90.06134268,calls_for_service
29.99853693,-90.10107155,calls_for_service
30.0300553,-89.98421365,calls_for_service
29.94124334,-90.08858854,calls_for_service
29.97343207,-90.06209481,calls_for_service
29.97936493,-90.10701633,calls_for_service
29.96031059,-90.09075073,calls_for_service
29.9493487,-90.07587133,calls_for_service
29.99735297,-90.05320577,calls_for_service
30.00230806,-90.11604628,calls_for_service
29.93577333,-90.02545942,calls_for_service
29.93379453,-90.04373626,calls_for_service
29.93287654,-90.01019897,calls_for_service
30.01387915,-89.98886272,calls_for_service
29.97943469,-90.10187125,calls_for_service
29.95815995,-90.07197439,calls_for_service
29.97748775,-90.06056965,calls_for_service
29.97217085,-90.08801673,calls_for_service
29.93077599,-90.09091953,calls_for_service
29.96978015,-90.10669746,calls_for_service
30.0223703,-90.05654287,calls_for_service
29.9397948,-90.04622624,calls_for_service
30.00773095,-90.03101056,calls_for_service
30.03217108,-89.98580018,calls_for_service
30.00016281,-90.11502687,calls_for_service
29.97574635,-90.09888834,calls_for_service
30.02764092,-89.98636537,calls_for_service
29.93056991,-90.04171453,calls_for_service
29.92128221,-90.00947317,calls_for_service
30.01126316,-90.01168147,calls_for_service
29.89811435,-89.99840963,calls_for_service
29.9755485,-90.03884836,calls_for_service
29.95908811,-90.06225199,calls_for_service
29.95158271,-90.05376456,calls_for_service
30.00129139,-90.1089542,calls_for_service
29.94433158,-90.06468236,calls_for_service
29.91750131,-89.98323637,calls_for_service
29.96879698,-90.09627595,calls_for_service
29.99928461,-90.05007979,calls_for_service
30.0377742,-89.96442059,calls_for_service
29.97411204,-90.04881463,calls_for_service
29.9799662,-90.06377478,calls_for_service
30.01971487,-90.11874582,calls_for_service
29.94641313,-90.08930596,calls_for_service
29.92481845,-90.02156063,calls_for_service
30.02688464,-89.94791847,calls_for_service
30.00271746,-90.10700958,calls_for_service
29.96213042,-90.06677485,calls_for_service
29.96607638,-90.12552438,calls_for_service
29.96590018,-90.08347931,calls_for_service
30.01227022,-90.05104963,calls_for_service
30.00447582,-90.03552799,calls_for_service
29.96759439,-90.1034911,calls_for_service
29.93446908,-90.03960428,calls_for_service
30.01631964,-90.00012168,calls_for_service
29.91973935,-90.01140458,calls_for_service
30.0369686,-89.95554036,calls_for_service
29.93041602,-90.03761667,calls_for_service
29.93816954,-90.07941567,calls_for_service
29.95298526,-90.0490888,calls_for_service
30.00667139,-90.03185868,calls_for_service
29.99016874,-90.05764244,calls_for_service
29.94612667,-90.11344167,calls_for_service
30.00094094,-90.07376705,calls_for_service
29.95932774,-90.07258161,calls_for_service
29.96873009,-90.09288356,calls_for_service
29.95995776,-90.10895473,calls_for_service
29.92175837,-90.02241598,calls_for_service
29.90891666,-89.99339648,calls_for_service
29.93373404,-90.04266033,calls_for_service
29.91859068,-90.01138652,calls_for_service
30.0180114,-90.10103905,calls_for_service
29.91644863,-90.1161992,calls_for_service
30.00240103,-90.0397746,calls_for_service
29.92771309,-90.08924499,calls_for_service
29.97817262,-90.09403007,calls_for_service
30.02279623,-90.06062998,calls_for_service
29.93816954,-90.07941567,calls_for_service
30.00979195,-90.01917607,calls_for_service
30.00448696,-90.10681174,calls_for_service
29.955479,-90.06864914,calls_for_service
29.9269372,-90.09070825,calls_for_service
30.00018218,-90.12195137,calls_for_service
30.02764174,-89.99150365,calls_for_service
29.94372492,-90.03544955,calls_for_service
29.97376529,-90.05480202,calls_for_service
29.9623715,-90.11704621,calls_for_service
30.02764174,-89.99150365,calls_for_service
29.92403747,-90.01822937,calls_for_service
30.05198257,-89.96541314,calls_for_service
29.93469354,-90.07801983,calls_for_service
29.92481845,-90.02156063,calls_for_service
29.99752444,-90.11014273,calls_for_service
29.97640968,-90.10751378,calls_for_service
30.04201884,-89.9102866,calls_for_service
29.96963773,-90.10167886,calls_for_service
29.9974327,-90.10907916,calls_for_service
30.03720467,-89.93032003,calls_for_service
29.92135818,-90.09384939,calls_for_service
30.03563172,-89.93282005,calls_for_service
29.97440436,-90.09421522,calls_for_service
30.00082936,-90.10621576,calls_for_service
30.0262451,-90.05225249,calls_for_service
29.95319639,-90.06618838,calls_for_service
30.02088264,-90.081831,calls_for_service
29.93816954,-90.07941567,calls_for_service
29.95072015,-90.06607966,calls_for_service
29.93457167,-90.04051205,calls_for_service
29.94427608,-90.06456253,calls_for_service
30.01453593,-90.04265322,calls_for_service
30.00366762,-90.0393298,calls_for_service
29.92845407,-90.03018741,calls_for_service
29.94578333,-90.11324667,calls_for_service
30.01021715,-90.12114919,calls_for_service
30.0684254,-89.94633931,calls_for_service
29.94250856,-90.09364514,calls_for_service
29.97062974,-90.03445086,calls_for_service
29.97197455,-90.10705552,calls_for_service
29.99874962,-90.10338199,calls_for_service
30.00527738,-90.03633042,calls_for_service
29.94279668,-90.13469136,calls_for_service
30.01184989,-90.10289097,calls_for_service
29.96546396,-90.09855509,calls_for_service
29.91750131,-89.98323637,calls_for_service
29.95739927,-90.07409485,calls_for_service
30.01859747,-90.12045287,calls_for_service
29.94890867,-90.0498112,calls_for_service
30.02565916,-89.99955354,calls_for_service
29.94911126,-90.1283141,calls_for_service
29.99852344,-90.07332786,calls_for_service
29.97936493,-90.10701633,calls_for_service
30.00457899,-90.10783795,calls_for_service
29.96277622,-90.05393289,calls_for_service
30.00244801,-90.10399805,calls_for_service
29.93014055,-90.11660741,calls_for_service
29.93816954,-90.07941567,calls_for_service
30.00540813,-90.07471359,calls_for_service
29.94693593,-90.1284541,calls_for_service
29.95470912,-90.06915346,calls_for_service
30.00804712,-90.10108505,calls_for_service
29.96508211,-90.03648394,calls_for_service
29.91973935,-90.01140458,calls_for_service
29.94931067,-90.12079154,calls_for_service
29.93360072,-90.03958665,calls_for_service
30.00503082,-90.03240939,calls_for_service
29.97223723,-90.04799902,calls_for_service
29.97062974,-90.03445086,calls_for_service
30.01042551,-90.11638597,calls_for_service
29.95521517,-90.07270545,calls_for_service
29.9649515,-90.08253551,calls_for_service
29.97131413,-90.03837116,calls_for_service
29.96434108,-90.08969458,calls_for_service
29.94337642,-90.10403172,calls_for_service
29.96812443,-90.06931707,calls_for_service
29.99506368,-90.10148361,calls_for_service
29.91381973,-89.99894553,calls_for_service
30.00540813,-90.07471359,calls_for_service
29.92930354,-90.07705289,calls_for_service
29.92344951,-89.98409681,calls_for_service
29.96906266,-90.08675055,calls_for_service
29.95906472,-90.06654328,calls_for_service
29.91933167,-90.10933167,calls_for_service
29.92528714,-90.02137362,calls_for_service
30.01082393,-90.01200406,calls_for_service
29.92848687,-90.0285472,calls_for_service
29.94848373,-90.05358083,calls_for_service
29.95569448,-90.07135633,calls_for_service
29.94807392,-90.13068581,calls_for_service
29.93220677,-90.0417584,calls_for_service
29.94468056,-90.05108612,calls_for_service
30.05103213,-89.980424,calls_for_service
29.9597922,-90.12789549,calls_for_service
30.04224561,-89.9824141,calls_for_service
29.98033513,-90.0905123,calls_for_service
29.99739014,-90.10868508,calls_for_service
29.92578856,-90.02171598,calls_for_service
29.97936493,-90.10701633,calls_for_service
30.00540813,-90.07471359,calls_for_service
29.97131413,-90.03837116,calls_for_service
30.02851015,-89.9921898,calls_for_service
29.99410798,-90.10905658,calls_for_service
29.94607785,-90.09849426,calls_for_service
30.03561911,-90.00656949,calls_for_service
30.01821891,-90.0674487,calls_for_service
29.93637034,-90.08881711,calls_for_service
29.96689055,-90.07875663,calls_for_service
29.95824204,-90.0688721,calls_for_service
29.93816954,-90.07941567,calls_for_service
29.92283646,-90.10156703,calls_for_service
29.98342527,-90.08905079,calls_for_service
29.995509,-90.10785594,calls_for_service
30.00555645,-90.1172218,calls_for_service
29.95745637,-90.07319152,calls_for_service
29.91479659,-89.98624445,calls_for_service
29.92958364,-90.07679964,calls_for_service
30.01978249,-90.12034923,calls_for_service
29.96800529,-90.10312225,calls_for_service
29.94352833,-90.133505,calls_for_service
29.9217603,-90.08167921,calls_for_service
29.92578856,-90.02171598,calls_for_service
29.96308169,-90.06455203,calls_for_service
29.9172359,-89.99662442,calls_for_service
29.98705874,-90.10841859,calls_for_service
29.92481845,-90.02156063,calls_for_service
29.95935566,-90.06991538,calls_for_service
29.92566236,-90.08307912,calls_for_service
30.01934207,-90.02145317,calls_for_service
29.98696262,-90.10718874,calls_for_service
29.96836474,-90.04822067,calls_for_service
29.9780973,-90.09913807,calls_for_service
29.96648857,-90.05799424,calls_for_service
29.94276125,-90.11210194,calls_for_service
29.91774739,-90.12764112,calls_for_service
29.97491064,-90.09486129,calls_for_service
30.00838374,-90.12129823,calls_for_service
30.0192519,-89.96434117,calls_for_service
29.97502658,-90.09537529,calls_for_service
30.07990645,-89.91998384,calls_for_service
29.96437342,-90.06186058,calls_for_service
29.95013896,-90.07403859,calls_for_service
29.92666509,-90.02058108,calls_for_service
29.96180421,-90.0425763,calls_for_service
29.99382291,-90.10812814,calls_for_service
29.94534683,-90.04998844,calls_for_service
30.04816465,-89.98012375,calls_for_service
29.95440061,-90.10996204,calls_for_service
30.02124885,-90.07562655,calls_for_service
29.99771325,-90.11223664,calls_for_service
29.97969799,-90.05779314,calls_for_service
29.97482463,-90.10159027,calls_for_service
29.91755888,-89.98406169,calls_for_service
29.953925,-90.10875833,calls_for_service
30.00127,-90.11295667,calls_for_service
29.97661556,-90.09170097,calls_for_service
29.94768064,-90.06270271,calls_for_service
29.92958364,-90.07679964,calls_for_service
29.98313589,-90.04029998,calls_for_service
30.00414447,-90.10550529,calls_for_service
29.96817693,-90.06511692,calls_for_service
29.94242167,-90.12263333,calls_for_service
30.00323924,-90.11288437,calls_for_service
29.97049665,-90.08529854,calls_for_service
29.95822688,-90.09065501,calls_for_service
29.9672962,-90.07776802,calls_for_service
29.94848167,-90.11453333,calls_for_service
30.00215128,-90.10065333,calls_for_service
29.96893573,-90.02968844,calls_for_service
29.99461674,-90.0367051,calls_for_service
29.97927886,-90.06476076,calls_for_service
29.94690809,-90.04813806,calls_for_service
30.00195,-90.11174333,calls_for_service
29.92220846,-90.12132818,calls_for_service
29.96774979,-90.08021977,calls_for_service
30.01031351,-90.02060041,calls_for_service
29.95704093,-90.06706964,calls_for_service
29.92152639,-90.01369888,calls_for_service
29.92152639,-90.01369888,calls_for_service
29.94259968,-90.07470128,calls_for_service
29.92388771,-89.98512229,calls_for_service
29.9909995,-90.10915741,calls_for_service
30.00235251,-90.102884,calls_for_service
30.01755696,-89.99615999,calls_for_service
29.92823825,-90.072879,calls_for_service
29.98946876,-90.10555442,calls_for_service
29.98968949,-90.11611446,calls_for_service
30.03091729,-89.98529666,calls_for_service
29.95883707,-90.0919699,calls_for_service
29.92112868,-90.01158307,calls_for_service
30.02728452,-89.92353334,calls_for_service
30.02749184,-89.96808617,calls_for_service
29.9243165,-90.01376151,calls_for_service
29.93053669,-90.01872508,calls_for_service
29.97744958,-90.03750238,calls_for_service
29.94383322,-90.05189161,calls_for_service
30.00279598,-90.04642805,calls_for_service
29.95818213,-90.11728256,calls_for_service
29.97932917,-90.04258389,calls_for_service
30.02648725,-89.95947093,calls_for_service
29.94296809,-90.0777912,calls_for_service
29.97535442,-90.07167327,calls_for_service
30.01012645,-90.01843692,calls_for_service
29.96929772,-90.05113948,calls_for_service
30.03106667,-89.98565297,calls_for_service
29.94496815,-90.0368243,calls_for_service
29.98090852,-90.08057528,calls_for_service
30.04632892,-89.97300977,calls_for_service
29.95883707,-90.0919699,calls_for_service
29.93995279,-90.08031934,calls_for_service
29.96542694,-90.0696009,calls_for_service
29.9747457,-90.09974163,calls_for_service
29.91703943,-90.10481775,calls_for_service
29.92079552,-90.02238552,calls_for_service
29.95557796,-90.11967429,calls_for_service
29.99280649,-90.08080123,calls_for_service
29.95437505,-90.08007699,calls_for_service
29.98243933,-90.07189807,calls_for_service
30.01199951,-90.10615655,calls_for_service
29.9457222,-90.09023454,calls_for_service
30.01680705,-89.97542281,calls_for_service
29.93700202,-90.00578004,calls_for_service
29.94900706,-90.10421865,calls_for_service
30.01173557,-90.11804896,calls_for_service
29.95631071,-90.13108203,calls_for_service
29.97068135,-90.08280482,calls_for_service
29.93034129,-90.03633266,calls_for_service
29.96852215,-90.11953664,calls_for_service
30.00731513,-90.06218688,calls_for_service
29.95942069,-90.01838443,calls_for_service
29.9344193,-90.08640577,calls_for_service
29.91861103,-89.9857741,calls_for_service
29.97588668,-90.06269773,calls_for_service
29.98334343,-90.04015329,calls_for_service
30.06059651,-89.94695446,calls_for_service
29.92528714,-90.02137362,calls_for_service
30.14988886,-89.85913536,calls_for_service
29.92286864,-90.0139246,calls_for_service
29.97030348,-90.04537605,calls_for_service
29.95821846,-90.06601827,calls_for_service
29.96226201,-90.08227666,calls_for_service
30.02397274,-90.0228438,calls_for_service
29.96043263,-90.0589181,calls_for_service
30.01089275,-90.06515632,calls_for_service
29.96911091,-90.05009257,calls_for_service
29.92079552,-90.02238552,calls_for_service
29.95746772,-90.06294903,calls_for_service
30.03651352,-89.91179061,calls_for_service
30.05988732,-89.95575647,calls_for_service
29.97316549,-90.10765153,calls_for_service
30.02554328,-89.97999844,calls_for_service
30.0397772,-89.98358108,calls_for_service
30.02297915,-89.96213967,calls_for_service
29.93150402,-90.08519438,calls_for_service
29.9068237,-89.99362667,calls_for_service
29.92082291,-89.97769434,calls_for_service
29.91713134,-90.10123503,calls_for_service
29.95171237,-90.07083486,calls_for_service
30.0266268,-89.96353731,calls_for_service
29.98388005,-90.03653251,calls_for_service
29.99713504,-90.07507953,calls_for_service
29.95264281,-90.10765658,calls_for_service
29.95682868,-90.1200323,calls_for_service
29.93811162,-90.04141132,calls_for_service
29.97997029,-90.05489316,calls_for_service
29.93782266,-90.1058484,calls_for_service
29.97071008,-90.04859739,calls_for_service
30.07114939,-89.94385954,calls_for_service
29.97637802,-90.04728084,calls_for_service
29.95927247,-90.07040598,calls_for_service
29.94156644,-90.07447037,calls_for_service
29.99008236,-90.11476509,calls_for_service
29.95945486,-90.08885239,calls_for_service
29.95698246,-90.08906916,calls_for_service
29.93417953,-90.02444294,calls_for_service
29.97351738,-90.06125638,calls_for_service
29.95851104,-90.09115075,calls_for_service
29.955479,-90.06864914,calls_for_service
29.95147272,-90.06458079,calls_for_service
29.97883928,-90.0849554,calls_for_service
29.94976435,-90.1158573,calls_for_service
30.03176317,-89.95403061,calls_for_service
30.02109173,-90.09078365,calls_for_service
29.95777801,-90.07359865,calls_for_service
29.96729412,-90.1195103,calls_for_service
29.94984145,-90.03837611,calls_for_service
29.95497206,-90.10477057,calls_for_service
29.96903042,-90.05204365,calls_for_service
30.00502209,-90.10850551,calls_for_service
30.00976967,-89.96569186,calls_for_service
29.9243823,-90.10115632,calls_for_service
30.02672461,-90.05302002,calls_for_service
29.94127868,-90.03809799,calls_for_service
30.03969068,-89.95782085,calls_for_service
29.95161283,-90.06472779,calls_for_service
29.94132428,-90.08009571,calls_for_service
29.94768067,-90.10192191,calls_for_service
29.95785022,-90.08181379,calls_for_service
29.97804785,-90.09632613,calls_for_service
30.02562911,-89.97070032,calls_for_service
29.97941292,-90.06243735,calls_for_service
29.91617315,-89.98606449,calls_for_service
29.96683186,-90.08575804,calls_for_service
29.96940191,-90.08840393,calls_for_service
29.97949719,-90.06257195,calls_for_service
29.96542254,-90.11226959,calls_for_service
29.96903042,-90.05204365,calls_for_service
29.95701829,-90.10368985,calls_for_service
29.93340201,-90.00208888,calls_for_service
30.00631508,-90.07453536,calls_for_service
29.95888584,-90.07038093,calls_for_service
29.93509878,-90.02787117,calls_for_service
29.95945486,-90.08885239,calls_for_service
30.02838939,-89.99307969,calls_for_service
29.9617467,-90.11389764,calls_for_service
29.95553702,-90.06388355,calls_for_service
29.94165614,-90.02518938,calls_for_service
29.94132428,-90.08009571,calls_for_service
29.93345302,-90.07840667,calls_for_service
29.93589084,-90.08966627,calls_for_service
29.96012841,-90.09517715,calls_for_service
29.94772018,-90.07431489,calls_for_service
29.93766844,-90.0610487,calls_for_service
29.95359651,-90.06858049,calls_for_service
29.96375732,-90.11301553,calls_for_service
30.01201594,-90.10464532,calls_for_service
29.97477963,-90.10539001,calls_for_service
29.93638224,-90.00832184,calls_for_service
30.00271835,-90.04434944,calls_for_service
29.93117654,-90.11804635,calls_for_service
29.91993114,-89.97147663,calls_for_service
