occurred_date_time,latitude,longitude,hour,item_number,disposition,occurred_date,occurred_time
2021-01-15 23:44:00,29.9547116,-90.069155,23,i2096521,CLOSED,2021-01-15,23:44:00
2021-01-15 23:44:00,29.9266718,-90.1008088,23,i2399921,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,29.9266718,-90.1008088,23,i2399921,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,29.9599205,-90.0113436,23,i2182021,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,29.9599205,-90.0113436,23,i2182021,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,30.0008674,-90.0502124,23,f0483221,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,30.0317603,-89.9723646,23,f0688121,OPEN,2021-01-15,23:44:00
2021-01-15 23:44:00,30.0317603,-89.9723646,23,f0688121,OPEN,2021-01-15,23:44:00
2021-01-16 02:40:00,30.0317603,-89.9723646,2,f0688121,OPEN,2021-01-16,02:40:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-16 17:14:00,30.0058905,-90.0743798,17,f0684821,OPEN,2021-01-16,17:14:00
2021-01-17 05:30:00,30.0058905,-90.0743798,5,f0684821,OPEN,2021-01-17,05:30:00
2021-01-17 09:05:00,30.0058905,-90.0743798,9,f0684821,OPEN,2021-01-17,09:05:00
2021-01-17 09:05:00,30.0058905,-90.0743798,9,f0684821,OPEN,2021-01-17,09:05:00
2021-01-17 09:05:00,30.0058905,-90.0743798,9,f0684821,OPEN,2021-01-17,09:05:00
2021-01-17 09:05:00,30.0058905,-90.0743798,9,f0684821,OPEN,2021-01-17,09:05:00
2021-01-17 09:05:00,30.0058905,-90.0743798,9,f0684821,OPEN,2021-01-17,09:05:00
2021-01-17 09:05:00,29.9384858,-90.0326851,9,i2769221,OPEN,2021-01-17,09:05:00
2021-01-17 10:32:00,29.9538711,-90.0698991,10,i2530021,OPEN,2021-01-17,10:32:00
2021-01-17 10:32:00,29.9547116,-90.069155,10,i2811621,OPEN,2021-01-17,10:32:00
2021-01-17 10:32:00,29.9547116,-90.069155,10,i2811621,OPEN,2021-01-17,10:32:00
2021-01-17 20:30:00,29.9547116,-90.069155,20,i2811621,OPEN,2021-01-17,20:30:00
2021-01-17 20:30:00,29.9461739,-90.1197572,20,i2027621,OPEN,2021-01-17,20:30:00
2021-01-17 23:00:00,29.9360395,-90.1190623,23,a2262321,OPEN,2021-01-17,23:00:00
2021-01-17 23:00:00,29.9587961,-90.1172672,23,b0744721,OPEN,2021-01-17,23:00:00
2021-01-17 23:00:00,29.9608404,-90.080575,23,c0885421,OPEN,2021-01-17,23:00:00
2021-01-17 23:00:00,29.9608404,-90.080575,23,c0885421,OPEN,2021-01-17,23:00:00
2021-01-18 00:35:00,29.9684843,-90.0840786,0,f1035121,CLOSED,2021-01-18,00:35:00
2021-01-18 00:35:00,29.9684843,-90.0840786,0,f1035121,CLOSED,2021-01-18,00:35:00
2021-01-18 02:30:00,29.9174958,-89.9832468,2,f0791621,OPEN,2021-01-18,02:30:00
2021-01-18 02:30:00,29.9224024,-90.0173925,2,f1051221,OPEN,2021-01-18,02:30:00
2021-01-18 02:30:00,29.9587961,-90.1172672,2,f1057821,OPEN,2021-01-18,02:30:00
2021-01-18 02:30:00,29.9587961,-90.1172672,2,f1057821,OPEN,2021-01-18,02:30:00
2021-01-18 03:25:00,29.9638505,-90.0638513,3,f1055221,OPEN,2021-01-18,03:25:00
2021-01-18 03:45:00,29.9638505,-90.0638513,3,f1055221,OPEN,2021-01-18,03:45:00
2021-01-18 10:45:00,29.9638505,-90.0638513,10,f1055221,OPEN,2021-01-18,10:45:00
2021-01-18 17:26:00,29.9547116,-90.069155,17,f1074221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9547116,-90.069155,17,f1074221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9712076,-90.0897322,17,f0209821,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9357438,-90.0791564,17,g1331221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9316704,-90.0174135,17,f2044221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9316704,-90.0174135,17,f2044221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9316704,-90.0174135,17,f2044221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.954395,-90.08497,17,g1406921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.954395,-90.08497,17,g1406921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.954395,-90.08497,17,g1406921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.954395,-90.08497,17,g1406921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.954395,-90.08497,17,g1406921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9689891,-90.0729986,17,d0402921,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9224024,-90.0173925,17,f3164521,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9704328,-90.0810356,17,c1794221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,29.9704328,-90.0810356,17,c1794221,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,30.0317603,-89.9723646,17,c1818121,OPEN,2021-01-18,17:26:00
2021-01-18 17:26:00,30.0317603,-89.9723646,17,c1818121,OPEN,2021-01-18,17:26:00
2021-01-18 17:38:00,30.0317603,-89.9723646,17,c1818121,OPEN,2021-01-18,17:38:00
2021-01-18 19:24:00,30.0317603,-89.9723646,19,c1818121,OPEN,2021-01-18,19:24:00
2021-01-18 20:35:00,30.0317603,-89.9723646,20,c1818121,OPEN,2021-01-18,20:35:00
2021-01-18 20:35:00,30.0317603,-89.9723646,20,c1818121,OPEN,2021-01-18,20:35:00
2021-01-18 23:05:00,29.9941216,-90.0778716,23,c1826021,OPEN,2021-01-18,23:05:00
2021-01-18 23:05:00,30.0601017,-89.9268716,23,c1739221,OPEN,2021-01-18,23:05:00
2021-01-18 23:05:00,30.0601017,-89.9268716,23,c1739221,OPEN,2021-01-18,23:05:00
2021-01-19 16:45:00,30.0601017,-89.9268716,16,c1739221,OPEN,2021-01-19,16:45:00
2021-01-19 18:43:00,30.0601017,-89.9268716,18,c1739221,OPEN,2021-01-19,18:43:00
2021-01-19 18:43:00,30.0601017,-89.9268716,18,c1739221,OPEN,2021-01-19,18:43:00
2021-01-19 18:43:00,30.0601017,-89.9268716,18,c1739221,OPEN,2021-01-19,18:43:00
2021-01-19 18:43:00,30.0601017,-89.9268716,18,c1739221,OPEN,2021-01-19,18:43:00
2021-01-19 19:40:00,30.0601017,-89.9268716,19,c1739221,OPEN,2021-01-19,19:40:00
2021-01-20 02:30:00,29.9618184,-90.0905196,2,c1847121,OPEN,2021-01-20,02:30:00
2021-01-20 02:30:00,29.9618184,-90.0905196,2,c1847121,OPEN,2021-01-20,02:30:00
2021-01-20 03:30:00,29.9618184,-90.0905196,3,c1847121,OPEN,2021-01-20,03:30:00
2021-01-20 03:30:00,29.9618184,-90.0905196,3,c1847121,OPEN,2021-01-20,03:30:00
2021-01-20 03:59:00,29.9557887,-90.0727311,3,c1857021,CLOSED,2021-01-20,03:59:00
2021-01-20 03:59:00,29.9557887,-90.0727311,3,c1857021,CLOSED,2021-01-20,03:59:00
2021-01-20 07:10:00,29.9557887,-90.0727311,7,c1857021,CLOSED,2021-01-20,07:10:00
2021-01-20 08:30:00,29.9557887,-90.0727311,8,c1857021,CLOSED,2021-01-20,08:30:00
2021-01-20 08:30:00,29.9557887,-90.0727311,8,c1857021,CLOSED,2021-01-20,08:30:00
2021-01-20 09:54:00,29.9557887,-90.0727311,9,c1857021,CLOSED,2021-01-20,09:54:00
2021-01-20 12:41:00,29.9557887,-90.0727311,12,c1857021,CLOSED,2021-01-20,12:41:00
2021-01-20 12:41:00,29.9557887,-90.0727311,12,c1857021,CLOSED,2021-01-20,12:41:00
2021-01-20 12:41:00,29.9557887,-90.0727311,12,c1857021,CLOSED,2021-01-20,12:41:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9557887,-90.0727311,22,c1857021,CLOSED,2021-01-20,22:25:00
2021-01-20 22:25:00,30.0469031,-89.9301541,22,g1703821,OPEN,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9722675,-90.0731857,22,e0565121,OPEN,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9722675,-90.0731857,22,e0565121,OPEN,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9554847,-90.0684526,22,g0384621,OPEN,2021-01-20,22:25:00
2021-01-20 22:25:00,29.9554847,-90.0684526,22,g0384621,OPEN,2021-01-20,22:25:00
2021-01-21 01:00:00,29.9554847,-90.0684526,1,g0384621,OPEN,2021-01-21,01:00:00
2021-01-21 03:32:00,29.9581214,-90.0859681,3,g1435921,OPEN,2021-01-21,03:32:00
2021-01-21 03:32:00,29.9449751,-90.0370118,3,c0669021,OPEN,2021-01-21,03:32:00
2021-01-21 03:32:00,29.9449751,-90.0370118,3,c0669021,OPEN,2021-01-21,03:32:00
2021-01-21 14:34:00,29.9537072,-90.0700564,14,c2155521,OPEN,2021-01-21,14:34:00
2021-01-21 20:01:00,30.0308021,-89.9853646,20,c1854221,OPEN,2021-01-21,20:01:00
2021-01-21 20:01:00,30.0308021,-89.9853646,20,c1854221,OPEN,2021-01-21,20:01:00
2021-01-21 23:00:00,30.0308021,-89.9853646,23,c1854221,OPEN,2021-01-21,23:00:00
2021-01-22 00:40:00,29.9357438,-90.0791564,0,a3320621,CLOSED,2021-01-22,00:40:00
2021-01-22 00:40:00,30.0262227,-90.0245587,0,g2064321,OPEN,2021-01-22,00:40:00
2021-01-22 00:40:00,29.9886678,-90.0608911,0,g1956121,OPEN,2021-01-22,00:40:00
2021-01-22 00:40:00,29.9886678,-90.0608911,0,g1956121,OPEN,2021-01-22,00:40:00
2021-01-22 13:30:00,29.9440472,-90.0876509,13,c3216321,OPEN,2021-01-22,13:30:00
2021-01-22 21:03:00,29.968421,-90.0794266,21,e1586221,CLOSED,2021-01-22,21:03:00
2021-01-22 21:03:00,29.9360395,-90.1190623,21,g1014621,OPEN,2021-01-22,21:03:00
2021-01-22 21:03:00,29.9360395,-90.1190623,21,g1014621,OPEN,2021-01-22,21:03:00
2021-01-22 23:17:00,29.9672124,-90.0331624,23,g2146221,CLOSED,2021-01-22,23:17:00
2021-01-23 02:05:00,29.9672124,-90.0331624,2,g2146221,CLOSED,2021-01-23,02:05:00
2021-01-23 02:05:00,29.9672124,-90.0331624,2,g2146221,CLOSED,2021-01-23,02:05:00
2021-01-23 05:44:00,29.9931187,-90.0546166,5,e1541521,CLOSED,2021-01-23,05:44:00
2021-01-23 08:37:00,29.9931187,-90.0546166,8,e1541521,CLOSED,2021-01-23,08:37:00
2021-01-23 08:37:00,29.9744611,-90.0597588,8,c2526221,OPEN,2021-01-23,08:37:00
2021-01-23 11:30:00,29.9744611,-90.0597588,11,c2526221,OPEN,2021-01-23,11:30:00
2021-01-23 11:30:00,30.0058905,-90.0743798,11,b2288521,OPEN,2021-01-23,11:30:00
2021-01-23 16:05:00,29.9360395,-90.1190623,16,c2592821,OPEN,2021-01-23,16:05:00
2021-01-23 17:20:00,29.9639549,-90.0609016,17,f1319021,CLOSED,2021-01-23,17:20:00
2021-01-23 17:20:00,29.9776514,-90.0767059,17,g0348521,CLOSED,2021-01-23,17:20:00
2021-01-23 18:40:00,29.9776514,-90.0767059,18,f3573921,OPEN,2021-01-23,18:40:00
2021-01-23 18:40:00,29.9517168,-90.0673319,18,c2950821,OPEN,2021-01-23,18:40:00
2021-01-23 21:35:00,29.9494982,-90.0706266,21,c2220521,CLOSED,2021-01-23,21:35:00
2021-01-23 21:35:00,29.9793055,-90.0697096,21,c1625621,OPEN,2021-01-23,21:35:00
2021-01-24 05:10:00,29.9793055,-90.0697096,5,c1625621,OPEN,2021-01-24,05:10:00
2021-01-24 05:10:00,29.9885897,-90.0620161,5,c2635721,OPEN,2021-01-24,05:10:00
2021-01-24 05:30:00,29.9885897,-90.0620161,5,c2635721,OPEN,2021-01-24,05:30:00
2021-01-24 05:36:00,29.9930957,-90.0857632,5,b3049421,OPEN,2021-01-24,05:36:00
2021-01-24 07:59:00,30.0033102,-90.0823662,7,c1122521,OPEN,2021-01-24,07:59:00
2021-01-24 07:59:00,29.9332312,-90.0841896,7,c2381421,UNFOUNDED,2021-01-24,07:59:00
2021-01-24 07:59:00,29.9332312,-90.0841896,7,c2381421,UNFOUNDED,2021-01-24,07:59:00
2021-01-24 18:52:00,29.963557,-90.1002711,18,f0067821,OPEN,2021-01-24,18:52:00
2021-01-24 18:52:00,29.963557,-90.1002711,18,f0067821,OPEN,2021-01-24,18:52:00
2021-01-24 19:12:00,29.963557,-90.1002711,19,f0067821,OPEN,2021-01-24,19:12:00
2021-01-24 19:53:00,29.947536,-90.090325,19,e1553321,CLOSED,2021-01-24,19:53:00
2021-01-24 19:53:00,29.947536,-90.090325,19,e1553321,CLOSED,2021-01-24,19:53:00
2021-01-24 22:39:00,29.947536,-90.090325,22,e1553321,CLOSED,2021-01-24,22:39:00
2021-01-25 10:30:00,29.9563033,-90.0648438,10,f0117421,OPEN,2021-01-25,10:30:00
2021-01-25 10:30:00,29.9563033,-90.0648438,10,f0117421,OPEN,2021-01-25,10:30:00
2021-01-25 10:30:00,29.9538711,-90.0698991,10,f0263921,CLOSED,2021-01-25,10:30:00
2021-01-25 10:30:00,29.9538711,-90.0698991,10,f0263921,CLOSED,2021-01-25,10:30:00
2021-01-25 16:44:00,30.0387236,-89.9125899,16,f0236321,OPEN,2021-01-25,16:44:00
2021-01-25 16:44:00,30.0387236,-89.9125899,16,f0236321,OPEN,2021-01-25,16:44:00
2021-01-25 17:25:00,30.0038708,-90.097324,17,i2157721,OPEN,2021-01-25,17:25:00
2021-01-25 17:25:00,29.9547116,-90.069155,17,i2185321,CLOSED,2021-01-25,17:25:00
2021-01-25 19:56:00,29.9547116,-90.069155,19,i2185321,CLOSED,2021-01-25,19:56:00
2021-01-25 19:56:00,29.9547116,-90.069155,19,i2185321,CLOSED,2021-01-25,19:56:00
2021-01-25 19:56:00,29.9547116,-90.069155,19,i2185321,CLOSED,2021-01-25,19:56:00
2021-01-25 19:56:00,29.9910534,-90.048999,19,i2186721,OPEN,2021-01-25,19:56:00
2021-01-25 21:54:00,29.9910534,-90.048999,21,i2186721,OPEN,2021-01-25,21:54:00
2021-01-25 22:00:00,29.9538711,-90.0698991,22,h1089121,OPEN,2021-01-25,22:00:00
2021-01-26 00:37:00,29.9547116,-90.069155,0,i2202321,OPEN,2021-01-26,00:37:00
2021-01-26 02:38:00,29.9547116,-90.069155,2,i2202321,OPEN,2021-01-26,02:38:00
2021-01-26 06:45:00,29.9547116,-90.069155,6,i2202321,OPEN,2021-01-26,06:45:00
2021-01-26 07:00:00,29.9547116,-90.069155,7,i2202321,OPEN,2021-01-26,07:00:00
2021-01-26 09:42:00,29.9547116,-90.069155,9,i2202321,OPEN,2021-01-26,09:42:00
2021-01-26 14:11:00,29.9547116,-90.069155,14,i2202321,OPEN,2021-01-26,14:11:00
2021-01-26 14:11:00,29.9571302,-90.0624389,14,i2218421,OPEN,2021-01-26,14:11:00
2021-01-26 14:11:00,29.9571302,-90.0624389,14,i2218421,OPEN,2021-01-26,14:11:00
2021-01-26 14:11:00,29.9571302,-90.0624389,14,i2218421,OPEN,2021-01-26,14:11:00
2021-01-26 15:00:00,29.9538711,-90.0698991,15,f0570621,OPEN,2021-01-26,15:00:00
2021-01-26 15:46:00,29.9538711,-90.0698991,15,f0570621,OPEN,2021-01-26,15:46:00
2021-01-26 16:15:00,29.9172993,-89.9772803,16,f0587621,OPEN,2021-01-26,16:15:00
2021-01-26 16:15:00,29.9571302,-90.0624389,16,f0601121,CLOSED,2021-01-26,16:15:00
2021-01-26 16:15:00,30.0094413,-90.0378428,16,f0646321,OPEN,2021-01-26,16:15:00
2021-01-26 21:30:00,29.9431056,-90.0422594,21,f0264921,OPEN,2021-01-26,21:30:00
2021-01-26 21:30:00,29.9562778,-90.0677477,21,f0644921,OPEN,2021-01-26,21:30:00
2021-01-26 21:45:00,29.9355522,-90.0246302,21,f0632121,OPEN,2021-01-26,21:45:00
2021-01-26 21:45:00,30.0168853,-90.0593684,21,i2592321,OPEN,2021-01-26,21:45:00
2021-01-26 21:45:00,30.0168853,-90.0593684,21,i2592321,OPEN,2021-01-26,21:45:00
2021-01-26 21:45:00,29.9571302,-90.0624389,21,g0693621,CLOSED,2021-01-26,21:45:00
2021-01-26 23:00:00,30.0414047,-89.9573265,23,b0415521,OPEN,2021-01-26,23:00:00
2021-01-26 23:00:00,30.0414047,-89.9573265,23,b0415521,OPEN,2021-01-26,23:00:00
2021-01-27 00:03:00,29.9778057,-90.0411462,0,b0485921,OPEN,2021-01-27,00:03:00
2021-01-27 04:00:00,29.9778057,-90.0411462,4,b0485921,OPEN,2021-01-27,04:00:00
2021-01-27 17:43:00,29.9332312,-90.0841896,17,b0534421,OPEN,2021-01-27,17:43:00
2021-01-27 19:12:00,29.9332312,-90.0841896,19,b0534421,OPEN,2021-01-27,19:12:00
2021-01-27 21:57:00,29.962263,-90.1231945,21,a3825521,OPEN,2021-01-27,21:57:00
2021-01-27 21:57:00,29.9182774,-90.0969793,21,f0867121,OPEN,2021-01-27,21:57:00
2021-01-28 09:00:00,29.9182774,-90.0969793,9,f0867121,OPEN,2021-01-28,09:00:00
2021-01-28 09:00:00,29.985803,-90.075342,9,e3234121,OPEN,2021-01-28,09:00:00
2021-01-28 09:00:00,29.985803,-90.075342,9,e3234121,OPEN,2021-01-28,09:00:00
2021-01-28 09:00:00,29.985803,-90.075342,9,e3234121,OPEN,2021-01-28,09:00:00
2021-01-28 09:28:00,29.9905009,-90.0644768,9,b2727521,OPEN,2021-01-28,09:28:00
2021-01-28 09:28:00,29.9905009,-90.0644768,9,b2727521,OPEN,2021-01-28,09:28:00
2021-01-28 09:28:00,29.9905009,-90.0644768,9,b2727521,OPEN,2021-01-28,09:28:00
2021-01-28 09:28:00,29.9905009,-90.0644768,9,b2727521,OPEN,2021-01-28,09:28:00
2021-01-28 21:45:00,29.9905009,-90.0644768,21,b2727521,OPEN,2021-01-28,21:45:00
2021-01-28 23:55:00,29.9484151,-90.0436959,23,f0899621,OPEN,2021-01-28,23:55:00
2021-01-28 23:55:00,29.9619177,-90.1009019,23,e3539321,CLOSED,2021-01-28,23:55:00
2021-01-28 23:55:00,29.9619177,-90.1009019,23,e3539321,CLOSED,2021-01-28,23:55:00
2021-01-29 10:47:00,29.9942518,-90.0647933,10,i2962321,OPEN,2021-01-29,10:47:00
2021-01-29 16:00:00,29.9942518,-90.0647933,16,i2962321,OPEN,2021-01-29,16:00:00
2021-01-30 09:30:00,29.9286387,-90.03700459999999,9,i2994721,OPEN,2021-01-30,09:30:00
2021-01-30 15:18:00,29.9515905,-90.1252459,15,i2615521,OPEN,2021-01-30,15:18:00
2021-01-30 20:10:00,30.0067869,-90.0645232,20,i2998721,OPEN,2021-01-30,20:10:00
2021-01-30 23:15:00,29.9563924,-90.0855597,23,i3041321,OPEN,2021-01-30,23:15:00
2021-01-31 02:00:00,29.9587961,-90.1172672,2,b0893221,CLOSED,2021-01-31,02:00:00
2021-01-31 02:00:00,29.9587961,-90.1172672,2,b0893221,CLOSED,2021-01-31,02:00:00
2021-01-31 13:25:00,29.9538711,-90.0698991,13,b0906521,OPEN,2021-01-31,13:25:00
2021-01-31 18:30:00,29.9538711,-90.0698991,18,b0906521,OPEN,2021-01-31,18:30:00
2021-01-31 19:00:00,29.9538711,-90.0698991,19,b0906521,OPEN,2021-01-31,19:00:00
2021-01-31 19:00:00,29.9538711,-90.0698991,19,b0906521,OPEN,2021-01-31,19:00:00
2021-01-31 19:00:00,29.9538711,-90.0698991,19,b0906521,OPEN,2021-01-31,19:00:00
2021-01-31 19:00:00,29.9538711,-90.0698991,19,b0906521,OPEN,2021-01-31,19:00:00
2021-01-31 19:00:00,29.9886678,-90.0608911,19,b0925321,OPEN,2021-01-31,19:00:00
2021-01-31 21:39:00,29.9886678,-90.0608911,21,b0925321,OPEN,2021-01-31,21:39:00
2021-01-31 21:39:00,29.9886678,-90.0608911,21,b0925321,OPEN,2021-01-31,21:39:00
2021-01-31 23:45:00,30.0137274,-90.01899259999999,23,b0441821,CLOSED,2021-01-31,23:45:00
2021-01-31 23:45:00,29.9684843,-90.0840786,23,d0526721,OPEN,2021-01-31,23:45:00
2021-01-31 23:45:00,29.9684843,-90.0840786,23,d0526721,OPEN,2021-01-31,23:45:00
2021-01-31 23:46:00,29.9684843,-90.0840786,23,d0526721,OPEN,2021-01-31,23:46:00
2021-01-31 23:46:00,29.9684843,-90.0840786,23,d0526721,OPEN,2021-01-31,23:46:00
2021-02-01 00:29:00,29.933296,-90.0062286,0,d4073721,OPEN,2021-02-01,00:29:00
2021-02-01 11:37:00,29.9293911,-90.0920491,11,d4099621,OPEN,2021-02-01,11:37:00
2021-02-02 00:45:00,29.9293911,-90.0920491,0,d4099621,OPEN,2021-02-02,00:45:00
2021-02-02 00:45:00,29.9293911,-90.0920491,0,d4099621,OPEN,2021-02-02,00:45:00
2021-02-02 00:45:00,29.9293911,-90.0920491,0,d4099621,OPEN,2021-02-02,00:45:00
2021-02-02 00:51:00,29.9293911,-90.0920491,0,d4099621,OPEN,2021-02-02,00:51:00
2021-02-02 03:52:00,30.0151117,-90.0101641,3,d4111021,OPEN,2021-02-02,03:52:00
2021-02-02 03:52:00,29.9547116,-90.069155,3,d3862321,OPEN,2021-02-02,03:52:00
2021-02-02 03:52:00,29.9547116,-90.069155,3,d3862321,OPEN,2021-02-02,03:52:00
2021-02-02 03:52:00,29.9547116,-90.069155,3,d3862321,OPEN,2021-02-02,03:52:00
2021-02-02 03:52:00,29.9236786,-90.0806231,3,h1017621,OPEN,2021-02-02,03:52:00
2021-02-02 03:52:00,30.0584153,-89.9605953,3,h0761521,CLOSED,2021-02-02,03:52:00
2021-02-02 09:29:00,29.9475889,-90.0471348,9,h1067121,OPEN,2021-02-02,09:29:00
2021-02-02 20:00:00,29.9475889,-90.0471348,20,h1067121,OPEN,2021-02-02,20:00:00
2021-02-02 20:00:00,29.9776514,-90.0767059,20,e2160421,OPEN,2021-02-02,20:00:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-02 21:35:00,30.0139037,-90.0190196,21,l0353721,OPEN,2021-02-02,21:35:00
2021-02-03 15:25:00,30.0139037,-90.0190196,15,l0353721,OPEN,2021-02-03,15:25:00
2021-02-03 17:17:00,30.0139037,-90.0190196,17,l0353721,OPEN,2021-02-03,17:17:00
2021-02-03 17:17:00,30.0139037,-90.0190196,17,l0353721,OPEN,2021-02-03,17:17:00
2021-02-03 20:26:00,30.0139037,-90.0190196,20,l0353721,OPEN,2021-02-03,20:26:00
2021-02-03 22:10:00,30.0139037,-90.0190196,22,l0353721,OPEN,2021-02-03,22:10:00
2021-02-03 22:10:00,30.0139037,-90.0190196,22,l0353721,OPEN,2021-02-03,22:10:00
2021-02-03 22:10:00,30.0139037,-90.0190196,22,l0353721,OPEN,2021-02-03,22:10:00
2021-02-03 22:10:00,30.0139037,-90.0190196,22,l0353721,OPEN,2021-02-03,22:10:00
2021-02-03 22:10:00,29.930204,-90.0192769,22,l0338121,OPEN,2021-02-03,22:10:00
2021-02-03 22:10:00,29.930204,-90.0192769,22,l0338121,OPEN,2021-02-03,22:10:00
2021-02-04 04:10:00,29.9538711,-90.0698991,4,a1086621,UNFOUNDED,2021-02-04,04:10:00
2021-02-04 04:10:00,29.9538711,-90.0698991,4,a1086621,UNFOUNDED,2021-02-04,04:10:00
2021-02-04 05:30:00,29.9648022,-90.0376197,5,a1485921,OPEN,2021-02-04,05:30:00
2021-02-04 05:30:00,29.9941216,-90.0778716,5,a0594821,CLOSED,2021-02-04,05:30:00
2021-02-04 09:43:00,29.9941216,-90.0778716,9,a0594821,CLOSED,2021-02-04,09:43:00
2021-02-05 01:25:00,30.0459987,-89.9910329,1,a1512121,OPEN,2021-02-05,01:25:00
2021-02-05 01:25:00,30.0459987,-89.9910329,1,a1512121,OPEN,2021-02-05,01:25:00
2021-02-05 02:05:00,30.0459987,-89.9910329,2,a1512121,OPEN,2021-02-05,02:05:00
2021-02-05 02:05:00,30.0459987,-89.9910329,2,a1512121,OPEN,2021-02-05,02:05:00
2021-02-05 02:05:00,30.0459987,-89.9910329,2,a1512121,OPEN,2021-02-05,02:05:00
2021-02-05 14:08:00,30.0459987,-89.9910329,14,a1512121,OPEN,2021-02-05,14:08:00
2021-02-05 17:22:00,29.9581214,-90.0859681,17,d2778721,CLOSED,2021-02-05,17:22:00
2021-02-05 20:45:00,29.9581214,-90.0859681,20,d2778721,CLOSED,2021-02-05,20:45:00
2021-02-06 08:55:00,29.9587961,-90.1172672,8,e0336421,OPEN,2021-02-06,08:55:00
2021-02-06 09:25:00,29.9587961,-90.1172672,9,e0336421,OPEN,2021-02-06,09:25:00
2021-02-06 09:25:00,29.9587961,-90.1172672,9,e0336421,OPEN,2021-02-06,09:25:00
2021-02-06 17:45:00,30.0286317,-89.99305749999999,17,e0323621,OPEN,2021-02-06,17:45:00
2021-02-06 23:45:00,29.9778057,-90.0411462,23,h1307121,OPEN,2021-02-06,23:45:00
