item_number,location
a0668519,"EARHART BD & S CLAIBORNE AV, New Orleans, Louisiana"
a0668519,"EARHART BD & S CLAIBORNE AV, New Orleans, Louisiana"
a0668519,"EARHART BD & S CLAIBORNE AV, New Orleans, Louisiana"
a0668519,"EARHART BD & S CLAIBORNE AV, New Orleans, Louisiana"
a0693819,"900 KENTUCKY ST, New Orleans, Louisiana"
a0693819,"900 KENTUCKY ST, New Orleans, Louisiana"
a0693819,"900 KENTUCKY ST, New Orleans, Louisiana"
a0693819,"900 KENTUCKY ST, New Orleans, Louisiana"
a0713719,"2500 S PRIEUR ST, New Orleans, Louisiana"
a0719719,"1807 S LIBERTY, New Orleans, Louisiana"
a0729119,"N ROMAN ST & SAINT ROCH AV, New Orleans, Louisiana"
a0729119,"N ROMAN ST & SAINT ROCH AV, New Orleans, Louisiana"
a0764919,"1600 DANTE ST, New Orleans, Louisiana"
a0787519,"GENTILLY BD & BELFORT ST, New Orleans, Louisiana"
a0787519,"GENTILLY BD & BELFORT ST, New Orleans, Louisiana"
a0793719,"S JEFFERSON DAVIS PW & TULANE AV, New Orleans, Louisiana"
a0842819,"ELYSIAN FIELDS AV & GENTILLY BD, New Orleans, Louisiana"
a0842819,"ELYSIAN FIELDS AV & GENTILLY BD, New Orleans, Louisiana"
a0844919,"240 BOURBON ST, New Orleans, Louisiana"
a0844919,"240 BOURBON ST, New Orleans, Louisiana"
a0884119,"1700 MANDEVILLE ST, New Orleans, Louisiana"
a0884119,"1700 MANDEVILLE ST, New Orleans, Louisiana"
a0884119,"1700 MANDEVILLE ST, New Orleans, Louisiana"
a0884119,"1700 MANDEVILLE ST, New Orleans, Louisiana"
a0889119,"SAINT BERNARD AV & N RAMPART ST, New Orleans, Louisiana"
a0891819,"500 N RAMPART ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896219,"7800 PLACID ST, New Orleans, Louisiana"
a0896919,"1400 N CLAIBORNE AV, New Orleans, Louisiana"
a0896919,"1400 N CLAIBORNE AV, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a0998319,"4000 BEHRMAN PL, New Orleans, Louisiana"
a1006419,"3200 2ND ST, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1012719,"2601 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a1119419,"700 TOULOUSE ST, New Orleans, Louisiana"
a1125019,"2723 1ST ST, New Orleans, Louisiana"
a1155019,"1500 NUMA ST, New Orleans, Louisiana"
a1167619,"2637 DUMAINE ST, New Orleans, Louisiana"
a1167619,"2637 DUMAINE ST, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1178919,"3450 KABEL DR, New Orleans, Louisiana"
a1252119,"3400  GARDEN OAKS DR, New Orleans, Louisiana"
a1252119,"3400  GARDEN OAKS DR, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1254420,"N PRIEUR ST & ALMONASTER AV, New Orleans, Louisiana"
a1283319,"1830 MANDEVILLE ST, New Orleans, Louisiana"
a1350319,"CANAL ST & S RAMPART AV, New Orleans, Louisiana"
a1350319,"CANAL ST & S RAMPART AV, New Orleans, Louisiana"
a1379719,"SAINT CHARLES AV & CANAL ST, New Orleans, Louisiana"
a1390419,"GENTILLY BD & BELFORT ST, New Orleans, Louisiana"
a1414219,"3500 LAUREL ST, New Orleans, Louisiana"
a1485019,"CANAL ST & N RAMPART ST, New Orleans, Louisiana"
a1501419,"425 GRAVIER ST #301, New Orleans, Louisiana"
a1501419,"425 GRAVIER ST #301, New Orleans, Louisiana"
a1506319,"PARIS AV & PLEASURE ST, New Orleans, Louisiana"
a1506319,"PARIS AV & PLEASURE ST, New Orleans, Louisiana"
a1508219,"400 BOURBON ST, New Orleans, Louisiana"
a1508219,"400 BOURBON ST, New Orleans, Louisiana"
a1511619,"1134 SAINT CHARLES AV, New Orleans, Louisiana"
a1511619,"1134 SAINT CHARLES AV, New Orleans, Louisiana"
a1511619,"1134 SAINT CHARLES AV, New Orleans, Louisiana"
a1511619,"1134 SAINT CHARLES AV, New Orleans, Louisiana"
a1517119,"3153 ESPLANADE AV, New Orleans, Louisiana"
a1525019,"2130 N CLAIBORNE AV, New Orleans, Louisiana"
a1525019,"2130 N CLAIBORNE AV, New Orleans, Louisiana"
a1585719,"2300 CAMP ST, New Orleans, Louisiana"
a1612219,"4300 THALIA ST, New Orleans, Louisiana"
a1612219,"4300 THALIA ST, New Orleans, Louisiana"
a1627519,"2900 S JOHNSON ST, New Orleans, Louisiana"
a1674519,"800 CANAL ST, New Orleans, Louisiana"
a1674519,"800 CANAL ST, New Orleans, Louisiana"
a1684819,"30 PINEWOOD CT, New Orleans, Louisiana"
a1684819,"30 PINEWOOD CT, New Orleans, Louisiana"
a1684819,"30 PINEWOOD CT, New Orleans, Louisiana"
a1684819,"30 PINEWOOD CT, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1747419,"500 BOURBON ST, New Orleans, Louisiana"
a1754519,"300 BOURBON ST, New Orleans, Louisiana"
a1778819,"2116 IBERVILLE ST, New Orleans, Louisiana"
a1794719,"1600 MANDEVILLE ST, New Orleans, Louisiana"
a1794719,"1600 MANDEVILLE ST, New Orleans, Louisiana"
a1817819,"TOURO ST & N CLAIBORNE AV, New Orleans, Louisiana"
a1834419,"1200 LE BOEUF ST, New Orleans, Louisiana"
a1931819,"3700 GARDEN OAKS DR, New Orleans, Louisiana"
a1954119,"1500  LAHARPE ST, New Orleans, Louisiana"
a1954119,"1500  LAHARPE ST, New Orleans, Louisiana"
a1981319,"800 BOURBON ST, New Orleans, Louisiana"
a2012319,"800 IBERVILLE ST, New Orleans, Louisiana"
a2012319,"800 IBERVILLE ST, New Orleans, Louisiana"
a2077519,"1400 N ROBERTSON ST, New Orleans, Louisiana"
a2144519,"516 BOURBON ST, New Orleans, Louisiana"
a2144519,"516 BOURBON ST, New Orleans, Louisiana"
a2154519,"150 HUNTLEE DR, New Orleans, Louisiana"
a2388519,"1900 ST CHARLES AVE ST, New Orleans, Louisiana"
a2388519,"1900 ST CHARLES AVE ST, New Orleans, Louisiana"
a2388519,"1900 ST CHARLES AVE ST, New Orleans, Louisiana"
a2388719,"4480 CHEF MENTEUR HW, New Orleans, Louisiana"
a2388719,"4480 CHEF MENTEUR HW, New Orleans, Louisiana"
a2388719,"4480 CHEF MENTEUR HW, New Orleans, Louisiana"
a2388719,"4480 CHEF MENTEUR HW, New Orleans, Louisiana"
a2395019,"433 BOURBON ST, New Orleans, Louisiana"
a2395019,"433 BOURBON ST, New Orleans, Louisiana"
a2395019,"433 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2403919,"227 BOURBON ST, New Orleans, Louisiana"
a2434019,"N CLAIBORNE AV & COLUMBUS ST, New Orleans, Louisiana"
a2434019,"N CLAIBORNE AV & COLUMBUS ST, New Orleans, Louisiana"
a2434019,"N CLAIBORNE AV & COLUMBUS ST, New Orleans, Louisiana"
a2434019,"N CLAIBORNE AV & COLUMBUS ST, New Orleans, Louisiana"
a2500419,"900 IBERVILLE ST, New Orleans, Louisiana"
a2523019,"824 N DORGENOIS ST, New Orleans, Louisiana"
a2523019,"824 N DORGENOIS ST, New Orleans, Louisiana"
a2652419,"6881 PARC BRITTANY ST #F202, New Orleans, Louisiana"
a2740319,"6300 SAINT CHARLES AV, New Orleans, Louisiana"
a2740319,"6300 SAINT CHARLES AV, New Orleans, Louisiana"
a2740319,"6300 SAINT CHARLES AV, New Orleans, Louisiana"
a2751019,"SAINT LOUIS ST & N MIRO ST, New Orleans, Louisiana"
a2751019,"SAINT LOUIS ST & N MIRO ST, New Orleans, Louisiana"
a2751019,"SAINT LOUIS ST & N MIRO ST, New Orleans, Louisiana"
a2751019,"SAINT LOUIS ST & N MIRO ST, New Orleans, Louisiana"
a2769819,"8831 COHN ST, New Orleans, Louisiana"
a2770619,"4300 WOODLAND ST, New Orleans, Louisiana"
a2816619,"700 LAFAYETTE ST, New Orleans, Louisiana"
a2833319,"I-10 & CHEF MENTEUR HW, New Orleans, Louisiana"
a2949719,"S RAMPART ST & COMMON ST, New Orleans, Louisiana"
a3072219,"3100 URQUHART ST, New Orleans, Louisiana"
a3147819,"300 TREME ST, New Orleans, Louisiana"
a3154419,"300 N GAYOSO ST, New Orleans, Louisiana"
a3154419,"300 N GAYOSO ST, New Orleans, Louisiana"
a3154419,"300 N GAYOSO ST, New Orleans, Louisiana"
a3157019,"2035 JENA ST, New Orleans, Louisiana"
a3171119,"1200 DELERY ST, New Orleans, Louisiana"
a3171119,"1200 DELERY ST, New Orleans, Louisiana"
a3285519,"1601 ELYSIAN FIELDS AV, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3339420,"900 MANDEVILLE ST, New Orleans, Louisiana"
a3364719,"BOURBON ST & IBERVILLE ST, New Orleans, Louisiana"
a3364719,"BOURBON ST & IBERVILLE ST, New Orleans, Louisiana"
a3425519,"1600 KERLEREC ST, New Orleans, Louisiana"
a3425519,"1600 KERLEREC ST, New Orleans, Louisiana"
a3426519,"500 BOURBON ST, New Orleans, Louisiana"
a3480219,"2424 WILLOW ST, New Orleans, Louisiana"
a3480219,"2424 WILLOW ST, New Orleans, Louisiana"
a3493919,"IBERVILLE & BOURBON ST, New Orleans, Louisiana"
a3493919,"IBERVILLE & BOURBON ST, New Orleans, Louisiana"
a3525519,"DIANA ST & VERRET ST, New Orleans, Louisiana"
a3530319,"700 MAGAZINE ST, New Orleans, Louisiana"
a3531319,"I-10 E ONRAMP & CARROLLTON AV, New Orleans, Louisiana"
a3536619,"6541 N I-10 SERVICE RD, New Orleans, Louisiana"
a3536619,"6541 N I-10 SERVICE RD, New Orleans, Louisiana"
a3536619,"6541 N I-10 SERVICE RD, New Orleans, Louisiana"
a3543219,"2700 NAPOLEON AV, New Orleans, Louisiana"
a3543219,"2700 NAPOLEON AV, New Orleans, Louisiana"
a3580819,"1400 CHARTRES ST, New Orleans, Louisiana"
a3580819,"1400 CHARTRES ST, New Orleans, Louisiana"
a3583319,"5104 SAINT CLAUDE AV, New Orleans, Louisiana"
a3583319,"5104 SAINT CLAUDE AV, New Orleans, Louisiana"
a3602519,"SIMON BOLIVAR AV & JOSEPHINE, New Orleans, Louisiana"
a3633219,"ESPLANADE AV & DECATUR ST, New Orleans, Louisiana"
a3633219,"ESPLANADE AV & DECATUR ST, New Orleans, Louisiana"
a3663319,"300 TREME ST, New Orleans, Louisiana"
a3663319,"300 TREME ST, New Orleans, Louisiana"
a3663319,"300 TREME ST, New Orleans, Louisiana"
a3701919,"1400 ESPLANADE AV, New Orleans, Louisiana"
a3701919,"1400 ESPLANADE AV, New Orleans, Louisiana"
a3728519,"MARDI GRAS BD & L B LANDRY DR, New Orleans, Louisiana"
a3728519,"MARDI GRAS BD & L B LANDRY DR, New Orleans, Louisiana"
a3728519,"MARDI GRAS BD & L B LANDRY DR, New Orleans, Louisiana"
a3741719,"BOURBON ST & IBERVILLE ST, New Orleans, Louisiana"
a3741719,"BOURBON ST & IBERVILLE ST, New Orleans, Louisiana"
a3741719,"BOURBON ST & IBERVILLE ST, New Orleans, Louisiana"
a3741919,"600 S CARROLLTON ST, New Orleans, Louisiana"
a3787419,"4301 LOUISA DR #D, New Orleans, Louisiana"
a3787419,"4301 LOUISA DR #D, New Orleans, Louisiana"
a3793619,"BASIN ST & CANAL ST, New Orleans, Louisiana"
a3795219,"WILLOW ST & 2ND ST, New Orleans, Louisiana"
a3795219,"WILLOW ST & 2ND ST, New Orleans, Louisiana"
a3795219,"WILLOW ST & 2ND ST, New Orleans, Louisiana"
a3855219,"1600 JO ANN PL, New Orleans, Louisiana"
a3991519,"8800 APPLE ST, New Orleans, Louisiana"
a3991519,"8800 APPLE ST, New Orleans, Louisiana"
a3996219,"600 DUBLIN ST, New Orleans, Louisiana"
a3996219,"600 DUBLIN ST, New Orleans, Louisiana"
a3999619,"900 SAINT LOUIS ST, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
a4103619,"3054 GENERAL DE GAULLE DR, New Orleans, Louisiana"
b0004919,"BOURBON ST & SAINT LOUIS ST, New Orleans, Louisiana"
b0004919,"BOURBON ST & SAINT LOUIS ST, New Orleans, Louisiana"
b0004919,"BOURBON ST & SAINT LOUIS ST, New Orleans, Louisiana"
b0006819,"2200 SAINT CHARLES AV, New Orleans, Louisiana"
b0048019,"2428 WILLOW ST, New Orleans, Louisiana"
b0048019,"2428 WILLOW ST, New Orleans, Louisiana"
b0078819,"MARTIN LUTHER KING JR BD & S CLAIBORNE AV, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0125119,"3601 BEHRMAN PL, New Orleans, Louisiana"
b0166919,"700 IBERVILLE ST, New Orleans, Louisiana"
b0166919,"700 IBERVILLE ST, New Orleans, Louisiana"
b0166919,"700 IBERVILLE ST, New Orleans, Louisiana"
b0166919,"700 IBERVILLE ST, New Orleans, Louisiana"
b0169219,"3250 GENERAL DE GAULLE DR, New Orleans, Louisiana"
b0197419,"1503 ANNETTE ST, New Orleans, Louisiana"
b0197419,"1503 ANNETTE ST, New Orleans, Louisiana"
b0197419,"1503 ANNETTE ST, New Orleans, Louisiana"
b0207019,"ZION ST & ERNEST ST, New Orleans, Louisiana"
b0207719,"2718 N MIRO ST, New Orleans, Louisiana"
b0229319,"BURGUNDY ST & SAINT LOUIS ST, New Orleans, Louisiana"
b0278319,"8200 WILLOW ST, New Orleans, Louisiana"
b0278319,"8200 WILLOW ST, New Orleans, Louisiana"
b0278319,"8200 WILLOW ST, New Orleans, Louisiana"
b0279019,"TOULOUSE ST & BOURBON ST, New Orleans, Louisiana"
b0279019,"TOULOUSE ST & BOURBON ST, New Orleans, Louisiana"
b0284319,"900 SAINT LOUIS ST, New Orleans, Louisiana"
b0284319,"900 SAINT LOUIS ST, New Orleans, Louisiana"
b0295919,"2747 JASMINE ST, New Orleans, Louisiana"
b0337319,"2709 HAMILTON ST #B, New Orleans, Louisiana"
b0362719,"2200  ROYAL ST, New Orleans, Louisiana"
b0364319,"SAINT CLAUDE AV & LOUISA ST, New Orleans, Louisiana"
b0364319,"SAINT CLAUDE AV & LOUISA ST, New Orleans, Louisiana"
b0383419,"2500 LINCOLN CT, New Orleans, Louisiana"
b0385419,"2040 BURGUNDY ST, New Orleans, Louisiana"
b0385419,"2040 BURGUNDY ST, New Orleans, Louisiana"
b0385419,"2040 BURGUNDY ST, New Orleans, Louisiana"
b0430619,"900 POEYFARRE ST, New Orleans, Louisiana"
b0507919,"WALES ST & DORSETT DR, New Orleans, Louisiana"
b0507919,"WALES ST & DORSETT DR, New Orleans, Louisiana"
b0552919,"3200 SAINT CLAUDE AV, New Orleans, Louisiana"
b0552919,"3200 SAINT CLAUDE AV, New Orleans, Louisiana"
b0554719,"SAINT CLAUDE AV & FORSTALL ST, New Orleans, Louisiana"
b0554719,"SAINT CLAUDE AV & FORSTALL ST, New Orleans, Louisiana"
b0590119,"4550 GENERAL DE GAULLE DR, New Orleans, Louisiana"
b0598319,"ELYSIAN FIELDS AV & DAUPHINE, New Orleans, Louisiana"
b0620319,"500 BIENVILLE ST, New Orleans, Louisiana"
b0693919,"1100 KENTUCKY ST, New Orleans, Louisiana"
b0693919,"1100 KENTUCKY ST, New Orleans, Louisiana"
b0693919,"1100 KENTUCKY ST, New Orleans, Louisiana"
b0696319,"6905 CHEF MENTEUR HW, New Orleans, Louisiana"
b0703719,"2200 N GALVEZ ST, New Orleans, Louisiana"
b0703719,"2200 N GALVEZ ST, New Orleans, Louisiana"
b0737319,"N RAMPART ST & IBERVILLE ST, New Orleans, Louisiana"
b0737319,"N RAMPART ST & IBERVILLE ST, New Orleans, Louisiana"
b0780419,"BOURBON ST & BARRACKS ST, New Orleans, Louisiana"
b0814719,"441 BOURBON ST, New Orleans, Louisiana"
b0818719,"441 BOURBON ST, New Orleans, Louisiana"
b0818719,"441 BOURBON ST, New Orleans, Louisiana"
b0818719,"441 BOURBON ST, New Orleans, Louisiana"
b0927919,"801 CANAL ST, New Orleans, Louisiana"
b0927919,"801 CANAL ST, New Orleans, Louisiana"
b0943419,"5950 CHEF MENTEUR HW, New Orleans, Louisiana"
b0943419,"5950 CHEF MENTEUR HW, New Orleans, Louisiana"
b0943419,"5950 CHEF MENTEUR HW, New Orleans, Louisiana"
b0943419,"5950 CHEF MENTEUR HW, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0958219,"400 DAUPHINE ST, New Orleans, Louisiana"
b0983619,"7400 FINCHLEY RD, New Orleans, Louisiana"
b1000619,"1700 CLIO ST, New Orleans, Louisiana"
b1095619,"717 orleans AV, New Orleans, Louisiana"
b1095619,"717 orleans AV, New Orleans, Louisiana"
b1107019,"7931 VANDERKLOOT AV, New Orleans, Louisiana"
b1107019,"7931 VANDERKLOOT AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1166919,"6000 N CLAIBORNE AV, New Orleans, Louisiana"
b1179219,"1307 S TONTI ST #A, New Orleans, Louisiana"
b1225819,"SAINT CHARLES ST & CANAL ST, New Orleans, Louisiana"
b1225819,"SAINT CHARLES ST & CANAL ST, New Orleans, Louisiana"
b1245019,"123 CHARTRES ST, New Orleans, Louisiana"
b1245019,"123 CHARTRES ST, New Orleans, Louisiana"
b1250219,"100 S CLAIBORNE AV, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1252019,"2600 CHIPPEWA ST, New Orleans, Louisiana"
b1254419,"700 PENISTON ST, New Orleans, Louisiana"
b1254419,"700 PENISTON ST, New Orleans, Louisiana"
b1254419,"700 PENISTON ST, New Orleans, Louisiana"
b1255819,"700 2ND ST, New Orleans, Louisiana"
b1275019,"700 IBERVILLE ST, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1311019,"1111 POLAND AV, New Orleans, Louisiana"
b1397519,"1400 LAHARPE ST, New Orleans, Louisiana"
b1510619,"1900 CANAL ST, New Orleans, Louisiana"
b1510619,"1900 CANAL ST, New Orleans, Louisiana"
b1540519,"MIRABEAU ST & WESTERN ST, New Orleans, Louisiana"
b1567519,"5509 MAGAZINE ST, New Orleans, Louisiana"
b1567519,"5509 MAGAZINE ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1616619,"2735 GLADIOLUS ST, New Orleans, Louisiana"
b1656419,"2600 ONZAGA ST, New Orleans, Louisiana"
b1656419,"2600 ONZAGA ST, New Orleans, Louisiana"
b1716219,"CADIZ ST & LA SALLE ST, New Orleans, Louisiana"
b1716219,"CADIZ ST & LA SALLE ST, New Orleans, Louisiana"
b1760519,"4000 S CARROLLTON AV, New Orleans, Louisiana"
b1762119,"3600 TOULOUSE ST, New Orleans, Louisiana"
b1877419,"100 CARONDELET ST, New Orleans, Louisiana"
b1877419,"100 CARONDELET ST, New Orleans, Louisiana"
b1877419,"100 CARONDELET ST, New Orleans, Louisiana"
b1882019,"FRANCE ST & URQUHART ST, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b1979919,"5700 CROWDER BD, New Orleans, Louisiana"
b2020319,"3020 AUDUBON ST, New Orleans, Louisiana"
b2034819,"3208 LOUISIANA AVENUE PW, New Orleans, Louisiana"
b2034819,"3208 LOUISIANA AVENUE PW, New Orleans, Louisiana"
b2034819,"3208 LOUISIANA AVENUE PW, New Orleans, Louisiana"
b2034819,"3208 LOUISIANA AVENUE PW, New Orleans, Louisiana"
b2037019,"N JOHNSON ST & SAINT LOUIS ST, New Orleans, Louisiana"
b2037019,"N JOHNSON ST & SAINT LOUIS ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2085019,"400 BOURBON ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
b2117219,"1700 JOSEPHINE ST, New Orleans, Louisiana"
