,occurred_date_time,latitude,longitude,hour,item_number,occurred_date,occurred_time
68322,2020-07-17 17:10:00,29.9440654,-90.04295309999999,17,g2121620,2020-07-17,17:10:00
68328,2020-07-17 18:05:00,29.9440654,-90.04295309999999,18,g2121620,2020-07-17,18:05:00
68334,2020-07-17 18:05:00,29.9440654,-90.04295309999999,18,g2121620,2020-07-17,18:05:00
68340,2020-07-17 18:05:00,29.9440654,-90.04295309999999,18,g2121620,2020-07-17,18:05:00
68346,2020-07-17 18:05:00,29.9440654,-90.04295309999999,18,g2121620,2020-07-17,18:05:00
68352,2020-07-17 18:05:00,29.9440654,-90.04295309999999,18,g2121620,2020-07-17,18:05:00
68358,2020-07-17 18:05:00,30.0166701,-90.0013797,18,g2159120,2020-07-17,18:05:00
68361,2020-07-18 00:05:00,30.0166701,-90.0013797,0,g2159120,2020-07-18,00:05:00
68364,2020-07-18 00:49:00,30.0166701,-90.0013797,0,g2159120,2020-07-18,00:49:00
68367,2020-07-18 00:49:00,29.954776,-90.06896599999999,0,g2196620,2020-07-18,00:49:00
68368,2020-07-18 00:49:00,29.9994279,-90.08501230000002,0,g2198020,2020-07-18,00:49:00
68369,2020-07-18 10:16:00,29.9452791,-90.098417,10,g2307120,2020-07-18,10:16:00
68371,2020-07-18 10:16:00,29.9452791,-90.098417,10,g2307120,2020-07-18,10:16:00
68373,2020-07-18 11:10:00,29.9374868,-90.1264834,11,g2308020,2020-07-18,11:10:00
68376,2020-07-19 10:15:00,29.9445271,-90.0796646,10,g2328420,2020-07-19,10:15:00
68377,2020-07-19 14:44:00,29.9673021,-90.1211039,14,g2353320,2020-07-19,14:44:00
68389,2020-07-20 10:36:00,29.929193,-90.0248153,10,g2416520,2020-07-20,10:36:00
68391,2020-07-20 10:36:00,29.9469325,-90.1295004,10,g2417520,2020-07-20,10:36:00
68393,2020-07-20 10:44:00,29.9469325,-90.1295004,10,g2417520,2020-07-20,10:44:00
68395,2020-07-20 10:44:00,29.9441905,-90.0894556,10,g2436720,2020-07-20,10:44:00
68399,2020-07-20 12:00:00,29.980471,-90.0868832,12,g2442920,2020-07-20,12:00:00
68400,2020-07-20 14:04:00,30.0421,-89.99806570000001,14,g2453720,2020-07-20,14:04:00
68408,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68416,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68424,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68432,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68440,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68448,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68456,2020-07-20 16:55:00,30.0421,-89.99806570000001,16,g2453720,2020-07-20,16:55:00
68464,2020-07-20 16:55:00,29.948716,-90.0991799,16,g2471620,2020-07-20,16:55:00
68509,2020-07-21 00:08:00,29.9445511,-90.079247,0,g2515620,2020-07-21,00:08:00
68510,2020-07-21 00:08:00,29.9350744,-90.078704,0,g2537820,2020-07-21,00:08:00
68512,2020-07-21 00:08:00,29.9350744,-90.078704,0,g2537820,2020-07-21,00:08:00
68524,2020-07-21 11:45:00,30.00372999999999,-90.0394949,11,g2553120,2020-07-21,11:45:00
68530,2020-07-21 11:45:00,30.00372999999999,-90.0394949,11,g2553120,2020-07-21,11:45:00
68536,2020-07-21 13:08:00,30.00372999999999,-90.0394949,13,g2553120,2020-07-21,13:08:00
68542,2020-07-21 13:08:00,30.00372999999999,-90.0394949,13,g2553120,2020-07-21,13:08:00
68548,2020-07-21 13:08:00,30.00372999999999,-90.0394949,13,g2553120,2020-07-21,13:08:00
68554,2020-07-21 13:08:00,29.962082,-90.02080590000001,13,g2588820,2020-07-21,13:08:00
68556,2020-07-21 13:08:00,29.962082,-90.02080590000001,13,g2588820,2020-07-21,13:08:00
68558,2020-07-21 13:08:00,30.0064069,-90.0346411,13,g2612820,2020-07-21,13:08:00
68559,2020-07-21 18:46:00,29.9529332,-90.0683016,18,g2613320,2020-07-21,18:46:00
68565,2020-07-21 18:46:00,29.9529332,-90.0683016,18,g2613320,2020-07-21,18:46:00
68618,2020-07-23 00:20:00,29.9743936,-90.06088539999999,0,g2798620,2020-07-23,00:20:00
68620,2020-07-23 00:20:00,29.943404,-90.1342523,0,g2892120,2020-07-23,00:20:00
68621,2020-07-23 09:12:00,29.9487298,-90.1200646,9,g2962120,2020-07-23,09:12:00
68622,2020-07-23 09:12:00,29.964229,-90.0086893,9,g2985820,2020-07-23,09:12:00
68625,2020-07-24 11:00:00,29.956303,-90.0675878,11,g2993420,2020-07-24,11:00:00
68627,2020-07-24 18:55:00,29.9540932,-90.06824329999999,18,g3034720,2020-07-24,18:55:00
68628,2020-07-25 00:56:00,29.9586669,-90.0683356,0,g3062520,2020-07-25,00:56:00
68636,2020-07-25 00:56:00,29.9586669,-90.0683356,0,g3062520,2020-07-25,00:56:00
68644,2020-07-25 10:40:00,29.9586669,-90.0683356,10,g3062520,2020-07-25,10:40:00
68652,2020-07-25 12:00:00,29.9586669,-90.0683356,12,g3062520,2020-07-25,12:00:00
68660,2020-07-25 14:40:00,29.9586669,-90.0683356,14,g3062520,2020-07-25,14:40:00
68668,2020-07-25 14:40:00,29.9586669,-90.0683356,14,g3062520,2020-07-25,14:40:00
68676,2020-07-25 14:40:00,29.9586669,-90.0683356,14,g3062520,2020-07-25,14:40:00
68684,2020-07-25 14:40:00,29.9586669,-90.0683356,14,g3062520,2020-07-25,14:40:00
68692,2020-07-25 14:40:00,29.967625,-90.090533,14,g3079920,2020-07-25,14:40:00
68693,2020-07-25 14:40:00,30.1322358,-89.7615713,14,g3129320,2020-07-25,14:40:00
68694,2020-07-25 14:40:00,29.9684355,-90.1024806,14,g3140720,2020-07-25,14:40:00
68695,2020-07-25 14:40:00,29.9431176,-90.0938338,14,g3154020,2020-07-25,14:40:00
68707,2020-07-25 16:05:00,29.9431176,-90.0938338,16,g3154020,2020-07-25,16:05:00
68719,2020-07-25 18:00:00,29.9431176,-90.0938338,18,g3154020,2020-07-25,18:00:00
68731,2020-07-26 11:46:00,29.9429886,-90.08379990000002,11,g3175120,2020-07-26,11:46:00
68733,2020-07-26 11:46:00,29.9429886,-90.08379990000002,11,g3175120,2020-07-26,11:46:00
68735,2020-07-26 11:46:00,29.9241024,-89.98465589999999,11,g3194020,2020-07-26,11:46:00
68739,2020-07-26 15:50:00,29.9241024,-89.98465589999999,15,g3194020,2020-07-26,15:50:00
68751,2020-07-26 15:50:00,29.956303,-90.0675878,15,g3222820,2020-07-26,15:50:00
68768,2020-07-27 10:50:00,29.968221,-90.03264899999999,10,g3326520,2020-07-27,10:50:00
68776,2020-07-27 10:50:00,29.956303,-90.0675878,10,g3327120,2020-07-27,10:50:00
68794,2020-07-27 10:50:00,29.956303,-90.0675878,10,g3327120,2020-07-27,10:50:00
68812,2020-07-27 10:50:00,29.94151639999999,-90.0834387,10,g3329020,2020-07-27,10:50:00
68829,2020-07-28 00:05:00,29.9500012,-90.0650192,0,g3360120,2020-07-28,00:05:00
68830,2020-07-28 00:26:00,29.9479533,-90.114452,0,g3385620,2020-07-28,00:26:00
68831,2020-07-28 10:50:00,29.9801445,-90.0671863,10,g3422920,2020-07-28,10:50:00
68841,2020-07-28 18:38:00,29.9801445,-90.0671863,18,g3422920,2020-07-28,18:38:00
68881,2020-07-28 18:38:00,29.9801445,-90.0671863,18,g3422920,2020-07-28,18:38:00
68891,2020-07-28 18:38:00,29.9801445,-90.0671863,18,g3422920,2020-07-28,18:38:00
68931,2020-07-28 18:38:00,29.9289963,-90.0267938,18,g3456120,2020-07-28,18:38:00
68937,2020-07-29 17:00:00,29.9679107,-90.0784594,17,g3586920,2020-07-29,17:00:00
68944,2020-07-30 08:28:00,29.9839217,-90.05496440000002,8,g3688420,2020-07-30,08:28:00
68946,2020-07-30 08:28:00,29.9839217,-90.05496440000002,8,g3688420,2020-07-30,08:28:00
68948,2020-07-30 18:05:00,30.050627,-89.9543301,18,g3689520,2020-07-30,18:05:00
68965,2020-07-31 07:45:00,29.9537655,-90.0546815,7,g3776820,2020-07-31,07:45:00
68969,2020-07-31 18:15:00,29.9537655,-90.0546815,18,g3776820,2020-07-31,18:15:00
68973,2020-07-31 18:15:00,30.0142837,-90.01452839999999,18,g3779520,2020-07-31,18:15:00
68982,2020-08-01 11:00:00,29.9462204,-90.0891512,11,h0110520,2020-08-01,11:00:00
68986,2020-08-01 13:12:00,29.9462204,-90.0891512,13,h0110520,2020-08-01,13:12:00
68990,2020-08-01 13:12:00,29.9462204,-90.0891512,13,h0110520,2020-08-01,13:12:00
69026,2020-08-02 16:30:00,29.9403064,-90.0990382,16,h0200820,2020-08-02,16:30:00
69032,2020-08-02 16:30:00,29.9403064,-90.0990382,16,h0200820,2020-08-02,16:30:00
69038,2020-08-02 18:10:00,29.9403064,-90.0990382,18,h0200820,2020-08-02,18:10:00
69044,2020-08-02 18:10:00,29.9403064,-90.0990382,18,h0200820,2020-08-02,18:10:00
69050,2020-08-02 18:10:00,29.9221455,-89.9815996,18,h0203120,2020-08-02,18:10:00
69051,2020-08-02 18:10:00,29.9509099,-90.1012022,18,h0210120,2020-08-02,18:10:00
69053,2020-08-02 18:10:00,29.9509099,-90.1012022,18,h0210120,2020-08-02,18:10:00
69055,2020-08-02 18:10:00,29.9531547,-90.1193586,18,h0245920,2020-08-02,18:10:00
69056,2020-08-02 18:39:00,29.9489442,-90.06378149999999,18,h0265920,2020-08-02,18:39:00
69072,2020-08-03 11:00:00,29.9524882,-90.07077149999999,11,h0300620,2020-08-03,11:00:00
69080,2020-08-03 11:00:00,29.9524882,-90.07077149999999,11,h0300620,2020-08-03,11:00:00
69088,2020-08-03 11:00:00,29.9401502,-90.0184915,11,h0316220,2020-08-03,11:00:00
69089,2020-08-03 11:00:00,29.9766544,-90.080839,11,h0319220,2020-08-03,11:00:00
69098,2020-08-03 15:30:00,29.9499824,-90.0681257,15,h0393920,2020-08-03,15:30:00
69099,2020-08-04 16:00:00,29.9306277,-90.088828,16,h0460720,2020-08-04,16:00:00
69114,2020-08-05 13:15:00,29.9837671,-90.07170219999999,13,h0555920,2020-08-05,13:15:00
69115,2020-08-05 13:23:00,29.962263,-90.1231945,13,h0560320,2020-08-05,13:23:00
69117,2020-08-05 17:00:00,29.962263,-90.1231945,17,h0560320,2020-08-05,17:00:00
69119,2020-08-05 17:00:00,30.069693,-89.9452185,17,h0571020,2020-08-05,17:00:00
69146,2020-08-06 10:05:00,29.9724468,-90.0741963,10,h0690220,2020-08-06,10:05:00
69147,2020-08-06 18:25:00,29.988965,-90.05600799999999,18,h0697620,2020-08-06,18:25:00
69155,2020-08-07 08:05:00,29.9878689,-90.0362579,8,h0777720,2020-08-07,08:05:00
69156,2020-08-07 08:48:00,29.9750637,-90.1216057,8,h0806820,2020-08-07,08:48:00
69162,2020-08-07 09:08:00,29.9750637,-90.1216057,9,h0806820,2020-08-07,09:08:00
69165,2020-08-07 17:20:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:20:00
69171,2020-08-07 17:20:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:20:00
69177,2020-08-07 17:30:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:30:00
69183,2020-08-07 17:30:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:30:00
69189,2020-08-07 17:30:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:30:00
69195,2020-08-07 17:30:00,29.9364729,-90.0395108,17,h0810020,2020-08-07,17:30:00
69201,2020-08-07 17:30:00,29.96174749999999,-90.1114523,17,h0830220,2020-08-07,17:30:00
69202,2020-08-07 17:30:00,30.050627,-89.9543301,17,h0843720,2020-08-07,17:30:00
69241,2020-08-09 00:30:00,29.9685118,-90.1195346,0,h1006020,2020-08-09,00:30:00
69253,2020-08-09 00:30:00,29.9685118,-90.1195346,0,h1006020,2020-08-09,00:30:00
69277,2020-08-09 08:14:00,29.9772105,-90.0478389,8,h1018520,2020-08-09,08:14:00
69279,2020-08-09 14:40:00,29.9772105,-90.0478389,14,h1018520,2020-08-09,14:40:00
69281,2020-08-09 14:40:00,30.0123745,-90.0601039,14,h1136120,2020-08-09,14:40:00
69285,2020-08-09 14:40:00,29.9447313,-90.0369333,14,h1206620,2020-08-09,14:40:00
69287,2020-08-09 14:40:00,29.9447313,-90.0369333,14,h1206620,2020-08-09,14:40:00
69289,2020-08-09 14:40:00,29.9541134,-90.0742367,14,h1209320,2020-08-09,14:40:00
69291,2020-08-10 14:42:00,29.9541134,-90.0742367,14,h1209320,2020-08-10,14:42:00
69293,2020-08-10 16:30:00,29.94114849999999,-90.0222134,16,h1213420,2020-08-10,16:30:00
69299,2020-08-10 16:30:00,29.94114849999999,-90.0222134,16,h1213420,2020-08-10,16:30:00
69317,2020-08-11 07:50:00,29.94114849999999,-90.0222134,7,h1213420,2020-08-11,07:50:00
69323,2020-08-11 07:50:00,29.94114849999999,-90.0222134,7,h1213420,2020-08-11,07:50:00
69329,2020-08-11 07:50:00,29.9359209,-90.089077,7,h1247620,2020-08-11,07:50:00
69330,2020-08-11 07:50:00,29.9509623,-90.0730617,7,h1258520,2020-08-11,07:50:00
69332,2020-08-11 07:50:00,29.9509623,-90.0730617,7,h1258520,2020-08-11,07:50:00
69334,2020-08-11 07:50:00,29.9673521,-90.0859221,7,h1268120,2020-08-11,07:50:00
69338,2020-08-11 13:40:00,30.0383549,-89.97720380000001,13,h1270020,2020-08-11,13:40:00
69346,2020-08-11 15:15:00,30.0383549,-89.97720380000001,15,h1270020,2020-08-11,15:15:00
69354,2020-08-11 15:15:00,29.9541375,-90.0698409,15,h1357420,2020-08-11,15:15:00
69357,2020-08-11 16:00:00,29.9541375,-90.0698409,16,h1357420,2020-08-11,16:00:00
69360,2020-08-11 17:02:00,29.9541375,-90.0698409,17,h1357420,2020-08-11,17:02:00
69363,2020-08-11 17:02:00,29.9459101,-90.08808,17,h1394320,2020-08-11,17:02:00
69366,2020-08-12 11:25:00,29.9459101,-90.08808,11,h1394320,2020-08-12,11:25:00
69369,2020-08-12 11:25:00,29.9459101,-90.08808,11,h1394320,2020-08-12,11:25:00
69372,2020-08-12 11:25:00,29.9926767,-90.06235099999999,11,h1395420,2020-08-12,11:25:00
69376,2020-08-12 17:04:00,29.9926767,-90.06235099999999,17,h1395420,2020-08-12,17:04:00
69380,2020-08-12 17:04:00,29.9926767,-90.06235099999999,17,h1395420,2020-08-12,17:04:00
69384,2020-08-12 17:04:00,29.9926767,-90.06235099999999,17,h1395420,2020-08-12,17:04:00
69388,2020-08-12 17:13:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:13:00
69402,2020-08-12 17:13:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:13:00
69416,2020-08-12 17:13:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:13:00
69430,2020-08-12 17:13:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:13:00
69444,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69458,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69472,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69486,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69500,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69514,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69528,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69542,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69556,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69570,2020-08-12 17:19:00,29.9637669,-90.00950250000001,17,h1396220,2020-08-12,17:19:00
69584,2020-08-12 17:19:00,30.06903,-89.95150629999999,17,h1397520,2020-08-12,17:19:00
69585,2020-08-12 17:19:00,29.978755,-90.0563248,17,h1421420,2020-08-12,17:19:00
69587,2020-08-12 17:19:00,29.978755,-90.0563248,17,h1421420,2020-08-12,17:19:00
69589,2020-08-12 17:19:00,30.0142679,-89.98657399999999,17,h1425620,2020-08-12,17:19:00
69595,2020-08-12 17:20:00,30.0142679,-89.98657399999999,17,h1425620,2020-08-12,17:20:00
69638,2020-08-13 00:28:00,29.9538356,-90.06955909999999,0,h1445120,2020-08-13,00:28:00
69652,2020-08-13 10:19:00,29.9532335,-90.0708263,10,h1483320,2020-08-13,10:19:00
69655,2020-08-13 11:59:00,30.0259606,-89.9760048,11,h1489420,2020-08-13,11:59:00
69667,2020-08-13 11:59:00,30.0259606,-89.9760048,11,h1489420,2020-08-13,11:59:00
69679,2020-08-13 11:59:00,30.0259606,-89.9760048,11,h1489420,2020-08-13,11:59:00
69691,2020-08-13 12:00:00,30.0259606,-89.9760048,12,h1489420,2020-08-13,12:00:00
69703,2020-08-13 12:00:00,30.0259606,-89.9760048,12,h1489420,2020-08-13,12:00:00
69715,2020-08-13 12:52:00,30.0259606,-89.9760048,12,h1489420,2020-08-13,12:52:00
69727,2020-08-13 12:52:00,30.0259606,-89.9760048,12,h1489420,2020-08-13,12:52:00
69739,2020-08-13 12:52:00,30.0259606,-89.9760048,12,h1489420,2020-08-13,12:52:00
