occurred_date_time,latitude,longitude,hour,item_number,disposition,occurred_date,occurred_time,day
2019-01-01 08:25:00,29.9549961,-90.06933,8,a0061319,CLOSED,2019-01-01,08:25:00,1
2019-01-01 08:25:00,29.9549961,-90.06933,8,a0061319,CLOSED,2019-01-01,08:25:00,1
2019-01-01 08:25:00,29.9549961,-90.06933,8,a0061319,CLOSED,2019-01-01,08:25:00,1
2019-01-01 08:25:00,29.9549961,-90.06933,8,a0061319,CLOSED,2019-01-01,08:25:00,1
2019-01-02 09:10:00,29.9549961,-90.06933,9,a0182619,OPEN,2019-01-02,09:10:00,1
2019-01-02 09:10:00,29.9568385,-90.01540299999999,9,a0213019,OPEN,2019-01-02,09:10:00,1
2019-01-02 15:00:00,29.9568385,-90.01540299999999,15,a0213019,OPEN,2019-01-02,15:00:00,1
2019-01-02 15:00:00,29.9915884,-90.0336799,15,a0223019,CLOSED,2019-01-02,15:00:00,1
2019-01-02 15:00:00,29.9915884,-90.0336799,15,a0223019,CLOSED,2019-01-02,15:00:00,1
2019-01-02 15:00:00,29.9915884,-90.0336799,15,a0223019,CLOSED,2019-01-02,15:00:00,1
2019-01-02 15:45:00,29.9915884,-90.0336799,15,a0223019,CLOSED,2019-01-02,15:45:00,1
2019-01-02 15:45:00,29.9686778,-90.0677348,15,a0252719,CLOSED,2019-01-02,15:45:00,1
2019-01-03 09:54:00,29.9243066,-90.0137002,9,a0316019,CLOSED,2019-01-03,09:54:00,1
2019-01-03 09:54:00,29.9737646,-90.0547981,9,a0320519,OPEN,2019-01-03,09:54:00,1
2019-01-03 10:24:00,29.96350099999999,-90.0668029,10,a0336719,OPEN,2019-01-03,10:24:00,1
2019-01-03 12:36:00,29.921176,-90.1004316,12,a0361119,CLOSED,2019-01-03,12:36:00,1
2019-01-03 13:57:00,29.9464049,-90.1332686,13,a0444119,CLOSED,2019-01-03,13:57:00,1
2019-01-04 10:30:00,29.9678931,-90.0789906,10,a0525319,CLOSED,2019-01-04,10:30:00,1
2019-01-05 11:02:00,29.9425144,-90.0820695,11,a0597219,CLOSED,2019-01-05,11:02:00,1
2019-01-05 13:30:00,29.9545554,-90.1177147,13,a0616519,CLOSED,2019-01-05,13:30:00,1
2019-01-05 17:35:00,29.9314623,-90.0183758,17,a0623519,OPEN,2019-01-05,17:35:00,1
2019-01-05 18:27:00,29.9314623,-90.0183758,18,a0623519,OPEN,2019-01-05,18:27:00,1
2019-01-05 18:27:00,29.94957339999999,-90.086366,18,a0668519,OPEN,2019-01-05,18:27:00,1
2019-01-06 12:00:00,29.9414816,-90.083814,12,a0719719,OPEN,2019-01-06,12:00:00,1
2019-01-06 13:21:00,29.9758835,-90.05323489999999,13,a0729119,OPEN,2019-01-06,13:21:00,1
2019-01-06 15:30:00,29.9758835,-90.05323489999999,15,a0729119,OPEN,2019-01-06,15:30:00,1
2019-01-06 15:30:00,29.9518601,-90.1284703,15,a0764919,OPEN,2019-01-06,15:30:00,1
2019-01-07 12:30:00,29.9996918,-90.05911239999999,12,a0842819,CLOSED,2019-01-07,12:30:00,1
2019-01-07 12:30:00,29.95531279999999,-90.06845419999999,12,a0844919,OPEN,2019-01-07,12:30:00,1
2019-01-07 13:45:00,29.95531279999999,-90.06845419999999,13,a0844919,OPEN,2019-01-07,13:45:00,1
2019-01-07 13:45:00,29.9747778,-90.054884,13,a0884119,CLOSED,2019-01-07,13:45:00,1
2019-01-07 18:15:00,29.9747778,-90.054884,18,a0884119,CLOSED,2019-01-07,18:15:00,1
2019-01-07 18:15:00,29.9747778,-90.054884,18,a0884119,CLOSED,2019-01-07,18:15:00,1
2019-01-07 18:15:00,29.9747778,-90.054884,18,a0884119,CLOSED,2019-01-07,18:15:00,1
2019-01-07 18:15:00,29.967336,-90.0624295,18,a0889119,CLOSED,2019-01-07,18:15:00,1
2019-01-08 15:06:00,29.9097102,-90.0180795,15,a0998319,CLOSED,2019-01-08,15:06:00,1
2019-01-08 15:06:00,29.9455838,-90.0936034,15,a1006419,CLOSED,2019-01-08,15:06:00,1
2019-01-08 15:06:00,29.9286493,-90.0319604,15,a1012719,OPEN,2019-01-08,15:06:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9286493,-90.0319604,16,a1012719,OPEN,2019-01-08,16:47:00,1
2019-01-08 16:47:00,29.9572631,-90.06563469999999,16,a1119419,OPEN,2019-01-08,16:47:00,1
2019-01-09 11:00:00,29.9424786,-90.089627,11,a1125019,OPEN,2019-01-09,11:00:00,1
2019-01-09 15:55:00,29.9396737,-90.03588719999999,15,a1155019,CLOSED,2019-01-09,15:55:00,1
2019-01-09 17:28:00,29.97188329999999,-90.0807907,17,a1167619,CLOSED,2019-01-09,17:28:00,1
2019-01-09 17:28:00,29.97188329999999,-90.0807907,17,a1167619,CLOSED,2019-01-09,17:28:00,1
2019-01-10 09:00:00,29.9201093,-90.0220563,9,a1252119,OPEN,2019-01-10,09:00:00,1
2019-01-10 09:00:00,29.9201093,-90.0220563,9,a1252119,OPEN,2019-01-10,09:00:00,1
2019-01-10 12:20:00,29.9772105,-90.0478389,12,a1254420,OPEN,2019-01-10,12:20:00,1
2019-01-11 08:34:00,29.98583399999999,-90.07625790000002,8,a1390419,OPEN,2019-01-11,08:34:00,1
2019-01-11 12:15:00,29.9201942,-90.0900178,12,a1414219,OPEN,2019-01-11,12:15:00,1
2019-01-12 08:30:00,29.9728645,-90.0576853,8,a1525019,OPEN,2019-01-12,08:30:00,1
2019-01-12 08:30:00,29.9728645,-90.0576853,8,a1525019,OPEN,2019-01-12,08:30:00,1
2019-01-12 15:30:00,29.9297043,-90.07846,15,a1585719,OPEN,2019-01-12,15:30:00,1
2019-01-12 15:30:00,29.95459949999999,-90.1013399,15,a1612219,CLOSED,2019-01-12,15:30:00,1
2019-01-12 15:30:00,29.95459949999999,-90.1013399,15,a1612219,CLOSED,2019-01-12,15:30:00,1
2019-01-12 15:30:00,29.9452105,-90.0978459,15,a1627519,CLOSED,2019-01-12,15:30:00,1
2019-01-13 13:54:00,29.9315177,-90.02279589999999,13,a1684819,CLOSED,2019-01-13,13:54:00,1
2019-01-13 13:54:00,29.9315177,-90.02279589999999,13,a1684819,CLOSED,2019-01-13,13:54:00,1
2019-01-14 10:34:00,29.9557609,-90.0678872,10,a1754519,OPEN,2019-01-14,10:34:00,1
2019-01-14 11:32:00,29.9625783,-90.0810463,11,a1778819,CLOSED,2019-01-14,11:32:00,1
2019-01-14 11:32:00,29.9737646,-90.0547981,11,a1794719,CLOSED,2019-01-14,11:32:00,1
2019-01-14 13:20:00,29.9737646,-90.0547981,13,a1794719,CLOSED,2019-01-14,13:20:00,1
2019-01-14 13:20:00,29.9731202,-90.05966049999999,13,a1817819,OPEN,2019-01-14,13:20:00,1
2019-01-15 17:15:00,29.971207,-90.065485,17,a1954119,CLOSED,2019-01-15,17:15:00,1
2019-01-15 17:15:00,29.971207,-90.065485,17,a1954119,CLOSED,2019-01-15,17:15:00,1
2019-01-16 14:37:00,29.9688223,-90.0674913,14,a2077519,OPEN,2019-01-16,14:37:00,1
2019-01-19 16:30:00,29.9553161,-90.0700446,16,a2500419,UNFOUNDED,2019-01-19,16:30:00,1
2019-01-20 18:00:00,30.0277038,-89.99844399999999,18,a2652419,CLOSED,2019-01-20,18:00:00,1
2019-01-21 18:10:00,29.9659028,-90.0802678,18,a2751019,OPEN,2019-01-21,18:10:00,1
2019-01-21 18:10:00,29.9576044,-90.1307895,18,a2769819,CLOSED,2019-01-21,18:10:00,1
2019-01-22 07:39:00,30.050627,-89.9543301,7,a2833319,CLOSED,2019-01-22,07:39:00,1
2019-01-22 10:00:00,29.9540775,-90.073977,10,a2949719,OPEN,2019-01-22,10:00:00,1
2019-01-24 14:15:00,29.96941619999999,-90.088957,14,a3154419,CLOSED,2019-01-24,14:15:00,1
2019-01-24 15:14:00,29.96941619999999,-90.088957,15,a3154419,CLOSED,2019-01-24,15:14:00,1
2019-01-24 16:13:00,29.96941619999999,-90.088957,16,a3154419,CLOSED,2019-01-24,16:13:00,1
2019-01-24 16:13:00,29.9312745,-90.1035586,16,a3157019,CLOSED,2019-01-24,16:13:00,1
2019-01-24 16:13:00,29.959906,-90.007975,16,a3171119,OPEN,2019-01-24,16:13:00,1
2019-01-24 18:30:00,29.959906,-90.007975,18,a3171119,OPEN,2019-01-24,18:30:00,1
2019-01-24 18:30:00,29.9739058,-90.056687,18,a3285519,OPEN,2019-01-24,18:30:00,1
2019-01-25 15:30:00,29.9667088,-90.0542325,15,a3339420,OPEN,2019-01-25,15:30:00,1
2019-01-26 16:00:00,29.9667088,-90.0542325,16,a3339420,CLOSED,2019-01-26,16:00:00,1
2019-01-26 17:25:00,29.9547116,-90.069155,17,a3364719,CLOSED,2019-01-26,17:25:00,1
2019-01-26 17:25:00,29.9702328,-90.0678739,17,a3425519,OPEN,2019-01-26,17:25:00,1
2019-01-27 00:05:00,29.9570855,-90.0669387,0,a3426519,OPEN,2019-01-27,00:05:00,1
2019-01-27 12:48:00,29.944505,-90.04998959999999,12,a3525519,CLOSED,2019-01-27,12:48:00,1
2019-01-27 15:01:00,29.9461875,-90.06845419999999,15,a3530319,UNFOUNDED,2019-01-27,15:01:00,1
2019-01-27 15:01:00,29.9794052,-90.095247,15,a3531319,UNFOUNDED,2019-01-27,15:01:00,1
2019-01-27 15:01:00,30.0214905,-90.0144747,15,a3536619,OPEN,2019-01-27,15:01:00,1
2019-01-27 16:17:00,30.0214905,-90.0144747,16,a3536619,OPEN,2019-01-27,16:17:00,1
2019-01-27 16:17:00,30.0214905,-90.0144747,16,a3536619,OPEN,2019-01-27,16:17:00,1
2019-01-28 14:52:00,29.962082,-90.02080590000001,14,a3583319,OPEN,2019-01-28,14:52:00,1
2019-01-28 14:52:00,29.9396333,-90.0838579,14,a3602519,UNFOUNDED,2019-01-28,14:52:00,1
2019-01-28 14:52:00,29.9621133,-90.0579654,14,a3633219,OPEN,2019-01-28,14:52:00,1
2019-01-29 13:50:00,29.9547116,-90.069155,13,a3741719,CLOSED,2019-01-29,13:50:00,1
2019-01-29 13:50:00,29.943404,-90.1342523,13,a3741919,UNFOUNDED,2019-01-29,13:50:00,1
2019-01-29 14:13:00,30.005734,-90.036154,14,a3787419,OPEN,2019-01-29,14:13:00,1
2019-01-29 14:15:00,30.005734,-90.036154,14,a3787419,OPEN,2019-01-29,14:15:00,1
2019-01-29 14:15:00,29.9563005,-90.0734865,14,a3793619,CLOSED,2019-01-29,14:15:00,1
2019-01-29 14:15:00,29.9429397,-90.0913883,14,a3795219,OPEN,2019-01-29,14:15:00,1
2019-01-31 18:25:00,29.9444112,-90.1348886,18,a3996219,OPEN,2019-01-31,18:25:00,1
2019-01-31 18:25:00,29.9576328,-90.06797259999999,18,a3999619,CLOSED,2019-01-31,18:25:00,1
2019-01-31 18:25:00,29.9269114,-90.0245419,18,a4103619,OPEN,2019-01-31,18:25:00,1
2019-01-31 18:25:00,29.9269114,-90.0245419,18,a4103619,OPEN,2019-01-31,18:25:00,1
2019-02-01 00:55:00,29.9269114,-90.0245419,0,a4103619,OPEN,2019-02-01,00:55:00,1
2019-02-01 10:09:00,29.9570331,-90.06707469999999,10,b0004919,OPEN,2019-02-01,10:09:00,1
2019-02-01 14:45:00,29.933724,-90.0806588,14,b0006819,OPEN,2019-02-01,14:45:00,1
2019-02-02 07:23:00,29.9540376,-90.06841930000002,7,b0166919,OPEN,2019-02-02,07:23:00,1
2019-02-02 12:00:00,29.9262119,-90.0225554,12,b0169219,CLOSED,2019-02-02,12:00:00,1
2019-02-02 13:13:00,29.9723816,-90.06286639999999,13,b0197419,OPEN,2019-02-02,13:13:00,1
2019-02-02 13:13:00,29.9723816,-90.06286639999999,13,b0197419,OPEN,2019-02-02,13:13:00,1
2019-02-02 13:13:00,29.9723816,-90.06286639999999,13,b0197419,OPEN,2019-02-02,13:13:00,1
2019-02-02 15:18:00,29.9207309,-89.9824233,15,b0207019,OPEN,2019-02-02,15:18:00,1
2019-02-03 07:00:00,29.9576328,-90.06797259999999,7,b0284319,CLOSED,2019-02-03,07:00:00,1
2019-02-03 15:13:00,30.001218,-90.0467752,15,b0295919,CLOSED,2019-02-03,15:13:00,1
2019-02-05 14:03:00,29.9669567,-90.04239969999999,14,b0552919,OPEN,2019-02-05,14:03:00,1
2019-02-05 15:23:00,29.96259349999999,-90.0213402,15,b0554719,CLOSED,2019-02-05,15:23:00,1
2019-02-05 16:11:00,29.96259349999999,-90.0213402,16,b0554719,CLOSED,2019-02-05,16:11:00,1
2019-02-06 07:30:00,29.9647151,-90.03058300000001,7,b0693919,OPEN,2019-02-06,07:30:00,1
2019-02-06 09:10:00,29.9647151,-90.03058300000001,9,b0693919,OPEN,2019-02-06,09:10:00,1
2019-02-06 09:10:00,29.9647151,-90.03058300000001,9,b0693919,OPEN,2019-02-06,09:10:00,1
2019-02-06 13:55:00,30.0152392,-90.0075777,13,b0696319,OPEN,2019-02-06,13:55:00,1
2019-02-06 13:55:00,29.9784994,-90.0572792,13,b0703719,CLOSED,2019-02-06,13:55:00,1
2019-02-08 00:05:00,29.95703,-90.0672499,0,b0818719,OPEN,2019-02-08,00:05:00,1
2019-02-08 00:05:00,29.9541375,-90.0698409,0,b0927919,CLOSED,2019-02-08,00:05:00,1
2019-02-08 00:05:00,29.9541375,-90.0698409,0,b0927919,CLOSED,2019-02-08,00:05:00,1
2019-02-08 00:05:00,30.0087808,-90.0200745,0,b0943419,OPEN,2019-02-08,00:05:00,1
2019-02-08 00:15:00,30.0087808,-90.0200745,0,b0943419,OPEN,2019-02-08,00:15:00,1
2019-02-08 11:20:00,29.95693899999999,-90.0684907,11,b0958219,OPEN,2019-02-08,11:20:00,1
2019-02-08 12:20:00,29.95693899999999,-90.0684907,12,b0958219,OPEN,2019-02-08,12:20:00,1
2019-02-09 16:30:00,30.0444274,-89.99116529999999,16,b1107019,OPEN,2019-02-09,16:30:00,1
2019-02-09 16:30:00,29.9649394,-90.00998129999999,16,b1166919,CLOSED,2019-02-09,16:30:00,1
2019-02-09 16:30:00,29.9649394,-90.00998129999999,16,b1166919,CLOSED,2019-02-09,16:30:00,1
2019-02-09 16:30:00,29.9649394,-90.00998129999999,16,b1166919,CLOSED,2019-02-09,16:30:00,1
2019-02-09 16:30:00,29.9649394,-90.00998129999999,16,b1166919,CLOSED,2019-02-09,16:30:00,1
2019-02-09 16:30:00,29.9649394,-90.00998129999999,16,b1166919,CLOSED,2019-02-09,16:30:00,1
2019-02-10 07:31:00,29.953269,-90.0678429,7,b1245019,OPEN,2019-02-10,07:31:00,1
2019-02-10 07:48:00,29.9584109,-90.0777265,7,b1250219,CLOSED,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 07:48:00,29.9234612,-90.078243,7,b1252019,OPEN,2019-02-10,07:48:00,1
2019-02-10 08:30:00,29.9234612,-90.078243,8,b1252019,OPEN,2019-02-10,08:30:00,1
2019-02-10 08:30:00,29.9194801,-90.0935916,8,b1254419,OPEN,2019-02-10,08:30:00,1
2019-02-10 08:30:00,29.9194801,-90.0935916,8,b1254419,OPEN,2019-02-10,08:30:00,1
2019-02-11 12:45:00,29.9652871,-90.03097609999999,12,b1311019,OPEN,2019-02-11,12:45:00,1
2019-02-11 14:30:00,29.9652871,-90.03097609999999,14,b1311019,OPEN,2019-02-11,14:30:00,1
2019-02-12 14:47:00,29.9600649,-90.0802156,14,b1510619,UNFOUNDED,2019-02-12,14:47:00,1
2019-02-14 18:01:00,29.9341251,-90.1052267,18,b1716219,OPEN,2019-02-14,18:01:00,1
2019-02-14 18:01:00,29.9682531,-90.1071844,18,b1760519,OPEN,2019-02-14,18:01:00,1
2019-02-14 18:01:00,29.9753432,-90.0927261,18,b1762119,OPEN,2019-02-14,18:01:00,1
2019-02-14 18:33:00,29.9534715,-90.07007109999999,18,b1877419,OPEN,2019-02-14,18:33:00,1
2019-02-15 00:00:00,29.9534715,-90.07007109999999,0,b1877419,OPEN,2019-02-15,00:00:00,1
2019-02-15 11:00:00,29.96715949999999,-90.03295899999999,11,b1882019,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 11:00:00,30.0267602,-89.9933138,11,b1979919,OPEN,2019-02-15,11:00:00,1
2019-02-15 13:03:00,30.0267602,-89.9933138,13,b1979919,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9569077,-90.1108233,13,b2020319,CLOSED,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9433067,-90.0987363,13,b2034819,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9433067,-90.0987363,13,b2034819,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9433067,-90.0987363,13,b2034819,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9433067,-90.0987363,13,b2034819,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9647091,-90.0785251,13,b2037019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.956303,-90.0675878,13,b2085019,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9356153,-90.08061680000002,13,b2117219,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9356153,-90.08061680000002,13,b2117219,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9356153,-90.08061680000002,13,b2117219,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9356153,-90.08061680000002,13,b2117219,OPEN,2019-02-15,13:03:00,1
2019-02-15 13:03:00,29.9356153,-90.08061680000002,13,b2117219,OPEN,2019-02-15,13:03:00,1
2019-02-17 00:10:00,29.9356153,-90.08061680000002,0,b2117219,OPEN,2019-02-17,00:10:00,1
2019-02-17 08:40:00,29.9583337,-90.0692631,8,b2220019,UNFOUNDED,2019-02-17,08:40:00,1
2019-02-17 13:30:00,29.9554847,-90.0684526,13,b2233319,CLOSED,2019-02-17,13:30:00,1
2019-02-17 17:00:00,29.944121,-90.084279,17,b2258219,CLOSED,2019-02-17,17:00:00,1
2019-02-17 17:00:00,29.9536297,-90.0690837,17,b2276219,OPEN,2019-02-17,17:00:00,1
2019-02-17 17:00:00,29.9536297,-90.0690837,17,b2276219,OPEN,2019-02-17,17:00:00,1
2019-02-17 18:43:00,29.9536297,-90.0690837,18,b2276219,OPEN,2019-02-17,18:43:00,1
2019-02-18 00:45:00,29.9993592,-90.04576229999999,0,b2314819,OPEN,2019-02-18,00:45:00,1
2019-02-18 18:00:00,29.9481407,-90.06500869999999,18,b2340819,CLOSED,2019-02-18,18:00:00,1
2019-02-19 17:14:00,30.0143768,-90.1132269,17,b2456919,CLOSED,2019-02-19,17:14:00,1
2019-02-19 17:14:00,30.0143768,-90.1132269,17,b2456919,CLOSED,2019-02-19,17:14:00,1
2019-02-19 18:15:00,29.960935,-90.0764506,18,b2544119,CLOSED,2019-02-19,18:15:00,1
2019-02-20 16:39:00,29.9695997,-90.06691169999999,16,b2551219,CLOSED,2019-02-20,16:39:00,1
2019-02-20 16:39:00,29.9557609,-90.0678872,16,b2565819,CLOSED,2019-02-20,16:39:00,1
2019-02-20 18:00:00,29.9557609,-90.0678872,18,b2565819,CLOSED,2019-02-20,18:00:00,1
2019-02-21 00:00:00,29.9397459,-90.0784861,0,b2696219,CLOSED,2019-02-21,00:00:00,1
2019-02-21 08:05:00,29.9397459,-90.0784861,8,b2696219,CLOSED,2019-02-21,08:05:00,1
2019-02-21 17:06:00,29.9397459,-90.0784861,17,b2696219,CLOSED,2019-02-21,17:06:00,1
2019-02-22 09:07:00,30.0020684,-90.035293,9,b2851419,OPEN,2019-02-22,09:07:00,1
2019-02-22 09:07:00,29.9450644,-90.1203442,9,b2859019,OPEN,2019-02-22,09:07:00,1
2019-02-22 09:07:00,30.0321156,-90.0263217,9,b2860319,OPEN,2019-02-22,09:07:00,1
2019-02-22 09:07:00,29.9772129,-90.0481547,9,b2876419,CLOSED,2019-02-22,09:07:00,1
2019-02-22 14:15:00,29.9772129,-90.0481547,14,b2876419,CLOSED,2019-02-22,14:15:00,1
2019-02-22 18:00:00,29.9772129,-90.0481547,18,b2876419,CLOSED,2019-02-22,18:00:00,1
2019-02-22 18:00:00,29.9772129,-90.0481547,18,b2876419,CLOSED,2019-02-22,18:00:00,1
2019-02-22 18:35:00,29.9364549,-90.0983804,18,b2940019,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9364549,-90.0983804,18,b2940019,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-22 18:35:00,29.9653601,-90.0601808,18,b2941319,OPEN,2019-02-22,18:35:00,1
2019-02-23 11:15:00,30.0236132,-90.0607371,11,b2975219,OPEN,2019-02-23,11:15:00,1
2019-02-23 12:30:00,30.0236132,-90.0607371,12,b2975219,OPEN,2019-02-23,12:30:00,1
2019-02-23 16:30:00,29.9363131,-90.03375779999999,16,b2989919,OPEN,2019-02-23,16:30:00,1
2019-02-24 11:40:00,29.9565441,-90.0676787,11,b3129219,CLOSED,2019-02-24,11:40:00,1
2019-02-26 18:20:00,29.9542063,-90.0691878,18,b3228519,CLOSED,2019-02-26,18:20:00,1
2019-02-27 07:45:00,29.9594705,-90.0647321,7,b3352619,CLOSED,2019-02-27,07:45:00,1
2019-02-27 08:15:00,30.0143846,-90.02047879999999,8,b3442019,OPEN,2019-02-27,08:15:00,1
2019-02-27 08:20:00,29.9895321,-90.0578545,8,b3479419,OPEN,2019-02-27,08:20:00,1
2019-02-27 08:37:00,29.9402464,-90.0897088,8,b3495619,OPEN,2019-02-27,08:37:00,1
2019-02-27 08:37:00,29.9456826,-90.0909429,8,b3499619,CLOSED,2019-02-27,08:37:00,1
2019-02-27 15:40:00,30.000987,-90.05922439999999,15,b3502219,CLOSED,2019-02-27,15:40:00,1
2019-02-27 15:40:00,30.000987,-90.05922439999999,15,b3502219,CLOSED,2019-02-27,15:40:00,1
2019-02-28 00:53:00,29.9893731,-90.0661884,0,b3545419,OPEN,2019-02-28,00:53:00,1
2019-02-28 11:50:00,29.95693899999999,-90.0684907,11,b3615319,OPEN,2019-02-28,11:50:00,1
2019-03-01 13:56:00,29.916714,-90.02167870000001,13,b3710119,OPEN,2019-03-01,13:56:00,1
2019-03-01 13:56:00,29.916714,-90.02167870000001,13,b3710119,OPEN,2019-03-01,13:56:00,1
2019-03-01 13:56:00,29.916714,-90.02167870000001,13,b3710119,OPEN,2019-03-01,13:56:00,1
2019-03-01 13:56:00,29.9540775,-90.073977,13,c0076519,CLOSED,2019-03-01,13:56:00,1
2019-03-01 13:56:00,29.9540775,-90.073977,13,c0076519,CLOSED,2019-03-01,13:56:00,1
2019-03-02 13:30:00,30.015537,-89.99867069999999,13,c0185919,CLOSED,2019-03-02,13:30:00,1
2019-03-02 13:30:00,30.015537,-89.99867069999999,13,c0185919,CLOSED,2019-03-02,13:30:00,1
2019-03-05 11:00:00,29.9550988,-90.0689518,11,c0621219,CLOSED,2019-03-05,11:00:00,1
2019-03-05 11:00:00,29.9550988,-90.0689518,11,c0621219,CLOSED,2019-03-05,11:00:00,1
2019-03-05 11:00:00,29.9559905,-90.0681987,11,c0781819,OPEN,2019-03-05,11:00:00,1
2019-03-06 11:00:00,29.9829537,-90.071158,11,c0832119,OPEN,2019-03-06,11:00:00,1
2019-03-06 13:10:00,29.9637902,-90.1237839,13,c0893519,CLOSED,2019-03-06,13:10:00,1
2019-03-06 13:10:00,29.9554169,-90.0690255,13,c0902219,OPEN,2019-03-06,13:10:00,1
2019-03-08 15:00:00,29.9557609,-90.0678872,15,c1088819,OPEN,2019-03-08,15:00:00,1
2019-03-08 15:30:00,29.9557609,-90.0678872,15,c1088819,OPEN,2019-03-08,15:30:00,1
2019-03-08 15:30:00,30.0172598,-90.0213326,15,c1147919,OPEN,2019-03-08,15:30:00,1
2019-03-09 12:00:00,30.0264787,-89.9979049,12,c1216319,OPEN,2019-03-09,12:00:00,1
