occurred_date_time,latitude,longitude,occurred_date,occurred_time
2018-05-12 05:45:00,29.9350037,-90.0756419,2018-05-12,05:45:00
2018-05-12 16:00:00,29.9350037,-90.0756419,2018-05-12,16:00:00
2018-05-13 03:40:00,29.9363219,-90.0776671,2018-05-13,03:40:00
2018-05-13 04:00:00,29.9363219,-90.0776671,2018-05-13,04:00:00
2018-05-13 04:00:00,29.9363219,-90.0776671,2018-05-13,04:00:00
2018-05-13 09:50:00,30.0212488,-90.0227379,2018-05-13,09:50:00
2018-05-13 17:19:00,29.9274023,-90.0864316,2018-05-13,17:19:00
2018-05-13 17:19:00,30.0212488,-90.0227379,2018-05-13,17:19:00
2018-05-16 02:00:00,29.9934345,-90.0661722,2018-05-16,02:00:00
2018-05-16 02:00:00,29.9934345,-90.0661722,2018-05-16,02:00:00
2018-05-16 02:48:00,29.943336,-90.052053,2018-05-16,02:48:00
2018-05-16 02:48:00,29.943336,-90.052053,2018-05-16,02:48:00
2018-05-16 02:48:00,29.943336,-90.052053,2018-05-16,02:48:00
2018-05-16 02:48:00,29.943336,-90.052053,2018-05-16,02:48:00
2018-05-16 10:22:00,29.943336,-90.052053,2018-05-16,10:22:00
2018-05-16 10:22:00,29.943336,-90.052053,2018-05-16,10:22:00
2018-05-16 10:22:00,29.9592653,-90.0704119,2018-05-16,10:22:00
2018-05-18 14:28:00,29.9592653,-90.0704119,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9961848,-90.0710402,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9743819,-90.0402887,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9594343,-90.070663,2018-05-18,14:28:00
2018-05-18 14:28:00,29.9547116,-90.069155,2018-05-18,14:28:00
2018-05-19 07:00:00,29.9151582,-89.9929658,2018-05-19,07:00:00
2018-05-19 17:00:00,29.9151582,-89.9929658,2018-05-19,17:00:00
2018-05-19 22:30:00,29.944997,-90.079105,2018-05-19,22:30:00
2018-05-19 22:30:00,29.944997,-90.079105,2018-05-19,22:30:00
2018-05-20 02:30:00,29.944997,-90.079105,2018-05-20,02:30:00
2018-05-20 16:27:00,29.944997,-90.079105,2018-05-20,16:27:00
2018-05-20 23:15:00,29.944997,-90.079105,2018-05-20,23:15:00
2018-05-20 23:15:00,29.944997,-90.079105,2018-05-20,23:15:00
2018-05-20 23:15:00,29.9386892,-90.0890123,2018-05-20,23:15:00
2018-05-20 23:15:00,29.9547116,-90.069155,2018-05-20,23:15:00
2018-05-20 23:15:00,29.9182774,-90.0969793,2018-05-20,23:15:00
2018-05-20 23:15:00,29.9182774,-90.0969793,2018-05-20,23:15:00
2018-05-21 23:40:00,29.9182774,-90.0969793,2018-05-21,23:40:00
2018-05-22 02:14:00,29.9182774,-90.0969793,2018-05-22,02:14:00
2018-05-22 17:28:00,29.9043332,-89.9923507,2018-05-22,17:28:00
2018-05-22 17:28:00,29.9355767,-90.0803738,2018-05-22,17:28:00
2018-05-22 17:28:00,29.944997,-90.079105,2018-05-22,17:28:00
2018-05-22 17:28:00,29.9961754,-90.0591483,2018-05-22,17:28:00
2018-05-23 00:30:00,29.9961754,-90.0591483,2018-05-23,00:30:00
2018-05-23 00:30:00,29.9961754,-90.0591483,2018-05-23,00:30:00
2018-05-24 08:19:00,29.9961754,-90.0591483,2018-05-24,08:19:00
2018-05-24 08:19:00,29.9961754,-90.0591483,2018-05-24,08:19:00
2018-05-24 08:19:00,29.9529913,-90.0686006,2018-05-24,08:19:00
2018-05-24 08:19:00,29.9684843,-90.0840786,2018-05-24,08:19:00
2018-05-24 15:45:00,29.9684843,-90.0840786,2018-05-24,15:45:00
2018-05-24 15:45:00,29.966589,-90.06959599999999,2018-05-24,15:45:00
2018-05-24 15:45:00,29.966589,-90.06959599999999,2018-05-24,15:45:00
2018-05-25 01:15:00,29.9537072,-90.0700564,2018-05-25,01:15:00
2018-05-25 01:15:00,29.9979087,-90.1718086,2018-05-25,01:15:00
2018-05-26 10:58:00,29.9979087,-90.1718086,2018-05-26,10:58:00
2018-05-26 10:58:00,29.9979087,-90.1718086,2018-05-26,10:58:00
2018-05-26 10:58:00,29.9571463,-90.0727351,2018-05-26,10:58:00
2018-05-26 10:58:00,29.9571463,-90.0727351,2018-05-26,10:58:00
2018-05-26 10:58:00,29.9169379,-90.1034754,2018-05-26,10:58:00
2018-05-26 10:58:00,29.971754,-90.0335649,2018-05-26,10:58:00
2018-05-26 12:40:00,29.947888,-90.091357,2018-05-26,12:40:00
2018-05-26 12:40:00,29.9563033,-90.0648438,2018-05-26,12:40:00
2018-05-26 12:40:00,29.9563033,-90.0648438,2018-05-26,12:40:00
2018-05-26 12:40:00,29.9571463,-90.0727351,2018-05-26,12:40:00
2018-05-26 19:37:00,29.9776514,-90.0767059,2018-05-26,19:37:00
2018-05-26 19:37:00,29.9776514,-90.0767059,2018-05-26,19:37:00
2018-05-26 19:37:00,29.9776514,-90.0767059,2018-05-26,19:37:00
2018-05-26 19:37:00,29.9776514,-90.0767059,2018-05-26,19:37:00
2018-05-27 00:52:00,29.9776514,-90.0767059,2018-05-27,00:52:00
2018-05-27 13:00:00,29.9776514,-90.0767059,2018-05-27,13:00:00
2018-05-27 17:18:00,29.9548753,-90.0675617,2018-05-27,17:18:00
2018-05-28 10:30:00,29.9578082,-90.0737267,2018-05-28,10:30:00
2018-05-28 10:30:00,29.9578082,-90.0737267,2018-05-28,10:30:00
2018-05-28 10:30:00,29.9538711,-90.0698991,2018-05-28,10:30:00
2018-05-28 18:40:00,29.9547116,-90.069155,2018-05-28,18:40:00
2018-05-28 18:40:00,29.9547116,-90.069155,2018-05-28,18:40:00
2018-05-28 18:40:00,29.9547116,-90.069155,2018-05-28,18:40:00
2018-05-29 01:30:00,29.9547116,-90.069155,2018-05-29,01:30:00
2018-05-29 02:25:00,30.0761631,-89.8589764,2018-05-29,02:25:00
2018-05-29 02:25:00,29.9332312,-90.0841896,2018-05-29,02:25:00
2018-05-29 03:30:00,29.9332312,-90.0841896,2018-05-29,03:30:00
2018-05-29 03:30:00,29.944997,-90.079105,2018-05-29,03:30:00
2018-05-29 03:30:00,29.9621133,-90.0579654,2018-05-29,03:30:00
2018-05-29 04:30:00,29.9587961,-90.1172672,2018-05-29,04:30:00
2018-05-29 04:30:00,29.9587961,-90.1172672,2018-05-29,04:30:00
2018-05-29 04:30:00,29.9587961,-90.1172672,2018-05-29,04:30:00
2018-05-29 04:30:00,29.9587961,-90.1172672,2018-05-29,04:30:00
2018-05-29 05:10:00,29.9480868,-90.0641007,2018-05-29,05:10:00
2018-05-29 05:10:00,29.9480868,-90.0641007,2018-05-29,05:10:00
2018-05-29 21:27:00,29.9582195,-90.0725013,2018-05-29,21:27:00
2018-05-29 21:27:00,29.9582195,-90.0725013,2018-05-29,21:27:00
2018-05-30 05:00:00,29.9543101,-90.0709638,2018-05-30,05:00:00
2018-05-31 22:22:00,29.9584219,-90.0672537,2018-05-31,22:22:00
2018-06-01 00:45:00,29.9995709,-90.0811867,2018-06-01,00:45:00
2018-06-01 03:19:00,29.9995709,-90.0811867,2018-06-01,03:19:00
2018-06-01 15:11:00,29.9995709,-90.0811867,2018-06-01,15:11:00
2018-06-01 15:11:00,29.9995709,-90.0811867,2018-06-01,15:11:00
2018-06-01 18:05:00,29.9547116,-90.069155,2018-06-01,18:05:00
2018-06-01 21:45:00,29.9547116,-90.069155,2018-06-01,21:45:00
2018-06-02 15:00:00,29.9641516,-90.0577984,2018-06-02,15:00:00
2018-06-02 18:50:00,29.9619177,-90.1009019,2018-06-02,18:50:00
2018-06-03 02:00:00,29.9619177,-90.1009019,2018-06-03,02:00:00
2018-06-03 02:00:00,29.9587961,-90.1172672,2018-06-03,02:00:00
2018-06-03 05:45:00,29.9590324,-90.0652928,2018-06-03,05:45:00
2018-06-03 05:45:00,29.9590324,-90.0652928,2018-06-03,05:45:00
2018-06-03 11:38:00,29.9590324,-90.0652928,2018-06-03,11:38:00
2018-06-03 11:38:00,29.9590324,-90.0652928,2018-06-03,11:38:00
2018-06-03 16:50:00,29.9590324,-90.0652928,2018-06-03,16:50:00
2018-06-03 16:50:00,29.9590324,-90.0652928,2018-06-03,16:50:00
2018-06-03 23:26:00,29.9590324,-90.0652928,2018-06-03,23:26:00
2018-06-03 23:26:00,29.9590324,-90.0652928,2018-06-03,23:26:00
2018-06-04 04:25:00,29.9590324,-90.0652928,2018-06-04,04:25:00
2018-06-04 04:25:00,29.9590324,-90.0652928,2018-06-04,04:25:00
2018-06-04 11:50:00,29.9590324,-90.0652928,2018-06-04,11:50:00
2018-06-04 11:50:00,29.9590324,-90.0652928,2018-06-04,11:50:00
2018-06-04 11:50:00,29.9590324,-90.0652928,2018-06-04,11:50:00
2018-06-04 16:50:00,29.9590324,-90.0652928,2018-06-04,16:50:00
2018-06-04 16:50:00,29.9590324,-90.0652928,2018-06-04,16:50:00
2018-06-04 16:50:00,29.9590324,-90.0652928,2018-06-04,16:50:00
2018-06-04 16:50:00,29.9590324,-90.0652928,2018-06-04,16:50:00
2018-06-05 12:45:00,29.9590324,-90.0652928,2018-06-05,12:45:00
2018-06-06 12:30:00,29.9590324,-90.0652928,2018-06-06,12:30:00
2018-06-06 12:30:00,29.9590324,-90.0652928,2018-06-06,12:30:00
2018-06-06 21:00:00,29.94648,-90.05227,2018-06-06,21:00:00
