uid,rtcc_requested
306ce4ee771d9598f5d26a7e56c5aeaf,0.00015887306042472064
30840eba572c193302ea8f3d2325db15,0.0006354922416988826
30a463577e88c14f2822a33459da10a0,0.0023301382195625693
30c1f23bdf3e5e7954399374380a73df,0.0003707038076576815
30c419ce364f6880fbebde278bf10380,5.295768680824022e-05
30ea197aaac296f4739fe59f055b443f,5.295768680824022e-05
31236c7baf41c9be604a0b3c1e15b4d6,0.0006354922416988826
3151beab2292d4dee3da94cd12909456,0.0035481650161520947
316ce73f961b5cfa0f023af7ad1bb3ac,0.0040777418842344966
3170e6799a2c49b2fa101abee9a0ccff,5.295768680824022e-05
317b0f011cf7e7e639cd80cdd2863855,0.00015887306042472064
31821de6e2b65b3e232c727c0bd14098,0.0013768998570142456
31934d5a309315f6a7916e522c6001d2,0.0013239421702060054
323a836e2de5511b6ccd8867069d1be5,5.295768680824022e-05
323e252ddc77d5274ab7a4ea2ca47cac,5.295768680824022e-05
32ad5c833aa8631cabdb0f61df6fb019,0.0009532383625483239
32c5967f611b1944c848aa45edc8779b,0.0003177461208494413
32c652c1c245328a7ba4f7d44d3f6647,5.295768680824022e-05
32cdc58f5491769d68d2250752f7c71f,0.0015887306042472065
32d6f05fa61394c421565b0d2f800dce,0.0002647884340412011
32e419e559123f6aef9189d4b22cbda4,0.0007943653021236033
33050458d4a49a9c50855d89099b2530,0.0002647884340412011
339a96d991a41d6ae11cb57990425e91,5.295768680824022e-05
34409eef55c26979a0085305698496a1,0.0014298575438224858
34c2c44c2ad7f5855eb104817ce55e68,0.0008473229889318435
34e669eb0d0fb341afbb1e412d27cafd,0.0015887306042472065
3505495bbedaf30eb4390af31bf0104f,0.006460837790605307
350ab0a82000b9a1e602a9fd0d168268,5.295768680824022e-05
356fe917240458161cfea3cef4e6e078,0.0003707038076576815
35b90dad493f819a771cf7399b4d6820,5.295768680824022e-05
35f23ed16e1c11c2ef65505e56b7a2b0,0.001482815230630726
3629530c6e5f6443a0c2c85cbaedf497,0.002118307472329609
36543a723b8d73109978fcaa501276ab,0.0006354922416988826
366f517241a7a0538e2a5d6988d8b2e3,0.00010591537361648044
368f77066dced14fcefe2438c0c6b532,0.002700842027220251
3705379e2899ae3eab449f0f7269d830,0.0013239421702060054
373585b318025bb2387701873a235951,0.00015887306042472064
3748477a4db184d28beb75e4b7f92c21,0.0005825345548906423
379e55957b6390f1dfabfe51773a5720,0.0010061960493565642
37b850c531cdec3716c825e34c03bf33,0.0004766191812741619
37e0af77e2fc8badfd01b68736c9b2a7,0.00015887306042472064
37f5644b156782434ff812a4a4f62442,0.0015357729174389663
3802d2ae4047a81fc8b5a62726945f21,0.0020653497855213686
380d7ddf7b132d47c4d7876a02813705,5.295768680824022e-05
385ed315207a045b3e8f9b49dbd1bb23,5.295768680824022e-05
38ff76be377c3e006f7c803838810e6d,0.0019064767250966477
39459bc5c21849174f792e6f696baa45,0.00021183074723296087
3975feb485faad4185d470c6f6596462,0.002753799714028491
39a30dba8a4b4d3c416f0674cf8e3ffc,0.00010591537361648044
39bf73cdf7362f1e171b578236093123,0.0013239421702060054
39e2ea123faacf1b6bc820f208b94519,5.295768680824022e-05
3a5bea4bd84465f56794c31c1e3556bf,5.295768680824022e-05
3a7ee3d2b893cd17562b149b959f54ea,0.002753799714028491
3a83556a0982fe974f893ab030e6aab4,0.0009532383625483239
3ad81fd296ecfbcf0926f75d4fb53680,0.0002647884340412011
3b14cef26dd660b2404c6ed22056ff93,0.00015887306042472064
3b7a93e25556b8a8b76a76f273b8a5ef,0.00010591537361648044
3ba0d4d2441667ea3db07ccb41dc7bf5,5.295768680824022e-05
3ba9d1a81be9d33b28420b18a6b145ab,0.0004766191812741619
3bcc5e67a8664106b3fca6c5214ac321,0.0003707038076576815
3be524526e9ab9771031c1eaacf271a1,0.0003177461208494413
3c0118b0cee6c5bd62cd9e8ece359f59,0.0007943653021236033
3cbbf38ec67a4d51768cacbaeacf7990,0.00010591537361648044
3d20fc9dab55340a2e214977e9bbfac2,5.295768680824022e-05
3d53f942701129aa4c575973005c8348,0.0016416882910554468
3d983967c47c5122651c02f276d367a8,0.0006354922416988826
3db08aead9cc5ce600b02b7bedbc995b,5.295768680824022e-05
3dec1e80d64d678e6d3b2360a6cec5d8,5.295768680824022e-05
3df0ebc6d18b5d5caa0d4ab90e346bd4,0.0025419689667955303
3e1f2c7c0e028f73fc2fa79af4706347,0.00015887306042472064
3e2841a47d06e5a02cd39d8259c55a3a,0.0009002806757400836
3e36baf29d012aaa856dd542f6c2417e,0.0011650691097812847
3e72d394e1143a6a0c5920bc4c4ab651,0.0006354922416988826
3e90fcca4885c14e7581cef09bc1b59b,0.00010591537361648044
3ea9938d729f9d14d005cd0cde3ded10,5.295768680824022e-05
3ec303c590635808c3a71167944889f7,5.295768680824022e-05
3ed126da222a1d7d0203e2d0b175e206,0.00042366149446592175
3ed99db10f50c0f09de933e2a3568b07,0.001694645977863687
3ef8cb1afc93913b10bbf7db489c0d28,0.00010591537361648044
3ef92dcb6b7434686bce9437d630389f,0.0006884499285071228
3f10efd1b5d8fd7417dd7f3e3e81acd5,5.295768680824022e-05
3f2116e22416c06fc6f8cf793103d795,5.295768680824022e-05
400c54cce5bb51e33283e64e55b29c98,0.000741407615315363
40310eec55829782c54f8fcaf332dc17,0.0028067574008367314
4049e5c33974dd21cf1d3284f9168b9e,0.00015887306042472064
40d5032d1ca266e993c84fa348e5e6ca,0.00010591537361648044
40f61ee55d3b278d5efc7383ec3a1b96,0.000741407615315363
41a04134c9fd14746d99827f971b25a7,5.295768680824022e-05
41b4223b61ecf5ebb270686ce1cc1257,0.00015887306042472064
41e256cc2feed07250706daf5ec836b4,0.0006354922416988826
41f88a5569033076ae2f6b5e09d0f992,0.0003177461208494413
42c22a693e806cc3f2c70f74663528a6,0.0011650691097812847
433d815fa08f1bb0baecb6ac0d247337,0.0002647884340412011
434b621243d937ef55512025f0d58db1,0.0009002806757400836
437c1ce4b9d865338657e296deded688,0.00042366149446592175
43f86835450126a0f19f9438dba74833,5.295768680824022e-05
4421821c2f7aecef467c35dfd8ff1f2f,0.0009002806757400836
4459a30eb247ce438ef6959db2c07254,0.00015887306042472064
44e269b37bc5a458fb04fee83b2edeb9,5.295768680824022e-05
4509a4445824b3d8f7fc03298dfff618,0.001694645977863687
45354a8f6c287e6810d61175dd3f3d34,0.0005825345548906423
4582a47e172304fad132501141e3b2ab,0.00010591537361648044
45940053977b872ab5d0671b1e3aeca6,0.00042366149446592175
45d2e78846080520f5383f4aa5fe5b43,0.0011650691097812847
45e4252630c0807158674f73022cf5ee,5.295768680824022e-05
45febdde2fcbdca1c71eb5c39d45d754,0.0005295768680824022
4660a09af93e1504f5fdda2e7c5eb718,0.0010591537361648044
46f9270f572899f2d317d15aad878e78,0.0006354922416988826
47099ffdaa7843c73a493298b8eb83d8,0.00010591537361648044
47258de9b8714924e5d7f1bf9522c3e6,0.0009532383625483239
481cde30317a78da5f9066155342d288,0.00021183074723296087
482099dbc2bacdc444b351e76f282093,0.00042366149446592175
48453d847099c4e4c3cfb9e47707f2f8,0.00010591537361648044
48877ff547eda87736feb1c43984adc4,0.0019064767250966477
49029ddeecfd29c0d7a67a0f530cef56,0.00015887306042472064
4953573015d6161ca61513a373970d0f,0.0012709844833977651
4965dd2847f92c5b1d87357714b87e7f,0.00010591537361648044
49734f4fc956b249381a02f3edfde62d,5.295768680824022e-05
49c2d59f15d6ef9e2527ef7b38c3ec8a,0.0003707038076576815
49fcb24644efc0d9b17f23e0fd8e8ef3,5.295768680824022e-05
4aca587bc3fd2929506be3bdcae750fa,5.295768680824022e-05
4b26d2e1b4cd6b1ee9c95c2633a522c2,0.0013239421702060054
4bfebe8ada9cc8c3ada57c8884694ca9,0.0017476036646719272
4c241203b12a8b89c1973a81d6d30bc3,0.000741407615315363
4c36a5124f2de7afb8caae2bfa0c03c4,0.0020653497855213686
4c7e32fa836063c2cc57aca137024624,0.001694645977863687
4cbdb340df1943b9aeebe32302d7766a,0.0005295768680824022
4cda0e89c9f56fe386851d2f61d20c0d,0.00042366149446592175
4d15077f69357739d1380180e626df0e,0.0006884499285071228
4e198c6980a366cb05eea7f93d078930,5.295768680824022e-05
4e44684f334770b3803314bfd9f18107,0.0005825345548906423
4e7d8a24d2ff5f06748c1e3d1f4519fb,0.0009532383625483239
4e81d34d34b7ee65553b5cc2493b709c,0.001694645977863687
4edfde77fd3704e45f26ca0b4d126528,0.0008473229889318435
4f3c330d15e33856b35bfb694f5750e3,0.0017476036646719272
4f3e064f0856ad3c068ddff98177d96e,0.0009002806757400836
4fa10d17e8750147fcff8e1ec877b2ca,0.00497802255997458
50022f4a6d85c53364b686ab8edc0e71,0.0009532383625483239
5046839238e950982b7b8744e854c4af,0.003707038076576815
504ae04f16553399d6097f2c07a4bc59,5.295768680824022e-05
50767b2a1301177df24e1aa4050c713f,5.295768680824022e-05
508c0b2b0f802fb14378ee7220da54a6,0.0003177461208494413
50bdb5ce995fcf4cb298bd151f0de12c,0.0016416882910554468
5182ca8ebb2169bfc9c69661e47c1ccb,5.295768680824022e-05
5192b37f2ed631ba06e13eb6f9cf443f,0.0007943653021236033
51c04894f67fad0dc2d8eb687ae7e532,0.00021183074723296087
51c9616b78b6d51ab0162b3c99c0a8f7,0.00015887306042472064
51f177b3a9e5c01fd258b4e561ceeb8e,0.0016416882910554468
520771483cf8f83847ac9a6bd403eb7e,0.00015887306042472064
52f2acf0e1d582a78b3a335534299663,0.0006354922416988826
5306a7ab4737ff352a90f757b14a7b31,0.0013768998570142456
531b6e90d3fd67ff069c5fda32a82adf,5.295768680824022e-05
534580f2da45c89ca575cb45f209cbd3,0.0016416882910554468
5381d8ac83a85b827a618832d44f2202,0.00042366149446592175
540d34006e3dbf18594ec88720cda83b,0.0033363342689191338
540dc8b8eba49bbda77b400408962a92,0.00021183074723296087
5436a9d0bc0c20e4658fb0b92f958c5e,5.295768680824022e-05
544297497801d02a4de172402c5f2200,0.0010591537361648044
546e95be9ef77c298f9fd33d6fa760c5,5.295768680824022e-05
54776a2dc78963f8d444da6b439c1f8d,0.000741407615315363
54a9e4e62259ee81001892964f14ba34,0.0003707038076576815
56060f47af7924ca714b3235fb100a63,5.295768680824022e-05
562bd7683d78da8e0fcea95b682f2eb7,0.0010591537361648044
5668725d260a16c7a27f23c64b363c06,0.00010591537361648044
56818d0ab99c2cca438649febe9d1d66,0.0002647884340412011
5682b11280124c8bea6bb47d8a263f2b,0.000741407615315363
56a220402b1d43025d63ad3bf112e668,0.00042366149446592175
56f27a2a8012c509b48178d0b1ddfb2d,5.295768680824022e-05
57202615b44245c29a5d0c29da98466f,5.295768680824022e-05
5720334de859b1828b319e6bc441b5d1,0.0004766191812741619
575f9d88d31807725c333130dbd9c777,0.0010061960493565642
577dba6c10d42be8bf31d09d31e3c185,0.0011121114229730444
579e325e09c5603c312f61ae2ec80cba,5.295768680824022e-05
57aa2bf656bba05a8266a99ff209dd47,5.295768680824022e-05
57b347ec1627c7c8090f84c0e179a766,0.00042366149446592175
57cd260bafb5107c948f9b00d161770a,0.00010591537361648044
57f02b2df77e6b6dc9d4ea710715a2cc,0.00015887306042472064
57f9c9a3133b67cb13c418f2fd9bd23e,5.295768680824022e-05
5828f06be2d04e8d9d4b1d5ded885437,0.00010591537361648044
583f4182d2a15bc4c0895e5523a7a3d2,0.00021183074723296087
58f248ebcae5d0b8f0728a4fe454eb25,0.0038129534501932954
58f9521f23a867156db72be5749f479a,0.000741407615315363
58fe481ad75ca52051f2a50b608e8c29,0.0005825345548906423
592a7bb4fd33a33f0462cdeddadaa030,5.295768680824022e-05
5966a378c52370dc992e0966257f7230,0.00021183074723296087
596fa01dbc018e34ee7d22f2a9ef22db,0.00010591537361648044
5a563d61b70f4f089ff308c3f7f6d7c7,0.0025419689667955303
5a8dc07e3fef8da4a52f15aac6c8a151,0.00010591537361648044
5abc6a0262156f72be0b0bda569a1547,0.00021183074723296087
5ae774dd3d55d861093c598b9ceb1082,0.000741407615315363
5b6e66b78400b94ef5c467087111d3fa,0.0015357729174389663
5bb8e921c61b2e9f224ac032eee1dd8b,0.0018005613514801672
5bf8292aa5267d87a93cf5858a767f9d,0.0008473229889318435
5bfc900496a9eebb93655405c148431a,0.0002647884340412011
5c1c54b5c539ee17a16d3db90361fc3f,0.0006884499285071228
5c80f2fc1423e3b1c6635d66fe678fe3,0.0007943653021236033
5cceaa7295961218d62950cc0098c31a,0.00015887306042472064
5cd61f162f058ef03369d0483c43864a,5.295768680824022e-05
5d568552014039528941d7dbcd5a90ea,0.0010061960493565642
5d6fd3dc7820c747c6393ce6ff0f536a,0.0020123920987131284
5dcffc066414c6bf5b7a38e2124689a3,0.0013239421702060054
5ddc4500f6033870e5fbf493a3564304,0.00010591537361648044
5dec4be2eef3c06a1e76aa00ac553177,0.0003707038076576815
5dee8973eaf411688beaa365f1ab5377,0.00042366149446592175
5df7498251af272ef6e33c0a4c141e4d,0.0003707038076576815
5e1481ca90e7f9ebe44455bf1e7df718,0.0009532383625483239
5e18763b7cad97c8cce044adf31f9201,0.0013239421702060054
5f23a6df7e144b433e5cd604b19abc2b,0.0008473229889318435
5f589a4e93329030a224d39df2a0ba21,0.0006354922416988826
5f96ee2e50f4f24514a974d5b03d7e90,5.295768680824022e-05
5fa29bd8f1b86b527693026bba7028b7,0.0014298575438224858
603c9f7be28b5f37676231e87e467968,0.000741407615315363
6063459b959b98c2d47c1a3432797d11,0.0002647884340412011
607a5d90cef4ada04643cebc4703d45d,0.0005825345548906423
608f399edceaba07bbb6030091892917,0.0003707038076576815
60991cfddc6270ec151ae7298ea82273,0.0004766191812741619
60f6f3730951c4532d9e7b03e398f14e,0.0025419689667955303
612afbceaab4b943be03a856bb2095c0,0.0002647884340412011
613765033354f30e09c6195a8c80ade2,0.002277180532754329
616b1e1ce724715005a6600b854c157d,0.0009532383625483239
61d4cb8ba237463e6dcf282abc27dc32,5.295768680824022e-05
